,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.22228101  0.28885889  0.04667626  0.14517532  0.12574247  0.47711918
   0.04806495  0.20389813  0.          0.          1.          0.
   0.          0.02      ]]"
1,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-0.62964487  0.32262358 -0.35085851  0.01457663  0.13365899  0.72057521
   0.07220855  0.0589807   0.          0.          0.          0.
   1.          0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[-0.1941478   0.34586278  0.07245694  0.18490359  0.12539968  0.42472783
   0.04604181  0.2189271   1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[1.63222194e-01 9.42602754e-04 7.62318611e-01 6.70873880e-01
  3.64883505e-02 1.05782449e-01 7.23164808e-03 1.79623678e-01
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 5.00000000e-02]]"
4,[3.],[[[1 0 0 0 0]]],[[4.]],[1],[9.],[[0 0 0 0 0]],"[[0.29486945 0.5448069  0.75924623 0.86935562 0.01400715 0.01759463
  0.00244895 0.09659352 1.         0.         0.         0.
  0.         0.06      ]]"
5,[2.],[[[1 0 0 0 0]]],[[3.]],[1],[6.],[[0 0 0 0 0]],"[[0.39956093 0.48319197 0.84401429 0.89096987 0.00885542 0.01120999
  0.00147047 0.08749413 1.         0.         0.         0.
  0.         0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[2.],[[0 0 0 0 0]],"[[0.47559378 0.13197821 0.88246006 0.83143574 0.00965661 0.02011039
  0.00174652 0.13705067 1.         0.         0.         0.
  0.         0.08      ]]"
7,[9.],[[[1 0 0 0 0]]],[[4.]],[3],[3.],[[0 0 0 0 0]],"[[0.41949928 0.31758854 0.91048205 0.88252133 0.00874488 0.01336702
  0.0014195  0.09394729 1.         0.         0.         0.
  0.         0.09      ]]"
8,[1.],[[[1 0 0 0 0]]],[[2.]],[1],[4.],[[0 0 0 0 0]],"[[0.47402254 0.2784467  0.93612373 0.88517129 0.00723934 0.01143457
  0.00117233 0.09498252 1.         0.         0.         0.
  0.         0.1       ]]"
9,[2.],[[[1 0 0 0 0]]],[[1.]],[3],[0.],[[0 0 0 0 0]],"[[0.49571395 0.23087183 0.954409   0.88274097 0.00685712 0.01143482
  0.0011096  0.09785753 1.         0.         0.         0.
  0.         0.11      ]]"
