trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:45:42am, DYNAMIC, random_0, true, RIGHT, 2203, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 05:45:46am, DYNAMIC, random_0, true, RIGHT, 3827, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:45:49am, DYNAMIC, random_0, true, RIGHT, 3536, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:45:53am, DYNAMIC, random_0, true, RIGHT, 3536, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:45:57am, DYNAMIC, random_0, true, RIGHT, 3826, 1.0, 1.0, 1.0, 1.0
5,2020-02-24 05:46:01am, DYNAMIC, random_0, true, RIGHT, 4233, 1.0, 1.0, 1.0, 1.0
6,2020-02-24 05:46:04am, DYNAMIC, random_0, true, RIGHT, 3420, 1.0, 1.0, 1.0, 1.0
7,2020-02-24 05:46:08am, DYNAMIC, random_0, true, RIGHT, 3498, 1.0, 1.0, 1.0, 1.0
8,2020-02-24 05:46:12am, DYNAMIC, random_0, true, RIGHT, 3889, 1.0, 1.0, 1.0, 1.0
9,2020-02-24 05:46:15am, DYNAMIC, random_0, true, RIGHT, 3375, 0.0, 1.0, 0.0, 1.0
10,2020-02-24 05:46:19am, DYNAMIC, random_0, false, LEFT, 4093, 1.0, 0.0, 0.0, 1.0
11,2020-02-24 05:46:23am, DYNAMIC, random_0, true, RIGHT, 3754, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:46:27am, DYNAMIC, random_0, false, LEFT, 3497, 0.0, 1.0, 1.0, 0.0
13,2020-02-24 05:46:30am, DYNAMIC, random_0, true, RIGHT, 3581, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:46:37am, DYNAMIC, random_0, false, LEFT, 7037, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:46:41am, DYNAMIC, random_0, true, RIGHT, 3812, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:46:45am, DYNAMIC, random_0, true, RIGHT, 4035, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:46:49am, DYNAMIC, random_0, false, LEFT, 3584, 0.0, 1.0, 1.0, 0.0
18,2020-02-24 05:46:53am, DYNAMIC, random_0, false, LEFT, 4485, 0.0, 0.0, 0.0, 0.0
19,2020-02-24 05:46:57am, DYNAMIC, random_0, false, LEFT, 4176, 0.0, 0.0, 0.0, 0.0
20,2020-02-24 05:47:01am, DYNAMIC, random_0, true, RIGHT, 3784, 0.0, 0.0, 0.0, 0.0
21,2020-02-24 05:47:05am, DYNAMIC, random_0, false, LEFT, 3656, 0.0, 0.0, 0.0, 0.0
22,2020-02-24 05:47:09am, DYNAMIC, random_0, true, RIGHT, 4242, 0.0, 0.0, 0.0, 0.0
23,2020-02-24 05:47:13am, DYNAMIC, random_0, false, LEFT, 3638, 0.0, 1.0, 1.0, 0.0
24,2020-02-24 05:47:16am, DYNAMIC, random_0, false, LEFT, 3589, 0.0, 0.0, 0.0, 0.0
25,2020-02-24 05:47:20am, DYNAMIC, random_0, false, LEFT, 3583, 0.0, 0.0, 0.0, 0.0
26,2020-02-24 05:48:04am, DYNAMIC, random_0, false, LEFT, 44351, 0.0, 0.0, 0.0, 0.0
27,2020-02-24 05:48:08am, DYNAMIC, random_0, true, RIGHT, 3572, 1.0, 0.0, 1.0, 0.0
28,2020-02-24 05:48:11am, DYNAMIC, random_0, true, RIGHT, 3584, 1.0, 0.0, 1.0, 0.0
29,2020-02-24 05:48:15am, DYNAMIC, random_0, true, RIGHT, 3696, 1.0, 1.0, 1.0, 1.0
30,2020-02-24 05:48:19am, DYNAMIC, random_0, true, RIGHT, 3505, 1.0, 1.0, 1.0, 1.0
31,2020-02-24 05:48:22am, DYNAMIC, random_0, true, RIGHT, 3808, 1.0, 1.0, 1.0, 1.0
32,2020-02-24 05:48:26am, DYNAMIC, random_0, true, RIGHT, 3429, 1.0, 1.0, 1.0, 1.0
33,2020-02-24 05:48:30am, DYNAMIC, random_0, true, RIGHT, 3862, 1.0, 1.0, 1.0, 1.0
34,2020-02-24 05:48:34am, DYNAMIC, random_0, true, RIGHT, 4315, 1.0, 1.0, 1.0, 1.0
35,2020-02-24 05:48:38am, DYNAMIC, random_0, true, RIGHT, 3769, 0.0, 1.0, 0.0, 1.0
36,2020-02-24 05:48:41am, DYNAMIC, random_0, false, LEFT, 3516, 0.0, 0.0, 0.0, 0.0
