trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:20:55am, DYNAMIC, random_0, false, RIGHT, 3620, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:21:00am, DYNAMIC, random_0, true, LEFT, 4451, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:21:03am, DYNAMIC, random_0, true, LEFT, 3758, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:21:06am, DYNAMIC, random_0, true, LEFT, 2925, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:21:10am, DYNAMIC, random_0, true, LEFT, 3275, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:21:12am, DYNAMIC, random_0, true, LEFT, 3023, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:21:17am, DYNAMIC, random_0, true, LEFT, 4012, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:21:20am, DYNAMIC, random_0, false, RIGHT, 2959, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:21:23am, DYNAMIC, random_0, true, LEFT, 3772, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:21:26am, DYNAMIC, random_0, true, LEFT, 2758, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:21:29am, DYNAMIC, random_0, false, RIGHT, 2990, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:21:33am, DYNAMIC, random_0, true, LEFT, 3613, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:21:36am, DYNAMIC, random_0, true, LEFT, 3640, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:21:39am, DYNAMIC, random_0, true, LEFT, 2639, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:21:42am, DYNAMIC, random_0, true, LEFT, 3041, 1.0, 0.0, 1.0, 0.0
15,2020-02-24 05:21:45am, DYNAMIC, random_0, true, LEFT, 3058, 1.0, 0.0, 1.0, 0.0
16,2020-02-24 05:21:48am, DYNAMIC, random_0, true, LEFT, 3191, 1.0, 0.0, 1.0, 0.0
17,2020-02-24 05:21:51am, DYNAMIC, random_0, true, LEFT, 2907, 1.0, 1.0, 1.0, 1.0
18,2020-02-24 05:21:54am, DYNAMIC, random_0, true, LEFT, 2757, 1.0, 1.0, 1.0, 1.0
19,2020-02-24 05:21:56am, DYNAMIC, random_0, true, LEFT, 2541, 1.0, 1.0, 1.0, 1.0
20,2020-02-24 05:21:59am, DYNAMIC, random_0, true, LEFT, 2537, 1.0, 1.0, 1.0, 1.0
21,2020-02-24 05:22:02am, DYNAMIC, random_0, true, LEFT, 2910, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:22:05am, DYNAMIC, random_0, true, LEFT, 3357, 1.0, 1.0, 1.0, 1.0
23,2020-02-24 05:22:08am, DYNAMIC, random_0, true, LEFT, 2437, 0.0, 1.0, 0.0, 1.0
