trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:48:39am, DYNAMIC, random_0, false, LEFT, 4761, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:48:43am, DYNAMIC, random_0, true, RIGHT, 3821, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:48:46am, DYNAMIC, random_0, false, LEFT, 2644, 0.0, 1.0, 1.0, 0.0
3,2020-02-24 05:48:48am, DYNAMIC, random_0, true, RIGHT, 2197, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:48:50am, DYNAMIC, random_0, true, RIGHT, 2012, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:48:52am, DYNAMIC, random_0, true, RIGHT, 2045, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:48:54am, DYNAMIC, random_0, true, RIGHT, 2083, 1.0, 0.0, 1.0, 0.0
7,2020-02-24 05:48:56am, DYNAMIC, random_0, true, RIGHT, 1953, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:48:58am, DYNAMIC, random_0, true, RIGHT, 1968, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:49:00am, DYNAMIC, random_0, true, RIGHT, 2036, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:49:02am, DYNAMIC, random_0, false, LEFT, 2030, 0.0, 1.0, 1.0, 0.0
11,2020-02-24 05:49:04am, DYNAMIC, random_0, true, RIGHT, 1990, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:49:06am, DYNAMIC, random_0, true, RIGHT, 2083, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:49:08am, DYNAMIC, random_0, true, RIGHT, 2073, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:49:10am, DYNAMIC, random_0, true, RIGHT, 1980, 1.0, 0.0, 1.0, 0.0
15,2020-02-24 05:49:12am, DYNAMIC, random_0, true, RIGHT, 1905, 1.0, 0.0, 1.0, 0.0
16,2020-02-24 05:49:14am, DYNAMIC, random_0, true, RIGHT, 2262, 1.0, 0.0, 1.0, 0.0
17,2020-02-24 05:49:16am, DYNAMIC, random_0, true, RIGHT, 2023, 1.0, 1.0, 1.0, 1.0
18,2020-02-24 05:49:18am, DYNAMIC, random_0, true, RIGHT, 1903, 1.0, 1.0, 1.0, 1.0
19,2020-02-24 05:49:20am, DYNAMIC, random_0, true, RIGHT, 1895, 1.0, 1.0, 1.0, 1.0
20,2020-02-24 05:49:22am, DYNAMIC, random_0, true, RIGHT, 1876, 1.0, 1.0, 1.0, 1.0
21,2020-02-24 05:49:24am, DYNAMIC, random_0, true, RIGHT, 1875, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:49:26am, DYNAMIC, random_0, true, RIGHT, 1928, 1.0, 1.0, 1.0, 1.0
23,2020-02-24 05:49:28am, DYNAMIC, random_0, true, RIGHT, 1949, 0.0, 1.0, 0.0, 1.0
24,2020-02-24 05:49:29am, DYNAMIC, random_0, false, LEFT, 1849, 1.0, 0.0, 0.0, 1.0
25,2020-02-24 05:49:32am, DYNAMIC, random_0, true, RIGHT, 2266, 0.0, 0.0, 0.0, 0.0
26,2020-02-24 05:49:34am, DYNAMIC, random_0, false, LEFT, 2053, 0.0, 1.0, 1.0, 0.0
27,2020-02-24 05:49:36am, DYNAMIC, random_0, true, RIGHT, 2021, 0.0, 0.0, 0.0, 0.0
28,2020-02-24 05:49:38am, DYNAMIC, random_0, true, RIGHT, 2371, 0.0, 0.0, 0.0, 0.0
29,2020-02-24 05:49:40am, DYNAMIC, random_0, true, RIGHT, 1913, 1.0, 0.0, 1.0, 0.0
30,2020-02-24 05:49:42am, DYNAMIC, random_0, true, RIGHT, 1998, 1.0, 0.0, 1.0, 0.0
31,2020-02-24 05:49:44am, DYNAMIC, random_0, true, RIGHT, 2012, 1.0, 0.0, 1.0, 0.0
32,2020-02-24 05:49:46am, DYNAMIC, random_0, true, RIGHT, 1963, 1.0, 1.0, 1.0, 1.0
33,2020-02-24 05:49:48am, DYNAMIC, random_0, true, RIGHT, 1990, 1.0, 1.0, 1.0, 1.0
34,2020-02-24 05:49:50am, DYNAMIC, random_0, true, RIGHT, 1937, 1.0, 1.0, 1.0, 1.0
35,2020-02-24 05:49:52am, DYNAMIC, random_0, true, RIGHT, 2063, 1.0, 1.0, 1.0, 1.0
36,2020-02-24 05:49:54am, DYNAMIC, random_0, true, RIGHT, 2000, 0.0, 1.0, 0.0, 1.0
37,2020-02-24 05:49:56am, DYNAMIC, random_0, false, LEFT, 2033, 1.0, 0.0, 0.0, 1.0
38,2020-02-24 05:49:58am, DYNAMIC, random_0, true, RIGHT, 2042, 0.0, 0.0, 0.0, 0.0
