trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 06:51:59am, DYNAMIC, random_0, false, LEFT, 9211, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 06:52:06am, DYNAMIC, random_0, true, RIGHT, 6504, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 06:52:12am, DYNAMIC, random_0, true, RIGHT, 6093, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 06:52:18am, DYNAMIC, random_0, false, LEFT, 5905, 0.0, 1.0, 1.0, 0.0
4,2020-02-24 06:52:24am, DYNAMIC, random_0, true, RIGHT, 6281, 0.0, 0.0, 0.0, 0.0
5,2020-02-24 06:52:29am, DYNAMIC, random_0, true, RIGHT, 5495, 0.0, 0.0, 0.0, 0.0
6,2020-02-24 06:52:36am, DYNAMIC, random_0, true, RIGHT, 6155, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 06:52:41am, DYNAMIC, random_0, false, LEFT, 5736, 0.0, 1.0, 1.0, 0.0
8,2020-02-24 06:53:34am, DYNAMIC, random_0, true, RIGHT, 52551, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 06:53:38am, DYNAMIC, random_0, false, LEFT, 4767, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 06:53:43am, DYNAMIC, random_0, false, LEFT, 4938, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 06:53:49am, DYNAMIC, random_0, true, RIGHT, 5151, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 06:53:54am, DYNAMIC, random_0, true, RIGHT, 5168, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 06:53:59am, DYNAMIC, random_0, false, LEFT, 5159, 0.0, 1.0, 1.0, 0.0
14,2020-02-24 06:54:23am, DYNAMIC, random_0, true, RIGHT, 24233, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 06:54:30am, DYNAMIC, random_0, false, LEFT, 6193, 0.0, 1.0, 1.0, 0.0
16,2020-02-24 06:54:36am, DYNAMIC, random_0, true, RIGHT, 6895, 1.0, 0.0, 1.0, 0.0
17,2020-02-24 06:54:42am, DYNAMIC, random_0, true, RIGHT, 6121, 1.0, 0.0, 1.0, 0.0
18,2020-02-24 06:54:48am, DYNAMIC, random_0, true, RIGHT, 5408, 1.0, 0.0, 1.0, 0.0
