trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:22:25am, DYNAMIC, random_0, false, LEFT, 9034, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:22:31am, DYNAMIC, random_0, false, LEFT, 6649, 0.0, 1.0, 1.0, 0.0
2,2020-02-24 05:22:34am, DYNAMIC, random_0, true, RIGHT, 3261, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:22:38am, DYNAMIC, random_0, true, RIGHT, 3195, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:22:41am, DYNAMIC, random_0, true, RIGHT, 3400, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:22:45am, DYNAMIC, random_0, false, LEFT, 3668, 0.0, 1.0, 1.0, 0.0
6,2020-02-24 05:22:48am, DYNAMIC, random_0, true, RIGHT, 3380, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:22:52am, DYNAMIC, random_0, true, RIGHT, 3508, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:22:54am, DYNAMIC, random_0, false, LEFT, 2968, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:22:58am, DYNAMIC, random_0, false, LEFT, 3188, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:23:01am, DYNAMIC, random_0, true, RIGHT, 3212, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:23:05am, DYNAMIC, random_0, false, LEFT, 4148, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:23:10am, DYNAMIC, random_0, false, LEFT, 4601, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:23:15am, DYNAMIC, random_0, true, RIGHT, 5048, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:23:18am, DYNAMIC, random_0, true, RIGHT, 3483, 1.0, 0.0, 1.0, 0.0
15,2020-02-24 05:23:21am, DYNAMIC, random_0, true, RIGHT, 2932, 1.0, 0.0, 1.0, 0.0
16,2020-02-24 05:23:24am, DYNAMIC, random_0, true, RIGHT, 2860, 1.0, 0.0, 1.0, 0.0
17,2020-02-24 05:23:27am, DYNAMIC, random_0, true, RIGHT, 3036, 1.0, 0.0, 1.0, 0.0
18,2020-02-24 05:23:30am, DYNAMIC, random_0, true, RIGHT, 2884, 1.0, 1.0, 1.0, 1.0
19,2020-02-24 05:23:33am, DYNAMIC, random_0, true, RIGHT, 2724, 1.0, 1.0, 1.0, 1.0
20,2020-02-24 05:23:36am, DYNAMIC, random_0, true, RIGHT, 3304, 1.0, 1.0, 1.0, 1.0
21,2020-02-24 05:23:39am, DYNAMIC, random_0, true, RIGHT, 3101, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:23:42am, DYNAMIC, random_0, true, RIGHT, 2683, 1.0, 1.0, 1.0, 1.0
23,2020-02-24 05:23:44am, DYNAMIC, random_0, true, RIGHT, 2692, 1.0, 1.0, 1.0, 1.0
24,2020-02-24 05:23:47am, DYNAMIC, random_0, true, RIGHT, 2700, 1.0, 1.0, 1.0, 1.0
