trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:27:54am, DYNAMIC, random_0, false, RIGHT, 3159, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:27:58am, DYNAMIC, random_0, true, LEFT, 4271, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:28:02am, DYNAMIC, random_0, true, LEFT, 3857, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:28:05am, DYNAMIC, random_0, true, LEFT, 3359, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:28:09am, DYNAMIC, random_0, true, LEFT, 3489, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:28:12am, DYNAMIC, random_0, true, LEFT, 3383, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:28:16am, DYNAMIC, random_0, true, LEFT, 3689, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:28:20am, DYNAMIC, random_0, true, LEFT, 4031, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:28:23am, DYNAMIC, random_0, false, RIGHT, 3545, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:28:27am, DYNAMIC, random_0, true, LEFT, 3239, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:28:30am, DYNAMIC, random_0, true, LEFT, 3425, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:28:34am, DYNAMIC, random_0, true, LEFT, 3457, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:28:37am, DYNAMIC, random_0, true, LEFT, 3264, 1.0, 0.0, 1.0, 0.0
13,2020-02-24 05:28:40am, DYNAMIC, random_0, true, LEFT, 3431, 1.0, 0.0, 1.0, 0.0
14,2020-02-24 05:28:44am, DYNAMIC, random_0, true, LEFT, 3256, 1.0, 1.0, 1.0, 1.0
15,2020-02-24 05:28:47am, DYNAMIC, random_0, true, LEFT, 3440, 1.0, 1.0, 1.0, 1.0
16,2020-02-24 05:28:51am, DYNAMIC, random_0, true, LEFT, 3737, 1.0, 1.0, 1.0, 1.0
17,2020-02-24 05:28:55am, DYNAMIC, random_0, true, LEFT, 3884, 1.0, 1.0, 1.0, 1.0
18,2020-02-24 05:28:58am, DYNAMIC, random_0, true, LEFT, 3652, 1.0, 1.0, 1.0, 1.0
19,2020-02-24 05:29:04am, DYNAMIC, random_0, true, LEFT, 5428, 1.0, 1.0, 1.0, 1.0
20,2020-02-24 05:29:07am, DYNAMIC, random_0, true, LEFT, 3572, 0.0, 1.0, 0.0, 1.0
21,2020-02-24 05:29:11am, DYNAMIC, random_0, true, LEFT, 3680, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:29:14am, DYNAMIC, random_0, true, LEFT, 3456, 0.0, 1.0, 0.0, 1.0
23,2020-02-24 05:29:18am, DYNAMIC, random_0, true, LEFT, 3575, 1.0, 1.0, 1.0, 1.0
24,2020-02-24 05:29:21am, DYNAMIC, random_0, true, LEFT, 3482, 0.0, 1.0, 0.0, 1.0
25,2020-02-24 05:29:25am, DYNAMIC, random_0, true, LEFT, 3342, 1.0, 1.0, 1.0, 1.0
26,2020-02-24 05:29:29am, DYNAMIC, random_0, true, LEFT, 3944, 0.0, 1.0, 0.0, 1.0
27,2020-02-24 05:29:32am, DYNAMIC, random_0, true, LEFT, 3624, 0.0, 1.0, 0.0, 1.0
28,2020-02-24 05:29:37am, DYNAMIC, random_0, true, LEFT, 4840, 0.0, 1.0, 0.0, 1.0
29,2020-02-24 05:29:41am, DYNAMIC, random_0, true, LEFT, 3985, 1.0, 1.0, 1.0, 1.0
30,2020-02-24 05:29:44am, DYNAMIC, random_0, true, LEFT, 3329, 0.0, 1.0, 0.0, 1.0
