trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:22:20am, DYNAMIC, random_0, false, LEFT, 3079, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:22:24am, DYNAMIC, random_0, false, LEFT, 3719, 0.0, 1.0, 1.0, 0.0
2,2020-02-24 05:22:27am, DYNAMIC, random_0, false, LEFT, 2587, 0.0, 1.0, 1.0, 0.0
3,2020-02-24 05:22:29am, DYNAMIC, random_0, true, RIGHT, 2507, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:22:32am, DYNAMIC, random_0, true, RIGHT, 3107, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:22:35am, DYNAMIC, random_0, true, RIGHT, 2747, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:22:38am, DYNAMIC, random_0, true, RIGHT, 2651, 1.0, 0.0, 1.0, 0.0
7,2020-02-24 05:22:43am, DYNAMIC, random_0, true, RIGHT, 5374, 1.0, 1.0, 1.0, 1.0
8,2020-02-24 05:22:46am, DYNAMIC, random_0, true, RIGHT, 2804, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:22:49am, DYNAMIC, random_0, false, LEFT, 2723, 0.0, 1.0, 1.0, 0.0
10,2020-02-24 05:22:52am, DYNAMIC, random_0, true, RIGHT, 3015, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:22:54am, DYNAMIC, random_0, false, LEFT, 2611, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:22:57am, DYNAMIC, random_0, false, LEFT, 3291, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:23:00am, DYNAMIC, random_0, true, RIGHT, 2834, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:23:03am, DYNAMIC, random_0, false, LEFT, 3084, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:23:06am, DYNAMIC, random_0, false, LEFT, 3088, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:23:09am, DYNAMIC, random_0, true, RIGHT, 2651, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:23:12am, DYNAMIC, random_0, true, RIGHT, 2786, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:23:14am, DYNAMIC, random_0, true, RIGHT, 2551, 1.0, 0.0, 1.0, 0.0
19,2020-02-24 05:23:18am, DYNAMIC, random_0, true, RIGHT, 3155, 1.0, 0.0, 1.0, 0.0
20,2020-02-24 05:23:20am, DYNAMIC, random_0, false, LEFT, 2684, 0.0, 1.0, 1.0, 0.0
21,2020-02-24 05:23:23am, DYNAMIC, random_0, true, RIGHT, 2507, 0.0, 0.0, 0.0, 0.0
22,2020-02-24 05:23:26am, DYNAMIC, random_0, true, RIGHT, 3380, 0.0, 0.0, 0.0, 0.0
23,2020-02-24 05:23:29am, DYNAMIC, random_0, true, RIGHT, 2555, 0.0, 0.0, 0.0, 0.0
24,2020-02-24 05:23:31am, DYNAMIC, random_0, true, RIGHT, 2387, 0.0, 0.0, 0.0, 0.0
25,2020-02-24 05:23:33am, DYNAMIC, random_0, true, RIGHT, 2458, 1.0, 0.0, 1.0, 0.0
26,2020-02-24 05:23:36am, DYNAMIC, random_0, true, RIGHT, 2563, 1.0, 0.0, 1.0, 0.0
27,2020-02-24 05:23:39am, DYNAMIC, random_0, true, RIGHT, 2570, 1.0, 0.0, 1.0, 0.0
28,2020-02-24 05:23:41am, DYNAMIC, random_0, true, RIGHT, 2516, 1.0, 0.0, 1.0, 0.0
29,2020-02-24 05:23:44am, DYNAMIC, random_0, true, RIGHT, 2563, 1.0, 0.0, 1.0, 0.0
30,2020-02-24 05:23:46am, DYNAMIC, random_0, true, RIGHT, 2553, 1.0, 1.0, 1.0, 1.0
31,2020-02-24 05:23:49am, DYNAMIC, random_0, true, RIGHT, 2639, 1.0, 1.0, 1.0, 1.0
32,2020-02-24 05:23:52am, DYNAMIC, random_0, true, RIGHT, 2838, 1.0, 1.0, 1.0, 1.0
33,2020-02-24 05:23:54am, DYNAMIC, random_0, true, RIGHT, 2731, 1.0, 1.0, 1.0, 1.0
34,2020-02-24 05:23:58am, DYNAMIC, random_0, true, RIGHT, 3091, 1.0, 1.0, 1.0, 1.0
35,2020-02-24 05:24:00am, DYNAMIC, random_0, true, RIGHT, 2508, 1.0, 1.0, 1.0, 1.0
36,2020-02-24 05:24:03am, DYNAMIC, random_0, true, RIGHT, 2715, 0.0, 1.0, 0.0, 1.0
37,2020-02-24 05:24:08am, DYNAMIC, random_0, false, LEFT, 5579, 1.0, 0.0, 0.0, 1.0
38,2020-02-24 05:24:11am, DYNAMIC, random_0, false, LEFT, 2588, 0.0, 0.0, 0.0, 0.0
39,2020-02-24 05:24:15am, DYNAMIC, random_0, true, RIGHT, 2860, 0.0, 0.0, 0.0, 0.0
40,2020-02-24 05:24:18am, DYNAMIC, random_0, true, RIGHT, 4397, 1.0, 0.0, 1.0, 0.0
41,2020-02-24 05:24:21am, DYNAMIC, random_0, true, RIGHT, 2811, 1.0, 0.0, 1.0, 0.0
42,2020-02-24 05:24:24am, DYNAMIC, random_0, true, RIGHT, 2940, 0.0, 0.0, 0.0, 0.0
43,2020-02-24 05:24:27am, DYNAMIC, random_0, true, RIGHT, 3284, 0.0, 0.0, 0.0, 0.0
44,2020-02-24 05:24:31am, DYNAMIC, random_0, false, LEFT, 3806, 0.0, 0.0, 0.0, 0.0
45,2020-02-24 05:24:34am, DYNAMIC, random_0, false, LEFT, 3063, 0.0, 0.0, 0.0, 0.0
46,2020-02-24 05:24:37am, DYNAMIC, random_0, true, RIGHT, 2671, 0.0, 0.0, 0.0, 0.0
47,2020-02-24 05:24:40am, DYNAMIC, random_0, true, RIGHT, 2879, 0.0, 0.0, 0.0, 0.0
48,2020-02-24 05:24:43am, DYNAMIC, random_0, true, RIGHT, 2570, 0.0, 0.0, 0.0, 0.0
49,2020-02-24 05:24:45am, DYNAMIC, random_0, true, RIGHT, 3277, 0.0, 0.0, 0.0, 0.0
50,2020-02-24 05:24:48am, DYNAMIC, random_0, false, LEFT, 2660, 0.0, 0.0, 0.0, 0.0
51,2020-02-24 05:24:52am, DYNAMIC, random_0, false, LEFT, 3023, 0.0, 0.0, 0.0, 0.0
52,2020-02-24 05:24:56am, DYNAMIC, random_0, false, LEFT, 3556, 0.0, 0.0, 0.0, 0.0
53,2020-02-24 05:24:58am, DYNAMIC, random_0, true, RIGHT, 3661, 0.0, 0.0, 0.0, 0.0
54,2020-02-24 05:25:01am, DYNAMIC, random_0, true, RIGHT, 2651, 0.0, 0.0, 0.0, 0.0
55,2020-02-24 05:25:04am, DYNAMIC, random_0, true, RIGHT, 2727, 0.0, 0.0, 0.0, 0.0
56,2020-02-24 05:25:07am, DYNAMIC, random_0, true, RIGHT, 2747, 0.0, 0.0, 0.0, 0.0
57,2020-02-24 05:25:09am, DYNAMIC, random_0, true, RIGHT, 2619, 0.0, 0.0, 0.0, 0.0
58,2020-02-24 05:25:13am, DYNAMIC, random_0, true, RIGHT, 2750, 0.0, 0.0, 0.0, 0.0
59,2020-02-24 05:25:15am, DYNAMIC, random_0, false, LEFT, 3501, 0.0, 0.0, 0.0, 0.0
60,2020-02-24 05:25:18am, DYNAMIC, random_0, true, RIGHT, 2459, 0.0, 0.0, 0.0, 0.0
61,2020-02-24 05:25:20am, DYNAMIC, random_0, false, LEFT, 2452, 0.0, 0.0, 0.0, 0.0
62,2020-02-24 05:25:23am, DYNAMIC, random_0, false, LEFT, 2938, 0.0, 0.0, 0.0, 0.0
63,2020-02-24 05:25:27am, DYNAMIC, random_0, true, RIGHT, 2471, 0.0, 0.0, 0.0, 0.0
64,2020-02-24 05:25:29am, DYNAMIC, random_0, false, LEFT, 3523, 0.0, 0.0, 0.0, 0.0
65,2020-02-24 05:25:32am, DYNAMIC, random_0, true, RIGHT, 2539, 0.0, 0.0, 0.0, 0.0
66,2020-02-24 05:25:34am, DYNAMIC, random_0, true, RIGHT, 2663, 0.0, 0.0, 0.0, 0.0
67,2020-02-24 05:25:37am, DYNAMIC, random_0, false, LEFT, 2703, 0.0, 0.0, 0.0, 0.0
68,2020-02-24 05:25:40am, DYNAMIC, random_0, false, LEFT, 2465, 0.0, 0.0, 0.0, 0.0
69,2020-02-24 05:25:54am, DYNAMIC, random_0, true, RIGHT, 14200, 0.0, 0.0, 0.0, 0.0
70,2020-02-24 05:25:56am, DYNAMIC, random_0, false, LEFT, 2603, 0.0, 0.0, 0.0, 0.0
71,2020-02-24 05:25:59am, DYNAMIC, random_0, true, RIGHT, 2467, 0.0, 0.0, 0.0, 0.0
72,2020-02-24 05:26:01am, DYNAMIC, random_0, true, RIGHT, 2447, 0.0, 0.0, 0.0, 0.0
73,2020-02-24 05:26:04am, DYNAMIC, random_0, false, LEFT, 2413, 0.0, 0.0, 0.0, 0.0
74,2020-02-24 05:26:06am, DYNAMIC, random_0, false, LEFT, 2416, 0.0, 0.0, 0.0, 0.0
75,2020-02-24 05:26:09am, DYNAMIC, random_0, false, LEFT, 2487, 1.0, 0.0, 0.0, 1.0
76,2020-02-24 05:26:12am, DYNAMIC, random_0, false, LEFT, 3031, 0.0, 0.0, 0.0, 0.0
77,2020-02-24 05:26:14am, DYNAMIC, random_0, true, RIGHT, 2399, 0.0, 0.0, 0.0, 0.0
78,2020-02-24 05:26:17am, DYNAMIC, random_0, true, RIGHT, 2510, 0.0, 0.0, 0.0, 0.0
79,2020-02-24 05:26:19am, DYNAMIC, random_0, true, RIGHT, 2465, 0.0, 1.0, 0.0, 1.0
80,2020-02-24 05:26:22am, DYNAMIC, random_0, true, RIGHT, 2556, 0.0, 1.0, 0.0, 1.0
81,2020-02-24 05:26:25am, DYNAMIC, random_0, true, RIGHT, 2988, 0.0, 1.0, 0.0, 1.0
82,2020-02-24 05:26:27am, DYNAMIC, random_0, false, LEFT, 2305, 1.0, 0.0, 0.0, 1.0
83,2020-02-24 05:26:29am, DYNAMIC, random_0, false, LEFT, 2442, 0.0, 0.0, 0.0, 0.0
84,2020-02-24 05:26:32am, DYNAMIC, random_0, true, RIGHT, 2653, 0.0, 0.0, 0.0, 0.0
85,2020-02-24 05:26:34am, DYNAMIC, random_0, false, LEFT, 2475, 1.0, 0.0, 0.0, 1.0
86,2020-02-24 05:26:37am, DYNAMIC, random_0, true, RIGHT, 2426, 0.0, 0.0, 0.0, 0.0
87,2020-02-24 05:26:39am, DYNAMIC, random_0, true, RIGHT, 2577, 0.0, 1.0, 0.0, 1.0
88,2020-02-24 05:26:42am, DYNAMIC, random_0, false, LEFT, 2657, 1.0, 0.0, 0.0, 1.0
89,2020-02-24 05:26:45am, DYNAMIC, random_0, false, LEFT, 2506, 0.0, 0.0, 0.0, 0.0
90,2020-02-24 05:26:47am, DYNAMIC, random_0, true, RIGHT, 2417, 0.0, 1.0, 0.0, 1.0
91,2020-02-24 05:26:49am, DYNAMIC, random_0, true, RIGHT, 2436, 0.0, 1.0, 0.0, 1.0
