trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 06:13:51am, DYNAMIC, random_0, false, RIGHT, 16817, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 06:13:56am, DYNAMIC, random_0, true, LEFT, 5322, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 06:14:02am, DYNAMIC, random_0, true, LEFT, 6567, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 06:14:07am, DYNAMIC, random_0, false, RIGHT, 4593, 0.0, 1.0, 1.0, 0.0
4,2020-02-24 06:14:12am, DYNAMIC, random_0, true, LEFT, 5780, 0.0, 0.0, 0.0, 0.0
5,2020-02-24 06:14:16am, DYNAMIC, random_0, false, RIGHT, 3668, 0.0, 0.0, 0.0, 0.0
6,2020-02-24 06:14:21am, DYNAMIC, random_0, true, LEFT, 4632, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 06:14:25am, DYNAMIC, random_0, false, RIGHT, 3776, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 06:14:28am, DYNAMIC, random_0, true, LEFT, 3952, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 06:14:33am, DYNAMIC, random_0, false, RIGHT, 4839, 0.0, 1.0, 1.0, 0.0
10,2020-02-24 06:14:37am, DYNAMIC, random_0, true, LEFT, 3858, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 06:14:41am, DYNAMIC, random_0, false, RIGHT, 4217, 0.0, 1.0, 1.0, 0.0
12,2020-02-24 06:14:46am, DYNAMIC, random_0, true, LEFT, 4774, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 06:14:51am, DYNAMIC, random_0, false, RIGHT, 5056, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 06:14:55am, DYNAMIC, random_0, true, LEFT, 4159, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 06:15:00am, DYNAMIC, random_0, false, RIGHT, 4508, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 06:15:04am, DYNAMIC, random_0, true, LEFT, 3734, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 06:15:08am, DYNAMIC, random_0, false, RIGHT, 4845, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 06:15:15am, DYNAMIC, random_0, true, LEFT, 6411, 0.0, 0.0, 0.0, 0.0
19,2020-02-24 06:15:19am, DYNAMIC, random_0, false, RIGHT, 4008, 0.0, 0.0, 0.0, 0.0
20,2020-02-24 06:15:23am, DYNAMIC, random_0, false, RIGHT, 4129, 0.0, 1.0, 1.0, 0.0
21,2020-02-24 06:15:27am, DYNAMIC, random_0, true, LEFT, 4327, 1.0, 0.0, 1.0, 0.0
22,2020-02-24 06:15:34am, DYNAMIC, random_0, false, RIGHT, 5844, 0.0, 1.0, 1.0, 0.0
23,2020-02-24 06:15:39am, DYNAMIC, random_0, true, LEFT, 5956, 1.0, 1.0, 1.0, 1.0
24,2020-02-24 06:15:44am, DYNAMIC, random_0, false, RIGHT, 4559, 0.0, 1.0, 1.0, 0.0
25,2020-02-24 06:15:48am, DYNAMIC, random_0, true, LEFT, 4529, 0.0, 1.0, 0.0, 1.0
26,2020-02-24 06:15:52am, DYNAMIC, random_0, false, RIGHT, 3968, 0.0, 0.0, 0.0, 0.0
27,2020-02-24 06:15:56am, DYNAMIC, random_0, true, LEFT, 4170, 1.0, 1.0, 1.0, 1.0
28,2020-02-24 06:16:01am, DYNAMIC, random_0, false, RIGHT, 4493, 0.0, 1.0, 1.0, 0.0
29,2020-02-24 06:16:05am, DYNAMIC, random_0, false, RIGHT, 4241, 1.0, 1.0, 1.0, 1.0
30,2020-02-24 06:16:09am, DYNAMIC, random_0, true, LEFT, 3841, 0.0, 0.0, 0.0, 0.0
31,2020-02-24 06:16:13am, DYNAMIC, random_0, false, RIGHT, 3816, 1.0, 0.0, 0.0, 1.0
32,2020-02-24 06:16:17am, DYNAMIC, random_0, true, LEFT, 4231, 0.0, 0.0, 0.0, 0.0
33,2020-02-24 06:16:21am, DYNAMIC, random_0, false, RIGHT, 4105, 1.0, 0.0, 0.0, 1.0
34,2020-02-24 06:16:26am, DYNAMIC, random_0, true, LEFT, 4728, 0.0, 0.0, 0.0, 0.0
35,2020-02-24 06:16:30am, DYNAMIC, random_0, false, RIGHT, 3936, 1.0, 0.0, 0.0, 1.0
36,2020-02-24 06:16:34am, DYNAMIC, random_0, true, LEFT, 4143, 0.0, 0.0, 0.0, 0.0
37,2020-02-24 06:16:38am, DYNAMIC, random_0, false, RIGHT, 3745, 1.0, 0.0, 0.0, 1.0
38,2020-02-24 06:16:42am, DYNAMIC, random_0, true, LEFT, 4200, 0.0, 1.0, 0.0, 1.0
39,2020-02-24 06:16:46am, DYNAMIC, random_0, false, RIGHT, 3793, 1.0, 0.0, 0.0, 1.0
40,2020-02-24 06:16:52am, DYNAMIC, random_0, true, LEFT, 5920, 0.0, 1.0, 0.0, 1.0
41,2020-02-24 06:16:55am, DYNAMIC, random_0, false, RIGHT, 3895, 1.0, 0.0, 0.0, 1.0
42,2020-02-24 06:16:59am, DYNAMIC, random_0, true, LEFT, 3728, 0.0, 1.0, 0.0, 1.0
43,2020-02-24 06:17:03am, DYNAMIC, random_0, false, RIGHT, 4250, 1.0, 0.0, 0.0, 1.0
44,2020-02-24 06:17:08am, DYNAMIC, random_0, true, LEFT, 4231, 0.0, 1.0, 0.0, 1.0
45,2020-02-24 06:17:12am, DYNAMIC, random_0, false, RIGHT, 4096, 1.0, 0.0, 0.0, 1.0
46,2020-02-24 06:17:16am, DYNAMIC, random_0, true, LEFT, 3895, 0.0, 1.0, 0.0, 1.0
47,2020-02-24 06:17:19am, DYNAMIC, random_0, false, RIGHT, 3689, 1.0, 0.0, 0.0, 1.0
48,2020-02-24 06:17:23am, DYNAMIC, random_0, true, LEFT, 3678, 0.0, 1.0, 0.0, 1.0
49,2020-02-24 06:17:27am, DYNAMIC, random_0, false, RIGHT, 3738, 1.0, 0.0, 0.0, 1.0
50,2020-02-24 06:17:31am, DYNAMIC, random_0, true, LEFT, 3792, 0.0, 1.0, 0.0, 1.0
51,2020-02-24 06:17:34am, DYNAMIC, random_0, false, RIGHT, 3825, 1.0, 0.0, 0.0, 1.0
52,2020-02-24 06:17:39am, DYNAMIC, random_0, true, LEFT, 4223, 0.0, 1.0, 0.0, 1.0
53,2020-02-24 06:17:42am, DYNAMIC, random_0, false, RIGHT, 3736, 1.0, 0.0, 0.0, 1.0
54,2020-02-24 06:17:46am, DYNAMIC, random_0, true, LEFT, 3919, 0.0, 1.0, 0.0, 1.0
55,2020-02-24 06:17:50am, DYNAMIC, random_0, false, RIGHT, 3569, 0.0, 0.0, 0.0, 0.0
56,2020-02-24 06:17:54am, DYNAMIC, random_0, true, LEFT, 4080, 0.0, 0.0, 0.0, 0.0
57,2020-02-24 06:17:58am, DYNAMIC, random_0, false, RIGHT, 3649, 0.0, 0.0, 0.0, 0.0
58,2020-02-24 06:18:01am, DYNAMIC, random_0, true, LEFT, 3895, 1.0, 0.0, 1.0, 0.0
59,2020-02-24 06:18:05am, DYNAMIC, random_0, false, RIGHT, 3698, 0.0, 0.0, 0.0, 0.0
60,2020-02-24 06:18:10am, DYNAMIC, random_0, true, LEFT, 4518, 0.0, 0.0, 0.0, 0.0
61,2020-02-24 06:18:13am, DYNAMIC, random_0, false, RIGHT, 3752, 0.0, 0.0, 0.0, 0.0
62,2020-02-24 06:18:17am, DYNAMIC, random_0, true, LEFT, 3728, 1.0, 0.0, 1.0, 0.0
