trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:21:42am, DYNAMIC, random_0, true, LEFT, 2547, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 05:21:46am, DYNAMIC, random_0, true, LEFT, 4268, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:21:49am, DYNAMIC, random_0, true, LEFT, 3164, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:21:52am, DYNAMIC, random_0, true, LEFT, 2949, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:21:55am, DYNAMIC, random_0, true, LEFT, 3047, 1.0, 1.0, 1.0, 1.0
5,2020-02-24 05:21:59am, DYNAMIC, random_0, false, RIGHT, 4166, 1.0, 1.0, 1.0, 1.0
6,2020-02-24 05:22:03am, DYNAMIC, random_0, false, RIGHT, 3096, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:22:05am, DYNAMIC, random_0, true, LEFT, 2715, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:22:08am, DYNAMIC, random_0, false, RIGHT, 2939, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:22:11am, DYNAMIC, random_0, true, LEFT, 2700, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:22:13am, DYNAMIC, random_0, true, LEFT, 2505, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:22:17am, DYNAMIC, random_0, true, LEFT, 3971, 1.0, 0.0, 1.0, 0.0
12,2020-02-24 05:22:21am, DYNAMIC, random_0, true, LEFT, 3204, 1.0, 0.0, 1.0, 0.0
13,2020-02-24 05:22:24am, DYNAMIC, random_0, true, LEFT, 3298, 1.0, 0.0, 1.0, 0.0
14,2020-02-24 05:22:27am, DYNAMIC, random_0, true, LEFT, 2940, 1.0, 0.0, 1.0, 0.0
15,2020-02-24 05:22:30am, DYNAMIC, random_0, true, LEFT, 2855, 1.0, 0.0, 1.0, 0.0
16,2020-02-24 05:22:32am, DYNAMIC, random_0, true, LEFT, 2769, 1.0, 0.0, 1.0, 0.0
17,2020-02-24 05:22:35am, DYNAMIC, random_0, true, LEFT, 2739, 1.0, 1.0, 1.0, 1.0
18,2020-02-24 05:22:38am, DYNAMIC, random_0, true, LEFT, 2816, 1.0, 1.0, 1.0, 1.0
19,2020-02-24 05:22:41am, DYNAMIC, random_0, true, LEFT, 2684, 1.0, 1.0, 1.0, 1.0
20,2020-02-24 05:22:43am, DYNAMIC, random_0, true, LEFT, 2677, 0.0, 1.0, 0.0, 1.0
21,2020-02-24 05:22:47am, DYNAMIC, random_0, false, RIGHT, 3507, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:22:50am, DYNAMIC, random_0, false, RIGHT, 2745, 0.0, 0.0, 0.0, 0.0
23,2020-02-24 05:22:52am, DYNAMIC, random_0, true, LEFT, 2864, 0.0, 0.0, 0.0, 0.0
24,2020-02-24 05:22:57am, DYNAMIC, random_0, true, LEFT, 4274, 0.0, 0.0, 0.0, 0.0
25,2020-02-24 05:23:01am, DYNAMIC, random_0, false, RIGHT, 4059, 0.0, 1.0, 1.0, 0.0
26,2020-02-24 05:23:04am, DYNAMIC, random_0, true, LEFT, 2878, 0.0, 0.0, 0.0, 0.0
27,2020-02-24 05:23:06am, DYNAMIC, random_0, true, LEFT, 2607, 0.0, 0.0, 0.0, 0.0
28,2020-02-24 05:23:09am, DYNAMIC, random_0, true, LEFT, 2738, 1.0, 0.0, 1.0, 0.0
29,2020-02-24 05:23:12am, DYNAMIC, random_0, true, LEFT, 3166, 1.0, 0.0, 1.0, 0.0
30,2020-02-24 05:23:30am, DYNAMIC, random_0, true, LEFT, 17847, 1.0, 1.0, 1.0, 1.0
31,2020-02-24 05:23:37am, DYNAMIC, random_0, true, LEFT, 7288, 1.0, 1.0, 1.0, 1.0
32,2020-02-24 05:23:41am, DYNAMIC, random_0, true, LEFT, 3723, 1.0, 1.0, 1.0, 1.0
33,2020-02-24 05:23:46am, DYNAMIC, random_0, true, LEFT, 5209, 1.0, 1.0, 1.0, 1.0
34,2020-02-24 05:23:50am, DYNAMIC, random_0, true, LEFT, 3320, 1.0, 1.0, 1.0, 1.0
35,2020-02-24 05:23:53am, DYNAMIC, random_0, true, LEFT, 3708, 1.0, 1.0, 1.0, 1.0
36,2020-02-24 05:23:57am, DYNAMIC, random_0, true, LEFT, 3228, 0.0, 1.0, 0.0, 1.0
37,2020-02-24 05:24:01am, DYNAMIC, random_0, true, LEFT, 4896, 0.0, 1.0, 0.0, 1.0
38,2020-02-24 05:24:05am, DYNAMIC, random_0, true, LEFT, 3848, 0.0, 1.0, 0.0, 1.0
39,2020-02-24 05:24:09am, DYNAMIC, random_0, true, LEFT, 3964, 0.0, 1.0, 0.0, 1.0
40,2020-02-24 05:24:13am, DYNAMIC, random_0, true, LEFT, 3576, 0.0, 1.0, 0.0, 1.0
41,2020-02-24 05:24:16am, DYNAMIC, random_0, false, RIGHT, 2700, 1.0, 0.0, 0.0, 1.0
42,2020-02-24 05:24:18am, DYNAMIC, random_0, false, RIGHT, 2918, 0.0, 0.0, 0.0, 0.0
43,2020-02-24 05:24:21am, DYNAMIC, random_0, true, LEFT, 2832, 0.0, 0.0, 0.0, 0.0
44,2020-02-24 05:24:24am, DYNAMIC, random_0, true, LEFT, 2916, 0.0, 0.0, 0.0, 0.0
45,2020-02-24 05:24:27am, DYNAMIC, random_0, true, LEFT, 2584, 0.0, 0.0, 0.0, 0.0
46,2020-02-24 05:24:29am, DYNAMIC, random_0, true, LEFT, 2506, 0.0, 0.0, 0.0, 0.0
47,2020-02-24 05:24:32am, DYNAMIC, random_0, true, LEFT, 2978, 0.0, 0.0, 0.0, 0.0
48,2020-02-24 05:24:35am, DYNAMIC, random_0, false, RIGHT, 2716, 0.0, 0.0, 0.0, 0.0
49,2020-02-24 05:24:37am, DYNAMIC, random_0, false, RIGHT, 2528, 0.0, 0.0, 0.0, 0.0
50,2020-02-24 05:24:40am, DYNAMIC, random_0, false, RIGHT, 2622, 0.0, 0.0, 0.0, 0.0
51,2020-02-24 05:24:43am, DYNAMIC, random_0, true, LEFT, 2802, 0.0, 0.0, 0.0, 0.0
52,2020-02-24 05:24:46am, DYNAMIC, random_0, false, RIGHT, 2745, 0.0, 0.0, 0.0, 0.0
53,2020-02-24 05:24:48am, DYNAMIC, random_0, false, RIGHT, 2731, 0.0, 0.0, 0.0, 0.0
54,2020-02-24 05:24:51am, DYNAMIC, random_0, false, RIGHT, 2908, 0.0, 0.0, 0.0, 0.0
55,2020-02-24 05:24:54am, DYNAMIC, random_0, false, RIGHT, 2956, 0.0, 0.0, 0.0, 0.0
56,2020-02-24 05:24:57am, DYNAMIC, random_0, true, LEFT, 2824, 0.0, 0.0, 0.0, 0.0
57,2020-02-24 05:25:00am, DYNAMIC, random_0, true, LEFT, 2614, 0.0, 0.0, 0.0, 0.0
58,2020-02-24 05:25:03am, DYNAMIC, random_0, true, LEFT, 2940, 0.0, 0.0, 0.0, 0.0
59,2020-02-24 05:25:05am, DYNAMIC, random_0, false, RIGHT, 2770, 0.0, 0.0, 0.0, 0.0
60,2020-02-24 05:25:08am, DYNAMIC, random_0, true, LEFT, 2709, 0.0, 0.0, 0.0, 0.0
61,2020-02-24 05:25:11am, DYNAMIC, random_0, false, RIGHT, 3102, 0.0, 0.0, 0.0, 0.0
62,2020-02-24 05:25:14am, DYNAMIC, random_0, true, LEFT, 2863, 0.0, 0.0, 0.0, 0.0
63,2020-02-24 05:25:17am, DYNAMIC, random_0, false, RIGHT, 2652, 0.0, 0.0, 0.0, 0.0
64,2020-02-24 05:25:20am, DYNAMIC, random_0, true, LEFT, 2815, 0.0, 0.0, 0.0, 0.0
