trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:27:55am, DYNAMIC, random_0, false, LEFT, 1665, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:27:59am, DYNAMIC, random_0, false, LEFT, 4417, 0.0, 1.0, 1.0, 0.0
2,2020-02-24 05:28:02am, DYNAMIC, random_0, true, RIGHT, 3598, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:28:06am, DYNAMIC, random_0, true, RIGHT, 3698, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:28:10am, DYNAMIC, random_0, true, RIGHT, 3712, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:28:14am, DYNAMIC, random_0, true, RIGHT, 3918, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:28:17am, DYNAMIC, random_0, true, RIGHT, 3655, 1.0, 1.0, 1.0, 1.0
7,2020-02-24 05:28:21am, DYNAMIC, random_0, true, RIGHT, 3528, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:28:25am, DYNAMIC, random_0, false, LEFT, 3657, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:28:29am, DYNAMIC, random_0, false, LEFT, 4593, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:28:33am, DYNAMIC, random_0, true, RIGHT, 3616, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:28:37am, DYNAMIC, random_0, true, RIGHT, 4217, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:28:41am, DYNAMIC, random_0, false, LEFT, 3498, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:28:45am, DYNAMIC, random_0, false, LEFT, 3862, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:28:48am, DYNAMIC, random_0, false, LEFT, 3744, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:28:53am, DYNAMIC, random_0, true, RIGHT, 4943, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:29:11am, DYNAMIC, random_0, false, LEFT, 18433, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:29:15am, DYNAMIC, random_0, true, RIGHT, 3881, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:29:19am, DYNAMIC, random_0, true, RIGHT, 3590, 1.0, 0.0, 1.0, 0.0
19,2020-02-24 05:29:23am, DYNAMIC, random_0, true, RIGHT, 3775, 1.0, 0.0, 1.0, 0.0
20,2020-02-24 05:29:27am, DYNAMIC, random_0, true, RIGHT, 3929, 1.0, 1.0, 1.0, 1.0
21,2020-02-24 05:29:30am, DYNAMIC, random_0, true, RIGHT, 3586, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:29:34am, DYNAMIC, random_0, true, RIGHT, 3955, 1.0, 1.0, 1.0, 1.0
23,2020-02-24 05:29:38am, DYNAMIC, random_0, true, RIGHT, 3646, 1.0, 1.0, 1.0, 1.0
24,2020-02-24 05:29:41am, DYNAMIC, random_0, true, RIGHT, 3574, 1.0, 1.0, 1.0, 1.0
25,2020-02-24 05:29:45am, DYNAMIC, random_0, true, RIGHT, 3801, 1.0, 1.0, 1.0, 1.0
26,2020-02-24 05:29:49am, DYNAMIC, random_0, true, RIGHT, 3647, 1.0, 1.0, 1.0, 1.0
27,2020-02-24 05:29:52am, DYNAMIC, random_0, true, RIGHT, 3586, 1.0, 1.0, 1.0, 1.0
28,2020-02-24 05:29:56am, DYNAMIC, random_0, true, RIGHT, 3733, 1.0, 1.0, 1.0, 1.0
29,2020-02-24 05:30:00am, DYNAMIC, random_0, true, RIGHT, 3904, 1.0, 1.0, 1.0, 1.0
30,2020-02-24 05:30:04am, DYNAMIC, random_0, true, RIGHT, 3674, 1.0, 1.0, 1.0, 1.0
31,2020-02-24 05:30:08am, DYNAMIC, random_0, true, RIGHT, 3920, 1.0, 1.0, 1.0, 1.0
32,2020-02-24 05:30:11am, DYNAMIC, random_0, true, RIGHT, 3579, 1.0, 1.0, 1.0, 1.0
33,2020-02-24 05:30:15am, DYNAMIC, random_0, true, RIGHT, 3494, 1.0, 1.0, 1.0, 1.0
34,2020-02-24 05:30:19am, DYNAMIC, random_0, true, RIGHT, 4271, 0.0, 1.0, 0.0, 1.0
35,2020-02-24 05:30:23am, DYNAMIC, random_0, true, RIGHT, 4434, 0.0, 1.0, 0.0, 1.0
36,2020-02-24 05:30:28am, DYNAMIC, random_0, true, RIGHT, 4328, 1.0, 1.0, 1.0, 1.0
37,2020-02-24 05:30:31am, DYNAMIC, random_0, true, RIGHT, 3646, 1.0, 1.0, 1.0, 1.0
38,2020-02-24 05:30:35am, DYNAMIC, random_0, true, RIGHT, 3670, 0.0, 1.0, 0.0, 1.0
39,2020-02-24 05:30:39am, DYNAMIC, random_0, true, RIGHT, 3598, 0.0, 1.0, 0.0, 1.0
40,2020-02-24 05:30:42am, DYNAMIC, random_0, true, RIGHT, 3469, 0.0, 1.0, 0.0, 1.0
41,2020-02-24 05:30:46am, DYNAMIC, random_0, true, RIGHT, 3497, 0.0, 1.0, 0.0, 1.0
42,2020-02-24 05:30:49am, DYNAMIC, random_0, false, LEFT, 3477, 1.0, 0.0, 0.0, 1.0
43,2020-02-24 05:30:53am, DYNAMIC, random_0, false, LEFT, 3713, 0.0, 0.0, 0.0, 0.0
44,2020-02-24 05:30:56am, DYNAMIC, random_0, false, LEFT, 3567, 0.0, 0.0, 0.0, 0.0
45,2020-02-24 05:31:00am, DYNAMIC, random_0, true, RIGHT, 3483, 0.0, 0.0, 0.0, 0.0
46,2020-02-24 05:31:03am, DYNAMIC, random_0, true, RIGHT, 3559, 0.0, 0.0, 0.0, 0.0
47,2020-02-24 05:31:07am, DYNAMIC, random_0, true, RIGHT, 3465, 0.0, 0.0, 0.0, 0.0
48,2020-02-24 05:31:10am, DYNAMIC, random_0, true, RIGHT, 3461, 0.0, 0.0, 0.0, 0.0
49,2020-02-24 05:31:14am, DYNAMIC, random_0, true, RIGHT, 3466, 0.0, 0.0, 0.0, 0.0
50,2020-02-24 05:31:17am, DYNAMIC, random_0, true, RIGHT, 3527, 0.0, 0.0, 0.0, 0.0
51,2020-02-24 05:31:21am, DYNAMIC, random_0, true, RIGHT, 3592, 0.0, 0.0, 0.0, 0.0
52,2020-02-24 05:31:24am, DYNAMIC, random_0, true, RIGHT, 3496, 0.0, 0.0, 0.0, 0.0
53,2020-02-24 05:31:28am, DYNAMIC, random_0, true, RIGHT, 3481, 0.0, 0.0, 0.0, 0.0
54,2020-02-24 05:31:31am, DYNAMIC, random_0, true, RIGHT, 3488, 0.0, 0.0, 0.0, 0.0
55,2020-02-24 05:31:35am, DYNAMIC, random_0, true, RIGHT, 3408, 0.0, 0.0, 0.0, 0.0
56,2020-02-24 05:31:39am, DYNAMIC, random_0, true, RIGHT, 3648, 0.0, 0.0, 0.0, 0.0
57,2020-02-24 05:31:42am, DYNAMIC, random_0, true, RIGHT, 3536, 0.0, 0.0, 0.0, 0.0
58,2020-02-24 05:31:46am, DYNAMIC, random_0, true, RIGHT, 3632, 0.0, 0.0, 0.0, 0.0
59,2020-02-24 05:31:49am, DYNAMIC, random_0, true, RIGHT, 3544, 0.0, 0.0, 0.0, 0.0
60,2020-02-24 05:31:53am, DYNAMIC, random_0, true, RIGHT, 3595, 0.0, 0.0, 0.0, 0.0
61,2020-02-24 05:31:56am, DYNAMIC, random_0, true, RIGHT, 3676, 0.0, 0.0, 0.0, 0.0
62,2020-02-24 05:32:00am, DYNAMIC, random_0, true, RIGHT, 3467, 0.0, 0.0, 0.0, 0.0
63,2020-02-24 05:32:03am, DYNAMIC, random_0, true, RIGHT, 3478, 0.0, 0.0, 0.0, 0.0
64,2020-02-24 05:32:07am, DYNAMIC, random_0, false, LEFT, 3544, 0.0, 0.0, 0.0, 0.0
65,2020-02-24 05:32:11am, DYNAMIC, random_0, false, LEFT, 3671, 0.0, 0.0, 0.0, 0.0
66,2020-02-24 05:32:14am, DYNAMIC, random_0, false, LEFT, 3522, 0.0, 0.0, 0.0, 0.0
67,2020-02-24 05:32:18am, DYNAMIC, random_0, false, LEFT, 3575, 0.0, 0.0, 0.0, 0.0
68,2020-02-24 05:32:21am, DYNAMIC, random_0, false, LEFT, 3472, 0.0, 0.0, 0.0, 0.0
69,2020-02-24 05:32:25am, DYNAMIC, random_0, false, LEFT, 4149, 0.0, 0.0, 0.0, 0.0
70,2020-02-24 05:32:45am, DYNAMIC, random_0, true, RIGHT, 19707, 0.0, 0.0, 0.0, 0.0
71,2020-02-24 05:32:49am, DYNAMIC, random_0, true, RIGHT, 3525, 0.0, 0.0, 0.0, 0.0
72,2020-02-24 05:32:52am, DYNAMIC, random_0, true, RIGHT, 3444, 0.0, 0.0, 0.0, 0.0
73,2020-02-24 05:32:56am, DYNAMIC, random_0, true, RIGHT, 3546, 0.0, 0.0, 0.0, 0.0
74,2020-02-24 05:32:59am, DYNAMIC, random_0, true, RIGHT, 3430, 0.0, 0.0, 0.0, 0.0
75,2020-02-24 05:33:03am, DYNAMIC, random_0, true, RIGHT, 3689, 0.0, 0.0, 0.0, 0.0
76,2020-02-24 05:33:12am, DYNAMIC, random_0, true, RIGHT, 9190, 0.0, 0.0, 0.0, 0.0
77,2020-02-24 05:33:15am, DYNAMIC, random_0, true, RIGHT, 3461, 0.0, 0.0, 0.0, 0.0
78,2020-02-24 05:33:19am, DYNAMIC, random_0, true, RIGHT, 3455, 0.0, 0.0, 0.0, 0.0
79,2020-02-24 05:33:22am, DYNAMIC, random_0, true, RIGHT, 3452, 0.0, 1.0, 0.0, 1.0
80,2020-02-24 05:33:26am, DYNAMIC, random_0, true, RIGHT, 3492, 0.0, 0.0, 0.0, 0.0
81,2020-02-24 05:33:29am, DYNAMIC, random_0, true, RIGHT, 3502, 0.0, 0.0, 0.0, 0.0
82,2020-02-24 05:33:33am, DYNAMIC, random_0, true, RIGHT, 3479, 0.0, 0.0, 0.0, 0.0
83,2020-02-24 05:33:36am, DYNAMIC, random_0, true, RIGHT, 3422, 0.0, 0.0, 0.0, 0.0
84,2020-02-24 05:33:40am, DYNAMIC, random_0, true, RIGHT, 3503, 0.0, 0.0, 0.0, 0.0
85,2020-02-24 05:33:43am, DYNAMIC, random_0, true, RIGHT, 3436, 0.0, 0.0, 0.0, 0.0
86,2020-02-24 05:33:47am, DYNAMIC, random_0, true, RIGHT, 3560, 0.0, 0.0, 0.0, 0.0
87,2020-02-24 05:33:50am, DYNAMIC, random_0, true, RIGHT, 3483, 0.0, 0.0, 0.0, 0.0
88,2020-02-24 05:33:54am, DYNAMIC, random_0, true, RIGHT, 3448, 0.0, 0.0, 0.0, 0.0
89,2020-02-24 05:33:57am, DYNAMIC, random_0, true, RIGHT, 3454, 0.0, 0.0, 0.0, 0.0
90,2020-02-24 05:34:01am, DYNAMIC, random_0, true, RIGHT, 3480, 0.0, 0.0, 0.0, 0.0
91,2020-02-24 05:34:04am, DYNAMIC, random_0, true, RIGHT, 3679, 0.0, 0.0, 0.0, 0.0
92,2020-02-24 05:34:08am, DYNAMIC, random_0, true, RIGHT, 3599, 0.0, 0.0, 0.0, 0.0
93,2020-02-24 05:34:11am, DYNAMIC, random_0, true, RIGHT, 3337, 0.0, 0.0, 0.0, 0.0
94,2020-02-24 05:34:15am, DYNAMIC, random_0, true, RIGHT, 3417, 0.0, 0.0, 0.0, 0.0
