trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:20:36am, DYNAMIC, random_0, false, LEFT, 8915, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:20:41am, DYNAMIC, random_0, true, RIGHT, 4897, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:20:45am, DYNAMIC, random_0, true, RIGHT, 3682, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:20:48am, DYNAMIC, random_0, true, RIGHT, 3132, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:20:51am, DYNAMIC, random_0, true, RIGHT, 3062, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:20:54am, DYNAMIC, random_0, true, RIGHT, 3011, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:20:57am, DYNAMIC, random_0, true, RIGHT, 2842, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:21:00am, DYNAMIC, random_0, true, RIGHT, 2896, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:21:03am, DYNAMIC, random_0, false, LEFT, 2832, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:21:05am, DYNAMIC, random_0, true, RIGHT, 2830, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:21:08am, DYNAMIC, random_0, true, RIGHT, 2530, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:21:11am, DYNAMIC, random_0, true, RIGHT, 2815, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:21:13am, DYNAMIC, random_0, false, LEFT, 2732, 0.0, 1.0, 1.0, 0.0
13,2020-02-24 05:21:16am, DYNAMIC, random_0, false, LEFT, 2595, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:21:19am, DYNAMIC, random_0, false, LEFT, 2761, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:21:21am, DYNAMIC, random_0, false, LEFT, 2628, 0.0, 0.0, 0.0, 0.0
