trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:22:27am, DYNAMIC, random_0, false, RIGHT, 5788, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:22:31am, DYNAMIC, random_0, true, LEFT, 4610, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:22:35am, DYNAMIC, random_0, true, LEFT, 3651, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:22:38am, DYNAMIC, random_0, true, LEFT, 2929, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:22:41am, DYNAMIC, random_0, true, LEFT, 2869, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:22:43am, DYNAMIC, random_0, true, LEFT, 2723, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:22:46am, DYNAMIC, random_0, true, LEFT, 2686, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:22:49am, DYNAMIC, random_0, false, RIGHT, 2826, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:22:52am, DYNAMIC, random_0, false, RIGHT, 2901, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:22:54am, DYNAMIC, random_0, true, LEFT, 2580, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:22:57am, DYNAMIC, random_0, true, LEFT, 2582, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:23:00am, DYNAMIC, random_0, false, RIGHT, 2592, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:23:02am, DYNAMIC, random_0, false, RIGHT, 2748, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:23:05am, DYNAMIC, random_0, false, RIGHT, 2489, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:23:07am, DYNAMIC, random_0, true, LEFT, 2618, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:23:11am, DYNAMIC, random_0, true, LEFT, 2539, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:23:13am, DYNAMIC, random_0, false, RIGHT, 3308, 0.0, 1.0, 1.0, 0.0
17,2020-02-24 05:23:16am, DYNAMIC, random_0, false, RIGHT, 2529, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:23:18am, DYNAMIC, random_0, false, RIGHT, 2527, 0.0, 0.0, 0.0, 0.0
19,2020-02-24 05:23:21am, DYNAMIC, random_0, false, RIGHT, 2613, 0.0, 0.0, 0.0, 0.0
20,2020-02-24 05:23:24am, DYNAMIC, random_0, false, RIGHT, 3068, 0.0, 0.0, 0.0, 0.0
21,2020-02-24 05:23:27am, DYNAMIC, random_0, false, RIGHT, 2797, 0.0, 0.0, 0.0, 0.0
22,2020-02-24 05:23:30am, DYNAMIC, random_0, true, LEFT, 3073, 0.0, 0.0, 0.0, 0.0
23,2020-02-24 05:23:33am, DYNAMIC, random_0, true, LEFT, 2691, 1.0, 0.0, 1.0, 0.0
24,2020-02-24 05:23:35am, DYNAMIC, random_0, true, LEFT, 2696, 1.0, 1.0, 1.0, 1.0
25,2020-02-24 05:23:38am, DYNAMIC, random_0, true, LEFT, 2631, 1.0, 1.0, 1.0, 1.0
26,2020-02-24 05:23:41am, DYNAMIC, random_0, true, LEFT, 3241, 1.0, 1.0, 1.0, 1.0
27,2020-02-24 05:23:44am, DYNAMIC, random_0, true, LEFT, 2719, 1.0, 1.0, 1.0, 1.0
28,2020-02-24 05:23:46am, DYNAMIC, random_0, true, LEFT, 2552, 1.0, 1.0, 1.0, 1.0
29,2020-02-24 05:23:49am, DYNAMIC, random_0, true, LEFT, 2577, 1.0, 1.0, 1.0, 1.0
30,2020-02-24 05:23:52am, DYNAMIC, random_0, true, LEFT, 2528, 1.0, 1.0, 1.0, 1.0
31,2020-02-24 05:23:54am, DYNAMIC, random_0, true, LEFT, 2736, 1.0, 1.0, 1.0, 1.0
32,2020-02-24 05:23:57am, DYNAMIC, random_0, true, LEFT, 2449, 1.0, 1.0, 1.0, 1.0
33,2020-02-24 05:23:59am, DYNAMIC, random_0, true, LEFT, 2500, 1.0, 1.0, 1.0, 1.0
34,2020-02-24 05:24:02am, DYNAMIC, random_0, true, LEFT, 2319, 1.0, 1.0, 1.0, 1.0
35,2020-02-24 05:24:04am, DYNAMIC, random_0, true, LEFT, 2309, 1.0, 1.0, 1.0, 1.0
36,2020-02-24 05:24:06am, DYNAMIC, random_0, true, LEFT, 2268, 1.0, 1.0, 1.0, 1.0
37,2020-02-24 05:24:08am, DYNAMIC, random_0, true, LEFT, 2271, 1.0, 1.0, 1.0, 1.0
38,2020-02-24 05:24:11am, DYNAMIC, random_0, true, LEFT, 2254, 0.0, 1.0, 0.0, 1.0
39,2020-02-24 05:24:13am, DYNAMIC, random_0, true, LEFT, 2303, 0.0, 1.0, 0.0, 1.0
40,2020-02-24 05:24:15am, DYNAMIC, random_0, true, LEFT, 2182, 0.0, 1.0, 0.0, 1.0
41,2020-02-24 05:24:17am, DYNAMIC, random_0, true, LEFT, 2283, 0.0, 1.0, 0.0, 1.0
42,2020-02-24 05:24:20am, DYNAMIC, random_0, true, LEFT, 2230, 0.0, 1.0, 0.0, 1.0
43,2020-02-24 05:24:22am, DYNAMIC, random_0, true, LEFT, 2367, 0.0, 1.0, 0.0, 1.0
44,2020-02-24 05:24:25am, DYNAMIC, random_0, false, RIGHT, 3080, 1.0, 0.0, 0.0, 1.0
45,2020-02-24 05:24:27am, DYNAMIC, random_0, false, RIGHT, 2411, 0.0, 0.0, 0.0, 0.0
46,2020-02-24 05:24:30am, DYNAMIC, random_0, true, LEFT, 2464, 0.0, 0.0, 0.0, 0.0
47,2020-02-24 05:24:32am, DYNAMIC, random_0, true, LEFT, 2452, 1.0, 0.0, 1.0, 0.0
48,2020-02-24 05:24:35am, DYNAMIC, random_0, false, RIGHT, 2564, 1.0, 1.0, 1.0, 1.0
49,2020-02-24 05:24:38am, DYNAMIC, random_0, false, RIGHT, 2797, 0.0, 0.0, 0.0, 0.0
50,2020-02-24 05:24:40am, DYNAMIC, random_0, false, RIGHT, 2693, 0.0, 0.0, 0.0, 0.0
51,2020-02-24 05:24:43am, DYNAMIC, random_0, true, LEFT, 2538, 0.0, 0.0, 0.0, 0.0
52,2020-02-24 05:24:46am, DYNAMIC, random_0, true, LEFT, 2807, 0.0, 0.0, 0.0, 0.0
53,2020-02-24 05:24:48am, DYNAMIC, random_0, true, LEFT, 2456, 0.0, 0.0, 0.0, 0.0
54,2020-02-24 05:24:51am, DYNAMIC, random_0, false, RIGHT, 2504, 0.0, 0.0, 0.0, 0.0
55,2020-02-24 05:24:54am, DYNAMIC, random_0, true, LEFT, 2900, 0.0, 0.0, 0.0, 0.0
56,2020-02-24 05:24:57am, DYNAMIC, random_0, false, RIGHT, 3291, 0.0, 0.0, 0.0, 0.0
57,2020-02-24 05:25:00am, DYNAMIC, random_0, true, LEFT, 2852, 0.0, 0.0, 0.0, 0.0
58,2020-02-24 05:25:03am, DYNAMIC, random_0, true, LEFT, 2954, 0.0, 0.0, 0.0, 0.0
59,2020-02-24 05:25:06am, DYNAMIC, random_0, true, LEFT, 2972, 0.0, 0.0, 0.0, 0.0
60,2020-02-24 05:25:09am, DYNAMIC, random_0, true, LEFT, 3296, 0.0, 0.0, 0.0, 0.0
61,2020-02-24 05:25:13am, DYNAMIC, random_0, true, LEFT, 3550, 0.0, 0.0, 0.0, 0.0
62,2020-02-24 05:25:15am, DYNAMIC, random_0, true, LEFT, 2688, 0.0, 0.0, 0.0, 0.0
63,2020-02-24 05:25:19am, DYNAMIC, random_0, true, LEFT, 4001, 0.0, 0.0, 0.0, 0.0
64,2020-02-24 05:25:22am, DYNAMIC, random_0, true, LEFT, 2699, 0.0, 0.0, 0.0, 0.0
65,2020-02-24 05:25:24am, DYNAMIC, random_0, false, RIGHT, 2469, 0.0, 0.0, 0.0, 0.0
66,2020-02-24 05:25:27am, DYNAMIC, random_0, false, RIGHT, 2418, 0.0, 0.0, 0.0, 0.0
67,2020-02-24 05:25:30am, DYNAMIC, random_0, false, RIGHT, 2508, 0.0, 0.0, 0.0, 0.0
68,2020-02-24 05:25:32am, DYNAMIC, random_0, false, RIGHT, 2746, 0.0, 0.0, 0.0, 0.0
69,2020-02-24 05:25:34am, DYNAMIC, random_0, true, LEFT, 2422, 0.0, 0.0, 0.0, 0.0
70,2020-02-24 05:25:37am, DYNAMIC, random_0, true, LEFT, 2298, 0.0, 0.0, 0.0, 0.0
71,2020-02-24 05:25:39am, DYNAMIC, random_0, false, RIGHT, 2596, 0.0, 0.0, 0.0, 0.0
72,2020-02-24 05:25:42am, DYNAMIC, random_0, false, RIGHT, 2284, 0.0, 0.0, 0.0, 0.0
73,2020-02-24 05:25:44am, DYNAMIC, random_0, true, LEFT, 2330, 0.0, 0.0, 0.0, 0.0
74,2020-02-24 05:25:46am, DYNAMIC, random_0, true, LEFT, 2292, 0.0, 0.0, 0.0, 0.0
75,2020-02-24 05:25:49am, DYNAMIC, random_0, true, LEFT, 2359, 1.0, 0.0, 1.0, 0.0
76,2020-02-24 05:25:51am, DYNAMIC, random_0, true, LEFT, 2373, 0.0, 0.0, 0.0, 0.0
77,2020-02-24 05:25:53am, DYNAMIC, random_0, true, LEFT, 2370, 0.0, 0.0, 0.0, 0.0
78,2020-02-24 05:25:56am, DYNAMIC, random_0, false, RIGHT, 2504, 0.0, 0.0, 0.0, 0.0
79,2020-02-24 05:25:59am, DYNAMIC, random_0, false, RIGHT, 2503, 0.0, 0.0, 0.0, 0.0
80,2020-02-24 05:26:01am, DYNAMIC, random_0, false, RIGHT, 3150, 0.0, 0.0, 0.0, 0.0
81,2020-02-24 05:26:04am, DYNAMIC, random_0, true, LEFT, 2257, 0.0, 0.0, 0.0, 0.0
82,2020-02-24 05:26:06am, DYNAMIC, random_0, true, LEFT, 2285, 0.0, 0.0, 0.0, 0.0
83,2020-02-24 05:26:08am, DYNAMIC, random_0, true, LEFT, 2318, 0.0, 0.0, 0.0, 0.0
84,2020-02-24 05:26:11am, DYNAMIC, random_0, true, LEFT, 2424, 0.0, 0.0, 0.0, 0.0
85,2020-02-24 05:26:13am, DYNAMIC, random_0, true, LEFT, 2346, 0.0, 0.0, 0.0, 0.0
86,2020-02-24 05:26:16am, DYNAMIC, random_0, false, RIGHT, 2430, 0.0, 0.0, 0.0, 0.0
87,2020-02-24 05:26:18am, DYNAMIC, random_0, false, RIGHT, 2409, 0.0, 0.0, 0.0, 0.0
88,2020-02-24 05:26:21am, DYNAMIC, random_0, false, RIGHT, 2490, 0.0, 0.0, 0.0, 0.0
89,2020-02-24 05:26:23am, DYNAMIC, random_0, true, LEFT, 2328, 0.0, 0.0, 0.0, 0.0
90,2020-02-24 05:26:25am, DYNAMIC, random_0, true, LEFT, 2192, 0.0, 0.0, 0.0, 0.0
91,2020-02-24 05:26:27am, DYNAMIC, random_0, true, LEFT, 2264, 0.0, 0.0, 0.0, 0.0
92,2020-02-24 05:26:30am, DYNAMIC, random_0, true, LEFT, 2384, 0.0, 0.0, 0.0, 0.0
93,2020-02-24 05:26:33am, DYNAMIC, random_0, true, LEFT, 2920, 0.0, 0.0, 0.0, 0.0
94,2020-02-24 05:26:35am, DYNAMIC, random_0, true, LEFT, 2379, 0.0, 0.0, 0.0, 0.0
95,2020-02-24 05:26:37am, DYNAMIC, random_0, false, RIGHT, 2386, 0.0, 0.0, 0.0, 0.0
96,2020-02-24 05:26:40am, DYNAMIC, random_0, false, RIGHT, 2521, 1.0, 0.0, 0.0, 1.0
97,2020-02-24 05:26:42am, DYNAMIC, random_0, false, RIGHT, 2462, 0.0, 0.0, 0.0, 0.0
98,2020-02-24 05:26:45am, DYNAMIC, random_0, true, LEFT, 2341, 0.0, 1.0, 0.0, 1.0
99,2020-02-24 05:26:47am, DYNAMIC, random_0, true, LEFT, 2297, 0.0, 1.0, 0.0, 1.0
