trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:22:51am, DYNAMIC, random_0, false, LEFT, 7340, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:22:55am, DYNAMIC, random_0, true, RIGHT, 4148, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:22:59am, DYNAMIC, random_0, true, RIGHT, 3249, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:23:04am, DYNAMIC, random_0, true, RIGHT, 4783, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:23:08am, DYNAMIC, random_0, false, LEFT, 3867, 0.0, 1.0, 1.0, 0.0
5,2020-02-24 05:23:13am, DYNAMIC, random_0, false, LEFT, 4216, 0.0, 0.0, 0.0, 0.0
6,2020-02-24 05:23:18am, DYNAMIC, random_0, true, RIGHT, 5100, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:23:22am, DYNAMIC, random_0, true, RIGHT, 4416, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:23:27am, DYNAMIC, random_0, false, LEFT, 4849, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:23:32am, DYNAMIC, random_0, false, LEFT, 4635, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:23:35am, DYNAMIC, random_0, false, LEFT, 4518, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:23:39am, DYNAMIC, random_0, false, LEFT, 2998, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:23:42am, DYNAMIC, random_0, false, LEFT, 3866, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:23:47am, DYNAMIC, random_0, false, LEFT, 3235, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:23:49am, DYNAMIC, random_0, true, RIGHT, 4497, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:23:53am, DYNAMIC, random_0, false, LEFT, 2886, 0.0, 1.0, 1.0, 0.0
16,2020-02-24 05:23:55am, DYNAMIC, random_0, false, LEFT, 2666, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:23:59am, DYNAMIC, random_0, true, RIGHT, 2536, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:24:02am, DYNAMIC, random_0, true, RIGHT, 4014, 1.0, 0.0, 1.0, 0.0
