trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:35:20am, DYNAMIC, random_0, true, RIGHT, 4095, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 05:35:29am, DYNAMIC, random_0, false, LEFT, 9087, 0.0, 1.0, 1.0, 0.0
2,2020-02-24 05:35:33am, DYNAMIC, random_0, true, RIGHT, 3528, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:35:36am, DYNAMIC, random_0, true, RIGHT, 3354, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:35:39am, DYNAMIC, random_0, true, RIGHT, 2813, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:35:42am, DYNAMIC, random_0, true, RIGHT, 2916, 0.0, 0.0, 0.0, 0.0
6,2020-02-24 05:35:45am, DYNAMIC, random_0, false, LEFT, 2768, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:35:47am, DYNAMIC, random_0, true, RIGHT, 2822, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:35:50am, DYNAMIC, random_0, true, RIGHT, 2806, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:35:53am, DYNAMIC, random_0, false, LEFT, 2894, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:35:56am, DYNAMIC, random_0, false, LEFT, 2670, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:35:59am, DYNAMIC, random_0, false, LEFT, 2939, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:36:01am, DYNAMIC, random_0, false, LEFT, 2665, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:36:04am, DYNAMIC, random_0, true, RIGHT, 2656, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:36:09am, DYNAMIC, random_0, true, RIGHT, 4759, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:36:12am, DYNAMIC, random_0, false, LEFT, 2803, 0.0, 1.0, 1.0, 0.0
16,2020-02-24 05:36:15am, DYNAMIC, random_0, false, LEFT, 3125, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:36:19am, DYNAMIC, random_0, true, RIGHT, 3923, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:36:22am, DYNAMIC, random_0, true, RIGHT, 2994, 0.0, 0.0, 0.0, 0.0
19,2020-02-24 05:36:26am, DYNAMIC, random_0, true, RIGHT, 4442, 1.0, 0.0, 1.0, 0.0
20,2020-02-24 05:36:30am, DYNAMIC, random_0, true, RIGHT, 3852, 1.0, 0.0, 1.0, 0.0
21,2020-02-24 05:36:33am, DYNAMIC, random_0, true, RIGHT, 3261, 1.0, 0.0, 1.0, 0.0
22,2020-02-24 05:36:38am, DYNAMIC, random_0, true, RIGHT, 4368, 1.0, 0.0, 1.0, 0.0
23,2020-02-24 05:36:42am, DYNAMIC, random_0, false, LEFT, 4931, 0.0, 1.0, 1.0, 0.0
24,2020-02-24 05:36:46am, DYNAMIC, random_0, true, RIGHT, 3236, 0.0, 0.0, 0.0, 0.0
25,2020-02-24 05:36:49am, DYNAMIC, random_0, true, RIGHT, 3424, 0.0, 0.0, 0.0, 0.0
26,2020-02-24 05:36:53am, DYNAMIC, random_0, false, LEFT, 4375, 0.0, 0.0, 0.0, 0.0
27,2020-02-24 05:36:56am, DYNAMIC, random_0, false, LEFT, 2610, 0.0, 0.0, 0.0, 0.0
28,2020-02-24 05:36:59am, DYNAMIC, random_0, false, LEFT, 3096, 0.0, 0.0, 0.0, 0.0
29,2020-02-24 05:37:02am, DYNAMIC, random_0, true, RIGHT, 2888, 0.0, 0.0, 0.0, 0.0
