trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:25:14am, DYNAMIC, random_0, false, LEFT, 1215, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:25:17am, DYNAMIC, random_0, true, RIGHT, 3674, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:25:20am, DYNAMIC, random_0, true, RIGHT, 2944, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:25:23am, DYNAMIC, random_0, true, RIGHT, 3116, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:25:26am, DYNAMIC, random_0, true, RIGHT, 2870, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:25:29am, DYNAMIC, random_0, true, RIGHT, 2896, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:25:32am, DYNAMIC, random_0, true, RIGHT, 2770, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:25:35am, DYNAMIC, random_0, true, RIGHT, 2957, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:25:37am, DYNAMIC, random_0, false, LEFT, 2878, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:25:40am, DYNAMIC, random_0, true, RIGHT, 2691, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:25:43am, DYNAMIC, random_0, true, RIGHT, 2734, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:25:46am, DYNAMIC, random_0, false, LEFT, 2766, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:25:49am, DYNAMIC, random_0, true, RIGHT, 2775, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:25:51am, DYNAMIC, random_0, false, LEFT, 2910, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:25:54am, DYNAMIC, random_0, false, LEFT, 2796, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:25:57am, DYNAMIC, random_0, true, RIGHT, 2852, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:26:00am, DYNAMIC, random_0, true, RIGHT, 2791, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:26:03am, DYNAMIC, random_0, true, RIGHT, 2669, 1.0, 0.0, 1.0, 0.0
18,2020-02-24 05:26:05am, DYNAMIC, random_0, true, RIGHT, 2679, 1.0, 0.0, 1.0, 0.0
19,2020-02-24 05:26:08am, DYNAMIC, random_0, true, RIGHT, 2740, 1.0, 0.0, 1.0, 0.0
20,2020-02-24 05:26:11am, DYNAMIC, random_0, true, RIGHT, 2792, 1.0, 1.0, 1.0, 1.0
21,2020-02-24 05:26:13am, DYNAMIC, random_0, true, RIGHT, 2806, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:26:16am, DYNAMIC, random_0, true, RIGHT, 2541, 1.0, 1.0, 1.0, 1.0
23,2020-02-24 05:26:19am, DYNAMIC, random_0, true, RIGHT, 2527, 1.0, 1.0, 1.0, 1.0
24,2020-02-24 05:26:21am, DYNAMIC, random_0, true, RIGHT, 2711, 1.0, 1.0, 1.0, 1.0
25,2020-02-24 05:26:24am, DYNAMIC, random_0, true, RIGHT, 2633, 1.0, 1.0, 1.0, 1.0
26,2020-02-24 05:26:27am, DYNAMIC, random_0, true, RIGHT, 2789, 1.0, 1.0, 1.0, 1.0
27,2020-02-24 05:26:29am, DYNAMIC, random_0, true, RIGHT, 2673, 1.0, 1.0, 1.0, 1.0
28,2020-02-24 05:26:32am, DYNAMIC, random_0, true, RIGHT, 2767, 0.0, 1.0, 0.0, 1.0
29,2020-02-24 05:26:35am, DYNAMIC, random_0, true, RIGHT, 2656, 1.0, 1.0, 1.0, 1.0
