trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 06:05:49am, DYNAMIC, random_0, true, LEFT, 6779, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 06:06:01am, DYNAMIC, random_0, true, LEFT, 12582, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 06:06:05am, DYNAMIC, random_0, true, LEFT, 4031, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 06:06:09am, DYNAMIC, random_0, true, LEFT, 3376, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 06:06:13am, DYNAMIC, random_0, true, LEFT, 4119, 1.0, 1.0, 1.0, 1.0
5,2020-02-24 06:06:16am, DYNAMIC, random_0, true, LEFT, 3385, 1.0, 1.0, 1.0, 1.0
6,2020-02-24 06:06:19am, DYNAMIC, random_0, true, LEFT, 2798, 1.0, 1.0, 1.0, 1.0
7,2020-02-24 06:06:22am, DYNAMIC, random_0, true, LEFT, 3184, 1.0, 1.0, 1.0, 1.0
8,2020-02-24 06:06:25am, DYNAMIC, random_0, true, LEFT, 3176, 1.0, 1.0, 1.0, 1.0
9,2020-02-24 06:06:28am, DYNAMIC, random_0, true, LEFT, 2839, 0.0, 1.0, 0.0, 1.0
10,2020-02-24 06:06:31am, DYNAMIC, random_0, true, LEFT, 3200, 0.0, 1.0, 0.0, 1.0
11,2020-02-24 06:06:34am, DYNAMIC, random_0, false, RIGHT, 3392, 1.0, 1.0, 1.0, 1.0
12,2020-02-24 06:06:38am, DYNAMIC, random_0, false, RIGHT, 3559, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 06:06:50am, DYNAMIC, random_0, true, LEFT, 3087, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 06:06:53am, DYNAMIC, random_0, true, LEFT, 12048, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 06:06:57am, DYNAMIC, random_0, false, RIGHT, 3278, 0.0, 1.0, 1.0, 0.0
16,2020-02-24 06:07:00am, DYNAMIC, random_0, true, LEFT, 3736, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 06:07:03am, DYNAMIC, random_0, true, LEFT, 3081, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 06:07:06am, DYNAMIC, random_0, true, LEFT, 2823, 1.0, 0.0, 1.0, 0.0
19,2020-02-24 06:07:09am, DYNAMIC, random_0, true, LEFT, 3295, 1.0, 0.0, 1.0, 0.0
20,2020-02-24 06:07:12am, DYNAMIC, random_0, true, LEFT, 2640, 1.0, 0.0, 1.0, 0.0
21,2020-02-24 06:07:15am, DYNAMIC, random_0, true, LEFT, 3047, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 06:07:19am, DYNAMIC, random_0, true, LEFT, 3488, 1.0, 1.0, 1.0, 1.0
