trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:22:21am, DYNAMIC, random_0, false, LEFT, 24841, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:22:32am, DYNAMIC, random_0, true, RIGHT, 11848, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:22:36am, DYNAMIC, random_0, true, RIGHT, 4079, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:22:40am, DYNAMIC, random_0, true, RIGHT, 3768, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:22:44am, DYNAMIC, random_0, true, RIGHT, 3421, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:22:47am, DYNAMIC, random_0, true, RIGHT, 3241, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:22:50am, DYNAMIC, random_0, true, RIGHT, 3109, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:22:53am, DYNAMIC, random_0, false, LEFT, 3287, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:22:56am, DYNAMIC, random_0, true, RIGHT, 3046, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:23:00am, DYNAMIC, random_0, false, LEFT, 3492, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:23:04am, DYNAMIC, random_0, true, RIGHT, 3990, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:23:07am, DYNAMIC, random_0, false, LEFT, 3260, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:23:10am, DYNAMIC, random_0, true, RIGHT, 3047, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:23:14am, DYNAMIC, random_0, true, RIGHT, 3652, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:23:18am, DYNAMIC, random_0, true, RIGHT, 4186, 1.0, 0.0, 1.0, 0.0
15,2020-02-24 05:23:22am, DYNAMIC, random_0, true, RIGHT, 3653, 1.0, 0.0, 1.0, 0.0
16,2020-02-24 05:23:25am, DYNAMIC, random_0, true, RIGHT, 3420, 1.0, 0.0, 1.0, 0.0
17,2020-02-24 05:23:28am, DYNAMIC, random_0, true, RIGHT, 3180, 1.0, 1.0, 1.0, 1.0
18,2020-02-24 05:23:31am, DYNAMIC, random_0, true, RIGHT, 2895, 1.0, 1.0, 1.0, 1.0
19,2020-02-24 05:23:34am, DYNAMIC, random_0, true, RIGHT, 3350, 1.0, 1.0, 1.0, 1.0
20,2020-02-24 05:23:39am, DYNAMIC, random_0, true, RIGHT, 4728, 1.0, 1.0, 1.0, 1.0
21,2020-02-24 05:23:42am, DYNAMIC, random_0, true, RIGHT, 3135, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:23:45am, DYNAMIC, random_0, true, RIGHT, 2922, 1.0, 1.0, 1.0, 1.0
23,2020-02-24 05:23:50am, DYNAMIC, random_0, true, RIGHT, 4420, 1.0, 1.0, 1.0, 1.0
24,2020-02-24 05:23:53am, DYNAMIC, random_0, true, RIGHT, 3598, 1.0, 1.0, 1.0, 1.0
25,2020-02-24 05:24:04am, DYNAMIC, random_0, true, RIGHT, 10479, 1.0, 1.0, 1.0, 1.0
26,2020-02-24 05:24:07am, DYNAMIC, random_0, true, RIGHT, 2958, 0.0, 1.0, 0.0, 1.0
27,2020-02-24 05:24:10am, DYNAMIC, random_0, true, RIGHT, 3279, 1.0, 1.0, 1.0, 1.0
28,2020-02-24 05:24:13am, DYNAMIC, random_0, true, RIGHT, 3137, 0.0, 1.0, 0.0, 1.0
29,2020-02-24 05:24:16am, DYNAMIC, random_0, true, RIGHT, 3135, 0.0, 1.0, 0.0, 1.0
30,2020-02-24 05:24:19am, DYNAMIC, random_0, true, RIGHT, 3003, 1.0, 1.0, 1.0, 1.0
31,2020-02-24 05:24:23am, DYNAMIC, random_0, true, RIGHT, 3287, 0.0, 1.0, 0.0, 1.0
32,2020-02-24 05:24:26am, DYNAMIC, random_0, true, RIGHT, 3894, 0.0, 1.0, 0.0, 1.0
33,2020-02-24 05:24:29am, DYNAMIC, random_0, false, LEFT, 2941, 1.0, 1.0, 1.0, 1.0
34,2020-02-24 05:24:33am, DYNAMIC, random_0, false, LEFT, 3368, 0.0, 0.0, 0.0, 0.0
35,2020-02-24 05:24:36am, DYNAMIC, random_0, true, RIGHT, 3314, 0.0, 0.0, 0.0, 0.0
36,2020-02-24 05:24:40am, DYNAMIC, random_0, false, LEFT, 4240, 0.0, 1.0, 1.0, 0.0
37,2020-02-24 05:24:44am, DYNAMIC, random_0, true, RIGHT, 3280, 0.0, 0.0, 0.0, 0.0
38,2020-02-24 05:24:47am, DYNAMIC, random_0, true, RIGHT, 3092, 1.0, 0.0, 1.0, 0.0
39,2020-02-24 05:24:50am, DYNAMIC, random_0, true, RIGHT, 3459, 1.0, 0.0, 1.0, 0.0
40,2020-02-24 05:24:53am, DYNAMIC, random_0, true, RIGHT, 2993, 1.0, 1.0, 1.0, 1.0
41,2020-02-24 05:24:56am, DYNAMIC, random_0, true, RIGHT, 3208, 0.0, 1.0, 0.0, 1.0
42,2020-02-24 05:25:00am, DYNAMIC, random_0, true, RIGHT, 3920, 0.0, 1.0, 0.0, 1.0
43,2020-02-24 05:25:03am, DYNAMIC, random_0, true, RIGHT, 3031, 0.0, 1.0, 0.0, 1.0
44,2020-02-24 05:25:08am, DYNAMIC, random_0, true, RIGHT, 5115, 0.0, 0.0, 0.0, 0.0
45,2020-02-24 05:25:11am, DYNAMIC, random_0, false, LEFT, 3047, 0.0, 0.0, 0.0, 0.0
46,2020-02-24 05:25:15am, DYNAMIC, random_0, false, LEFT, 3646, 0.0, 0.0, 0.0, 0.0
47,2020-02-24 05:25:18am, DYNAMIC, random_0, false, LEFT, 3163, 0.0, 0.0, 0.0, 0.0
48,2020-02-24 05:25:21am, DYNAMIC, random_0, true, RIGHT, 2940, 0.0, 0.0, 0.0, 0.0
