trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:41:54am, DYNAMIC, random_0, false, RIGHT, 6093, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:41:58am, DYNAMIC, random_0, true, LEFT, 4912, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:42:04am, DYNAMIC, random_0, true, LEFT, 5489, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:42:08am, DYNAMIC, random_0, true, LEFT, 4005, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:42:12am, DYNAMIC, random_0, true, LEFT, 4005, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:42:16am, DYNAMIC, random_0, true, LEFT, 3805, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:42:19am, DYNAMIC, random_0, true, LEFT, 3467, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:42:22am, DYNAMIC, random_0, true, LEFT, 3468, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:42:26am, DYNAMIC, random_0, true, LEFT, 3876, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:42:30am, DYNAMIC, random_0, true, LEFT, 3616, 1.0, 0.0, 1.0, 0.0
10,2020-02-24 05:42:33am, DYNAMIC, random_0, true, LEFT, 3211, 1.0, 0.0, 1.0, 0.0
11,2020-02-24 05:42:37am, DYNAMIC, random_0, true, LEFT, 3697, 1.0, 1.0, 1.0, 1.0
12,2020-02-24 05:42:40am, DYNAMIC, random_0, true, LEFT, 3510, 1.0, 1.0, 1.0, 1.0
13,2020-02-24 05:42:44am, DYNAMIC, random_0, true, LEFT, 3278, 1.0, 1.0, 1.0, 1.0
14,2020-02-24 05:42:47am, DYNAMIC, random_0, true, LEFT, 3283, 1.0, 1.0, 1.0, 1.0
15,2020-02-24 05:42:50am, DYNAMIC, random_0, true, LEFT, 3431, 1.0, 1.0, 1.0, 1.0
16,2020-02-24 05:42:54am, DYNAMIC, random_0, true, LEFT, 3180, 0.0, 1.0, 0.0, 1.0
17,2020-02-24 05:42:57am, DYNAMIC, random_0, false, RIGHT, 3415, 1.0, 1.0, 1.0, 1.0
18,2020-02-24 05:43:00am, DYNAMIC, random_0, false, RIGHT, 3433, 0.0, 0.0, 0.0, 0.0
19,2020-02-24 05:43:04am, DYNAMIC, random_0, false, RIGHT, 3097, 0.0, 0.0, 0.0, 0.0
20,2020-02-24 05:43:07am, DYNAMIC, random_0, false, RIGHT, 3055, 0.0, 0.0, 0.0, 0.0
21,2020-02-24 05:43:10am, DYNAMIC, random_0, false, RIGHT, 3166, 0.0, 0.0, 0.0, 0.0
