trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:22:56am, DYNAMIC, random_0, true, RIGHT, 13345, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 05:23:04am, DYNAMIC, random_0, true, RIGHT, 8113, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:23:10am, DYNAMIC, random_0, true, RIGHT, 5899, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:23:18am, DYNAMIC, random_0, true, RIGHT, 7951, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:23:23am, DYNAMIC, random_0, true, RIGHT, 4584, 1.0, 1.0, 1.0, 1.0
5,2020-02-24 05:23:26am, DYNAMIC, random_0, true, RIGHT, 3122, 1.0, 1.0, 1.0, 1.0
6,2020-02-24 05:23:29am, DYNAMIC, random_0, true, RIGHT, 3158, 1.0, 1.0, 1.0, 1.0
7,2020-02-24 05:23:32am, DYNAMIC, random_0, true, RIGHT, 3190, 1.0, 1.0, 1.0, 1.0
8,2020-02-24 05:23:35am, DYNAMIC, random_0, true, RIGHT, 2812, 1.0, 1.0, 1.0, 1.0
9,2020-02-24 05:23:38am, DYNAMIC, random_0, true, RIGHT, 3198, 0.0, 1.0, 0.0, 1.0
10,2020-02-24 05:23:43am, DYNAMIC, random_0, false, LEFT, 5192, 1.0, 0.0, 0.0, 1.0
11,2020-02-24 05:23:46am, DYNAMIC, random_0, false, LEFT, 2870, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:23:53am, DYNAMIC, random_0, true, RIGHT, 7132, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:23:56am, DYNAMIC, random_0, true, RIGHT, 2657, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:23:58am, DYNAMIC, random_0, false, LEFT, 2556, 0.0, 1.0, 1.0, 0.0
