trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 06:02:10am, DYNAMIC, random_0, true, RIGHT, 12224, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 06:02:16am, DYNAMIC, random_0, false, LEFT, 6295, 0.0, 1.0, 1.0, 0.0
2,2020-02-24 06:02:20am, DYNAMIC, random_0, true, RIGHT, 3786, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 06:02:24am, DYNAMIC, random_0, true, RIGHT, 3756, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 06:02:28am, DYNAMIC, random_0, true, RIGHT, 3767, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 06:02:31am, DYNAMIC, random_0, true, RIGHT, 3342, 0.0, 0.0, 0.0, 0.0
6,2020-02-24 06:02:35am, DYNAMIC, random_0, false, LEFT, 3921, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 06:02:38am, DYNAMIC, random_0, false, LEFT, 3498, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 06:02:42am, DYNAMIC, random_0, true, RIGHT, 3258, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 06:02:45am, DYNAMIC, random_0, true, RIGHT, 3356, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 06:02:48am, DYNAMIC, random_0, false, LEFT, 3311, 0.0, 1.0, 1.0, 0.0
11,2020-02-24 06:02:51am, DYNAMIC, random_0, false, LEFT, 3281, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 06:02:55am, DYNAMIC, random_0, true, RIGHT, 3234, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 06:02:58am, DYNAMIC, random_0, true, RIGHT, 3500, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 06:03:01am, DYNAMIC, random_0, false, LEFT, 3458, 0.0, 1.0, 1.0, 0.0
15,2020-02-24 06:03:05am, DYNAMIC, random_0, true, RIGHT, 3042, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 06:03:08am, DYNAMIC, random_0, true, RIGHT, 3202, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 06:03:11am, DYNAMIC, random_0, false, LEFT, 3421, 0.0, 1.0, 1.0, 0.0
18,2020-02-24 06:03:14am, DYNAMIC, random_0, true, RIGHT, 3082, 0.0, 0.0, 0.0, 0.0
19,2020-02-24 06:03:17am, DYNAMIC, random_0, true, RIGHT, 2961, 0.0, 0.0, 0.0, 0.0
20,2020-02-24 06:03:20am, DYNAMIC, random_0, true, RIGHT, 2845, 1.0, 0.0, 1.0, 0.0
21,2020-02-24 06:03:23am, DYNAMIC, random_0, true, RIGHT, 2845, 1.0, 0.0, 1.0, 0.0
22,2020-02-24 06:03:26am, DYNAMIC, random_0, true, RIGHT, 2982, 1.0, 0.0, 1.0, 0.0
23,2020-02-24 06:03:29am, DYNAMIC, random_0, true, RIGHT, 2997, 1.0, 0.0, 1.0, 0.0
24,2020-02-24 06:03:32am, DYNAMIC, random_0, true, RIGHT, 3005, 1.0, 0.0, 1.0, 0.0
25,2020-02-24 06:03:35am, DYNAMIC, random_0, true, RIGHT, 3058, 1.0, 1.0, 1.0, 1.0
26,2020-02-24 06:03:38am, DYNAMIC, random_0, true, RIGHT, 3149, 1.0, 1.0, 1.0, 1.0
27,2020-02-24 06:03:42am, DYNAMIC, random_0, true, RIGHT, 3378, 1.0, 1.0, 1.0, 1.0
28,2020-02-24 06:03:45am, DYNAMIC, random_0, true, RIGHT, 2889, 1.0, 1.0, 1.0, 1.0
29,2020-02-24 06:03:47am, DYNAMIC, random_0, true, RIGHT, 2926, 1.0, 1.0, 1.0, 1.0
30,2020-02-24 06:03:50am, DYNAMIC, random_0, true, RIGHT, 2877, 1.0, 1.0, 1.0, 1.0
31,2020-02-24 06:03:53am, DYNAMIC, random_0, true, RIGHT, 2893, 1.0, 1.0, 1.0, 1.0
32,2020-02-24 06:03:56am, DYNAMIC, random_0, true, RIGHT, 2890, 1.0, 1.0, 1.0, 1.0
33,2020-02-24 06:03:59am, DYNAMIC, random_0, true, RIGHT, 2677, 0.0, 1.0, 0.0, 1.0
34,2020-02-24 06:04:01am, DYNAMIC, random_0, false, LEFT, 2725, 1.0, 0.0, 0.0, 1.0
