trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:19:25am, DYNAMIC, random_0, true, LEFT, 3166, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 05:19:28am, DYNAMIC, random_0, true, LEFT, 3138, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:19:30am, DYNAMIC, random_0, true, LEFT, 2426, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:19:32am, DYNAMIC, random_0, true, LEFT, 2315, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:19:35am, DYNAMIC, random_0, true, LEFT, 2526, 1.0, 1.0, 1.0, 1.0
5,2020-02-24 05:19:37am, DYNAMIC, random_0, true, LEFT, 2424, 1.0, 1.0, 1.0, 1.0
6,2020-02-24 05:19:40am, DYNAMIC, random_0, true, LEFT, 2384, 1.0, 1.0, 1.0, 1.0
7,2020-02-24 05:19:42am, DYNAMIC, random_0, true, LEFT, 2528, 1.0, 1.0, 1.0, 1.0
8,2020-02-24 05:19:45am, DYNAMIC, random_0, true, LEFT, 2569, 1.0, 1.0, 1.0, 1.0
9,2020-02-24 05:19:47am, DYNAMIC, random_0, true, LEFT, 2185, 0.0, 1.0, 0.0, 1.0
10,2020-02-24 05:19:49am, DYNAMIC, random_0, false, RIGHT, 2434, 1.0, 0.0, 0.0, 1.0
11,2020-02-24 05:19:52am, DYNAMIC, random_0, false, RIGHT, 2343, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:19:54am, DYNAMIC, random_0, true, LEFT, 2265, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:19:56am, DYNAMIC, random_0, true, LEFT, 2202, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:19:59am, DYNAMIC, random_0, false, RIGHT, 2250, 0.0, 1.0, 1.0, 0.0
15,2020-02-24 05:20:01am, DYNAMIC, random_0, false, RIGHT, 2225, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:20:03am, DYNAMIC, random_0, false, RIGHT, 2340, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:20:05am, DYNAMIC, random_0, false, RIGHT, 2198, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:20:07am, DYNAMIC, random_0, false, RIGHT, 2196, 0.0, 0.0, 0.0, 0.0
19,2020-02-24 05:20:10am, DYNAMIC, random_0, true, LEFT, 2583, 0.0, 0.0, 0.0, 0.0
20,2020-02-24 05:20:12am, DYNAMIC, random_0, false, RIGHT, 2188, 0.0, 0.0, 0.0, 0.0
21,2020-02-24 05:20:15am, DYNAMIC, random_0, false, RIGHT, 2407, 0.0, 0.0, 0.0, 0.0
22,2020-02-24 05:20:17am, DYNAMIC, random_0, true, LEFT, 2266, 0.0, 0.0, 0.0, 0.0
23,2020-02-24 05:20:19am, DYNAMIC, random_0, false, RIGHT, 2224, 0.0, 1.0, 1.0, 0.0
24,2020-02-24 05:20:21am, DYNAMIC, random_0, true, LEFT, 2265, 0.0, 0.0, 0.0, 0.0
25,2020-02-24 05:20:24am, DYNAMIC, random_0, false, RIGHT, 2377, 0.0, 1.0, 1.0, 0.0
26,2020-02-24 05:20:27am, DYNAMIC, random_0, false, RIGHT, 2552, 0.0, 0.0, 0.0, 0.0
27,2020-02-24 05:20:30am, DYNAMIC, random_0, true, LEFT, 3275, 0.0, 0.0, 0.0, 0.0
28,2020-02-24 05:20:32am, DYNAMIC, random_0, false, RIGHT, 2329, 0.0, 1.0, 1.0, 0.0
29,2020-02-24 05:20:34am, DYNAMIC, random_0, false, RIGHT, 2376, 0.0, 0.0, 0.0, 0.0
30,2020-02-24 05:20:36am, DYNAMIC, random_0, false, RIGHT, 2155, 0.0, 1.0, 1.0, 0.0
31,2020-02-24 05:20:39am, DYNAMIC, random_0, true, LEFT, 2163, 1.0, 0.0, 1.0, 0.0
32,2020-02-24 05:20:41am, DYNAMIC, random_0, true, LEFT, 2218, 1.0, 0.0, 1.0, 0.0
33,2020-02-24 05:20:43am, DYNAMIC, random_0, true, LEFT, 2115, 1.0, 0.0, 1.0, 0.0
34,2020-02-24 05:20:45am, DYNAMIC, random_0, true, LEFT, 2124, 1.0, 1.0, 1.0, 1.0
35,2020-02-24 05:20:47am, DYNAMIC, random_0, true, LEFT, 2066, 1.0, 1.0, 1.0, 1.0
36,2020-02-24 05:20:49am, DYNAMIC, random_0, true, LEFT, 2147, 1.0, 1.0, 1.0, 1.0
