trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:20:28am, DYNAMIC, random_0, false, RIGHT, 17702, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:20:43am, DYNAMIC, random_0, true, LEFT, 14800, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:20:57am, DYNAMIC, random_0, true, LEFT, 13888, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:21:07am, DYNAMIC, random_0, true, LEFT, 10648, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:21:13am, DYNAMIC, random_0, true, LEFT, 5840, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:21:17am, DYNAMIC, random_0, true, LEFT, 4120, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:21:31am, DYNAMIC, random_0, true, LEFT, 13600, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:21:35am, DYNAMIC, random_0, false, RIGHT, 4329, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:21:39am, DYNAMIC, random_0, true, LEFT, 3735, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:21:43am, DYNAMIC, random_0, false, RIGHT, 4105, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:21:48am, DYNAMIC, random_0, true, LEFT, 4575, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:21:52am, DYNAMIC, random_0, false, RIGHT, 4209, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:21:56am, DYNAMIC, random_0, true, LEFT, 4047, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:22:00am, DYNAMIC, random_0, true, LEFT, 4194, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:22:05am, DYNAMIC, random_0, false, RIGHT, 4664, 0.0, 1.0, 1.0, 0.0
15,2020-02-24 05:22:10am, DYNAMIC, random_0, false, RIGHT, 5637, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:22:14am, DYNAMIC, random_0, true, LEFT, 3537, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:22:19am, DYNAMIC, random_0, true, LEFT, 4856, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:22:23am, DYNAMIC, random_0, true, LEFT, 4168, 1.0, 0.0, 1.0, 0.0
19,2020-02-24 05:22:27am, DYNAMIC, random_0, true, LEFT, 3728, 1.0, 0.0, 1.0, 0.0
20,2020-02-24 05:22:32am, DYNAMIC, random_0, true, LEFT, 5000, 1.0, 0.0, 1.0, 0.0
21,2020-02-24 05:22:35am, DYNAMIC, random_0, true, LEFT, 3800, 1.0, 0.0, 1.0, 0.0
22,2020-02-24 05:22:40am, DYNAMIC, random_0, true, LEFT, 4608, 1.0, 1.0, 1.0, 1.0
23,2020-02-24 05:22:45am, DYNAMIC, random_0, true, LEFT, 4527, 1.0, 1.0, 1.0, 1.0
24,2020-02-24 05:22:49am, DYNAMIC, random_0, true, LEFT, 4922, 1.0, 1.0, 1.0, 1.0
25,2020-02-24 05:22:54am, DYNAMIC, random_0, false, RIGHT, 4511, 1.0, 1.0, 1.0, 1.0
26,2020-02-24 05:22:59am, DYNAMIC, random_0, false, RIGHT, 4528, 0.0, 0.0, 0.0, 0.0
27,2020-02-24 05:23:04am, DYNAMIC, random_0, true, LEFT, 4968, 0.0, 0.0, 0.0, 0.0
28,2020-02-24 05:23:08am, DYNAMIC, random_0, true, LEFT, 4080, 0.0, 0.0, 0.0, 0.0
29,2020-02-24 05:23:12am, DYNAMIC, random_0, false, RIGHT, 4323, 0.0, 0.0, 0.0, 0.0
30,2020-02-24 05:23:16am, DYNAMIC, random_0, false, RIGHT, 4517, 0.0, 0.0, 0.0, 0.0
31,2020-02-24 05:23:20am, DYNAMIC, random_0, true, LEFT, 3943, 0.0, 0.0, 0.0, 0.0
32,2020-02-24 05:23:25am, DYNAMIC, random_0, false, RIGHT, 4297, 0.0, 0.0, 0.0, 0.0
33,2020-02-24 05:23:29am, DYNAMIC, random_0, true, LEFT, 4600, 0.0, 0.0, 0.0, 0.0
34,2020-02-24 05:23:34am, DYNAMIC, random_0, false, RIGHT, 4329, 0.0, 0.0, 0.0, 0.0
35,2020-02-24 05:23:38am, DYNAMIC, random_0, true, LEFT, 4505, 0.0, 0.0, 0.0, 0.0
36,2020-02-24 05:23:42am, DYNAMIC, random_0, true, LEFT, 4327, 1.0, 0.0, 1.0, 0.0
37,2020-02-24 05:23:46am, DYNAMIC, random_0, true, LEFT, 3648, 1.0, 0.0, 1.0, 0.0
38,2020-02-24 05:23:50am, DYNAMIC, random_0, false, RIGHT, 3847, 1.0, 1.0, 1.0, 1.0
39,2020-02-24 05:23:55am, DYNAMIC, random_0, false, RIGHT, 4971, 0.0, 0.0, 0.0, 0.0
40,2020-02-24 05:23:59am, DYNAMIC, random_0, true, LEFT, 3933, 0.0, 0.0, 0.0, 0.0
41,2020-02-24 05:24:03am, DYNAMIC, random_0, false, RIGHT, 4257, 0.0, 0.0, 0.0, 0.0
42,2020-02-24 05:24:07am, DYNAMIC, random_0, true, LEFT, 3489, 0.0, 0.0, 0.0, 0.0
43,2020-02-24 05:24:11am, DYNAMIC, random_0, false, RIGHT, 4007, 0.0, 1.0, 1.0, 0.0
44,2020-02-24 05:24:14am, DYNAMIC, random_0, false, RIGHT, 3920, 1.0, 1.0, 1.0, 1.0
45,2020-02-24 05:24:19am, DYNAMIC, random_0, false, RIGHT, 4360, 0.0, 0.0, 0.0, 0.0
46,2020-02-24 05:24:23am, DYNAMIC, random_0, false, RIGHT, 3889, 0.0, 1.0, 1.0, 0.0
47,2020-02-24 05:24:27am, DYNAMIC, random_0, true, LEFT, 4422, 1.0, 0.0, 1.0, 0.0
48,2020-02-24 05:24:31am, DYNAMIC, random_0, true, LEFT, 3960, 1.0, 1.0, 1.0, 1.0
49,2020-02-24 05:24:35am, DYNAMIC, random_0, true, LEFT, 4008, 1.0, 1.0, 1.0, 1.0
50,2020-02-24 05:24:39am, DYNAMIC, random_0, true, LEFT, 4001, 1.0, 1.0, 1.0, 1.0
51,2020-02-24 05:24:43am, DYNAMIC, random_0, true, LEFT, 4248, 0.0, 1.0, 0.0, 1.0
52,2020-02-24 05:24:47am, DYNAMIC, random_0, false, RIGHT, 3540, 0.0, 0.0, 0.0, 0.0
53,2020-02-24 05:24:51am, DYNAMIC, random_0, false, RIGHT, 4316, 0.0, 0.0, 0.0, 0.0
54,2020-02-24 05:24:57am, DYNAMIC, random_0, false, RIGHT, 6160, 0.0, 0.0, 0.0, 0.0
55,2020-02-24 05:25:01am, DYNAMIC, random_0, true, LEFT, 3624, 0.0, 0.0, 0.0, 0.0
56,2020-02-24 05:25:05am, DYNAMIC, random_0, true, LEFT, 3536, 0.0, 0.0, 0.0, 0.0
