trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:40:32am, DYNAMIC, random_0, false, RIGHT, 6074, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:40:36am, DYNAMIC, random_0, true, LEFT, 4291, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:40:40am, DYNAMIC, random_0, true, LEFT, 3832, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:40:44am, DYNAMIC, random_0, true, LEFT, 3656, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:40:47am, DYNAMIC, random_0, true, LEFT, 3288, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:40:50am, DYNAMIC, random_0, true, LEFT, 3336, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:40:53am, DYNAMIC, random_0, true, LEFT, 3072, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:40:59am, DYNAMIC, random_0, false, RIGHT, 5712, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:41:04am, DYNAMIC, random_0, true, LEFT, 4488, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:41:07am, DYNAMIC, random_0, true, LEFT, 3232, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:41:10am, DYNAMIC, random_0, false, RIGHT, 3048, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:41:13am, DYNAMIC, random_0, false, RIGHT, 2904, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:41:16am, DYNAMIC, random_0, true, LEFT, 2840, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:41:18am, DYNAMIC, random_0, true, LEFT, 2824, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:41:21am, DYNAMIC, random_0, true, LEFT, 2848, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:41:24am, DYNAMIC, random_0, false, RIGHT, 2848, 0.0, 1.0, 1.0, 0.0
16,2020-02-24 05:41:27am, DYNAMIC, random_0, false, RIGHT, 2968, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:41:30am, DYNAMIC, random_0, true, LEFT, 2840, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:41:33am, DYNAMIC, random_0, true, LEFT, 3080, 0.0, 0.0, 0.0, 0.0
19,2020-02-24 05:41:36am, DYNAMIC, random_0, true, LEFT, 2792, 1.0, 0.0, 1.0, 0.0
20,2020-02-24 05:41:39am, DYNAMIC, random_0, true, LEFT, 2744, 1.0, 0.0, 1.0, 0.0
21,2020-02-24 05:41:42am, DYNAMIC, random_0, true, LEFT, 2976, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:41:46am, DYNAMIC, random_0, true, LEFT, 4145, 1.0, 1.0, 1.0, 1.0
23,2020-02-24 05:41:48am, DYNAMIC, random_0, true, LEFT, 2751, 1.0, 1.0, 1.0, 1.0
24,2020-02-24 05:41:51am, DYNAMIC, random_0, true, LEFT, 2784, 1.0, 1.0, 1.0, 1.0
25,2020-02-24 05:41:54am, DYNAMIC, random_0, true, LEFT, 2952, 1.0, 1.0, 1.0, 1.0
26,2020-02-24 05:41:57am, DYNAMIC, random_0, true, LEFT, 2849, 1.0, 1.0, 1.0, 1.0
27,2020-02-24 05:42:00am, DYNAMIC, random_0, true, LEFT, 3071, 1.0, 1.0, 1.0, 1.0
28,2020-02-24 05:42:03am, DYNAMIC, random_0, true, LEFT, 2832, 1.0, 1.0, 1.0, 1.0
29,2020-02-24 05:42:06am, DYNAMIC, random_0, true, LEFT, 2880, 0.0, 1.0, 0.0, 1.0
30,2020-02-24 05:42:09am, DYNAMIC, random_0, true, LEFT, 3024, 1.0, 1.0, 1.0, 1.0
31,2020-02-24 05:42:13am, DYNAMIC, random_0, true, LEFT, 4104, 0.0, 1.0, 0.0, 1.0
32,2020-02-24 05:42:16am, DYNAMIC, random_0, true, LEFT, 2896, 1.0, 1.0, 1.0, 1.0
33,2020-02-24 05:42:19am, DYNAMIC, random_0, false, RIGHT, 2672, 1.0, 0.0, 0.0, 1.0
34,2020-02-24 05:42:21am, DYNAMIC, random_0, true, LEFT, 2752, 0.0, 0.0, 0.0, 0.0
35,2020-02-24 05:42:24am, DYNAMIC, random_0, true, LEFT, 2704, 1.0, 0.0, 1.0, 0.0
36,2020-02-24 05:42:27am, DYNAMIC, random_0, false, RIGHT, 2952, 0.0, 1.0, 1.0, 0.0
37,2020-02-24 05:42:30am, DYNAMIC, random_0, false, RIGHT, 3440, 0.0, 0.0, 0.0, 0.0
38,2020-02-24 05:42:33am, DYNAMIC, random_0, true, LEFT, 2856, 0.0, 0.0, 0.0, 0.0
39,2020-02-24 05:42:36am, DYNAMIC, random_0, true, LEFT, 2776, 0.0, 0.0, 0.0, 0.0
40,2020-02-24 05:42:39am, DYNAMIC, random_0, true, LEFT, 2953, 0.0, 0.0, 0.0, 0.0
41,2020-02-24 05:42:42am, DYNAMIC, random_0, true, LEFT, 2767, 1.0, 0.0, 1.0, 0.0
42,2020-02-24 05:42:44am, DYNAMIC, random_0, true, LEFT, 2800, 1.0, 0.0, 1.0, 0.0
43,2020-02-24 05:42:48am, DYNAMIC, random_0, true, LEFT, 3032, 1.0, 1.0, 1.0, 1.0
44,2020-02-24 05:42:50am, DYNAMIC, random_0, true, LEFT, 2800, 1.0, 1.0, 1.0, 1.0
45,2020-02-24 05:42:53am, DYNAMIC, random_0, true, LEFT, 2704, 0.0, 1.0, 0.0, 1.0
46,2020-02-24 05:42:56am, DYNAMIC, random_0, true, LEFT, 3216, 0.0, 1.0, 0.0, 1.0
47,2020-02-24 05:43:00am, DYNAMIC, random_0, true, LEFT, 3128, 0.0, 1.0, 0.0, 1.0
48,2020-02-24 05:43:02am, DYNAMIC, random_0, true, LEFT, 2968, 0.0, 1.0, 0.0, 1.0
49,2020-02-24 05:43:05am, DYNAMIC, random_0, true, LEFT, 2688, 0.0, 1.0, 0.0, 1.0
50,2020-02-24 05:43:08am, DYNAMIC, random_0, true, LEFT, 2824, 0.0, 1.0, 0.0, 1.0
51,2020-02-24 05:43:10am, DYNAMIC, random_0, true, LEFT, 2632, 0.0, 1.0, 0.0, 1.0
52,2020-02-24 05:43:13am, DYNAMIC, random_0, false, RIGHT, 2921, 0.0, 0.0, 0.0, 0.0
53,2020-02-24 05:43:16am, DYNAMIC, random_0, true, LEFT, 2991, 0.0, 0.0, 0.0, 0.0
54,2020-02-24 05:43:19am, DYNAMIC, random_0, true, LEFT, 2816, 0.0, 0.0, 0.0, 0.0
55,2020-02-24 05:43:22am, DYNAMIC, random_0, true, LEFT, 2857, 0.0, 0.0, 0.0, 0.0
56,2020-02-24 05:43:25am, DYNAMIC, random_0, true, LEFT, 2703, 0.0, 0.0, 0.0, 0.0
57,2020-02-24 05:43:28am, DYNAMIC, random_0, false, RIGHT, 2840, 0.0, 0.0, 0.0, 0.0
58,2020-02-24 05:43:30am, DYNAMIC, random_0, true, LEFT, 2832, 0.0, 0.0, 0.0, 0.0
59,2020-02-24 05:43:33am, DYNAMIC, random_0, true, LEFT, 2768, 0.0, 0.0, 0.0, 0.0
60,2020-02-24 05:43:36am, DYNAMIC, random_0, false, RIGHT, 2952, 0.0, 0.0, 0.0, 0.0
61,2020-02-24 05:43:39am, DYNAMIC, random_0, true, LEFT, 2656, 0.0, 0.0, 0.0, 0.0
62,2020-02-24 05:43:42am, DYNAMIC, random_0, true, LEFT, 2776, 0.0, 0.0, 0.0, 0.0
63,2020-02-24 05:43:44am, DYNAMIC, random_0, true, LEFT, 2833, 0.0, 0.0, 0.0, 0.0
64,2020-02-24 05:43:47am, DYNAMIC, random_0, true, LEFT, 2927, 0.0, 0.0, 0.0, 0.0
65,2020-02-24 05:43:50am, DYNAMIC, random_0, true, LEFT, 3032, 0.0, 0.0, 0.0, 0.0
66,2020-02-24 05:43:53am, DYNAMIC, random_0, false, RIGHT, 2969, 0.0, 0.0, 0.0, 0.0
67,2020-02-24 05:43:56am, DYNAMIC, random_0, true, LEFT, 2704, 0.0, 0.0, 0.0, 0.0
68,2020-02-24 05:43:59am, DYNAMIC, random_0, true, LEFT, 2831, 0.0, 0.0, 0.0, 0.0
69,2020-02-24 05:44:02am, DYNAMIC, random_0, true, LEFT, 2705, 0.0, 0.0, 0.0, 0.0
70,2020-02-24 05:44:04am, DYNAMIC, random_0, true, LEFT, 2783, 0.0, 0.0, 0.0, 0.0
71,2020-02-24 05:44:07am, DYNAMIC, random_0, true, LEFT, 2728, 0.0, 0.0, 0.0, 0.0
72,2020-02-24 05:44:10am, DYNAMIC, random_0, true, LEFT, 2760, 0.0, 0.0, 0.0, 0.0
73,2020-02-24 05:44:13am, DYNAMIC, random_0, true, LEFT, 2968, 0.0, 0.0, 0.0, 0.0
74,2020-02-24 05:44:16am, DYNAMIC, random_0, true, LEFT, 2992, 0.0, 0.0, 0.0, 0.0
75,2020-02-24 05:44:19am, DYNAMIC, random_0, false, RIGHT, 2832, 0.0, 0.0, 0.0, 0.0
76,2020-02-24 05:44:22am, DYNAMIC, random_0, false, RIGHT, 2824, 0.0, 0.0, 0.0, 0.0
77,2020-02-24 05:44:24am, DYNAMIC, random_0, false, RIGHT, 2824, 0.0, 0.0, 0.0, 0.0
78,2020-02-24 05:44:27am, DYNAMIC, random_0, true, LEFT, 2945, 0.0, 0.0, 0.0, 0.0
79,2020-02-24 05:44:30am, DYNAMIC, random_0, true, LEFT, 2768, 0.0, 0.0, 0.0, 0.0
80,2020-02-24 05:44:33am, DYNAMIC, random_0, true, LEFT, 2767, 0.0, 0.0, 0.0, 0.0
81,2020-02-24 05:44:36am, DYNAMIC, random_0, true, LEFT, 2816, 0.0, 0.0, 0.0, 0.0
82,2020-02-24 05:44:38am, DYNAMIC, random_0, true, LEFT, 2777, 0.0, 0.0, 0.0, 0.0
83,2020-02-24 05:44:41am, DYNAMIC, random_0, true, LEFT, 2808, 0.0, 0.0, 0.0, 0.0
84,2020-02-24 05:44:44am, DYNAMIC, random_0, false, RIGHT, 2848, 0.0, 0.0, 0.0, 0.0
85,2020-02-24 05:44:47am, DYNAMIC, random_0, true, LEFT, 2824, 0.0, 0.0, 0.0, 0.0
86,2020-02-24 05:44:50am, DYNAMIC, random_0, true, LEFT, 2744, 0.0, 0.0, 0.0, 0.0
87,2020-02-24 05:44:52am, DYNAMIC, random_0, true, LEFT, 2816, 0.0, 0.0, 0.0, 0.0
88,2020-02-24 05:44:55am, DYNAMIC, random_0, true, LEFT, 3064, 0.0, 0.0, 0.0, 0.0
89,2020-02-24 05:44:58am, DYNAMIC, random_0, true, LEFT, 2872, 0.0, 0.0, 0.0, 0.0
90,2020-02-24 05:45:02am, DYNAMIC, random_0, false, RIGHT, 3040, 0.0, 0.0, 0.0, 0.0
91,2020-02-24 05:45:04am, DYNAMIC, random_0, false, RIGHT, 3032, 0.0, 0.0, 0.0, 0.0
92,2020-02-24 05:45:07am, DYNAMIC, random_0, false, RIGHT, 2792, 1.0, 0.0, 0.0, 1.0
93,2020-02-24 05:45:10am, DYNAMIC, random_0, false, RIGHT, 2736, 0.0, 0.0, 0.0, 0.0
94,2020-02-24 05:45:14am, DYNAMIC, random_0, true, LEFT, 3760, 0.0, 0.0, 0.0, 0.0
95,2020-02-24 05:45:17am, DYNAMIC, random_0, false, RIGHT, 3232, 0.0, 0.0, 0.0, 0.0
96,2020-02-24 05:45:20am, DYNAMIC, random_0, false, RIGHT, 2736, 1.0, 0.0, 0.0, 1.0
97,2020-02-24 05:45:22am, DYNAMIC, random_0, false, RIGHT, 2688, 0.0, 0.0, 0.0, 0.0
98,2020-02-24 05:45:25am, DYNAMIC, random_0, false, RIGHT, 2888, 0.0, 0.0, 0.0, 0.0
99,2020-02-24 05:45:28am, DYNAMIC, random_0, false, RIGHT, 2680, 1.0, 0.0, 0.0, 1.0
