trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:19:57am, DYNAMIC, random_0, true, LEFT, 5171, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 05:20:03am, DYNAMIC, random_0, false, RIGHT, 6089, 0.0, 1.0, 1.0, 0.0
2,2020-02-24 05:20:10am, DYNAMIC, random_0, true, LEFT, 4446, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:20:14am, DYNAMIC, random_0, true, LEFT, 6968, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:20:18am, DYNAMIC, random_0, true, LEFT, 4121, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:20:23am, DYNAMIC, random_0, true, LEFT, 4904, 0.0, 0.0, 0.0, 0.0
6,2020-02-24 05:20:28am, DYNAMIC, random_0, false, RIGHT, 4711, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:20:32am, DYNAMIC, random_0, true, LEFT, 3960, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:20:44am, DYNAMIC, random_0, false, RIGHT, 12002, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:20:48am, DYNAMIC, random_0, true, LEFT, 4167, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:20:54am, DYNAMIC, random_0, false, RIGHT, 5903, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:21:03am, DYNAMIC, random_0, true, LEFT, 8648, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:21:08am, DYNAMIC, random_0, false, RIGHT, 5328, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:21:14am, DYNAMIC, random_0, true, LEFT, 5785, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:21:18am, DYNAMIC, random_0, false, RIGHT, 4128, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:21:22am, DYNAMIC, random_0, false, RIGHT, 3728, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:21:27am, DYNAMIC, random_0, false, RIGHT, 5791, 0.0, 1.0, 1.0, 0.0
17,2020-02-24 05:21:32am, DYNAMIC, random_0, false, RIGHT, 4248, 0.0, 1.0, 1.0, 0.0
18,2020-02-24 05:21:38am, DYNAMIC, random_0, true, LEFT, 6310, 1.0, 0.0, 1.0, 0.0
19,2020-02-24 05:21:43am, DYNAMIC, random_0, true, LEFT, 5266, 1.0, 0.0, 1.0, 0.0
20,2020-02-24 05:21:48am, DYNAMIC, random_0, true, LEFT, 5056, 1.0, 0.0, 1.0, 0.0
21,2020-02-24 05:21:53am, DYNAMIC, random_0, true, LEFT, 5016, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:21:58am, DYNAMIC, random_0, true, LEFT, 5185, 1.0, 1.0, 1.0, 1.0
