trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:35:29am, DYNAMIC, random_0, false, LEFT, 7186, 0.0, 1.0, 1.0, 0.0
1,2020-02-24 05:35:35am, DYNAMIC, random_0, false, LEFT, 6688, 0.0, 1.0, 1.0, 0.0
2,2020-02-24 05:35:40am, DYNAMIC, random_0, true, RIGHT, 5089, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:35:47am, DYNAMIC, random_0, true, RIGHT, 6846, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:35:51am, DYNAMIC, random_0, true, RIGHT, 3953, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:35:55am, DYNAMIC, random_0, true, RIGHT, 4090, 1.0, 0.0, 1.0, 0.0
6,2020-02-24 05:35:59am, DYNAMIC, random_0, true, RIGHT, 3727, 1.0, 1.0, 1.0, 1.0
7,2020-02-24 05:36:03am, DYNAMIC, random_0, true, RIGHT, 3647, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:36:08am, DYNAMIC, random_0, true, RIGHT, 5032, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:36:12am, DYNAMIC, random_0, true, RIGHT, 4288, 1.0, 0.0, 1.0, 0.0
10,2020-02-24 05:36:16am, DYNAMIC, random_0, true, RIGHT, 3768, 1.0, 0.0, 1.0, 0.0
11,2020-02-24 05:36:20am, DYNAMIC, random_0, true, RIGHT, 4083, 1.0, 1.0, 1.0, 1.0
12,2020-02-24 05:36:23am, DYNAMIC, random_0, true, RIGHT, 3610, 1.0, 1.0, 1.0, 1.0
13,2020-02-24 05:36:29am, DYNAMIC, random_0, true, RIGHT, 5009, 1.0, 1.0, 1.0, 1.0
14,2020-02-24 05:36:32am, DYNAMIC, random_0, true, RIGHT, 3727, 1.0, 1.0, 1.0, 1.0
15,2020-02-24 05:36:36am, DYNAMIC, random_0, true, RIGHT, 3803, 1.0, 1.0, 1.0, 1.0
16,2020-02-24 05:36:40am, DYNAMIC, random_0, true, RIGHT, 3800, 1.0, 1.0, 1.0, 1.0
17,2020-02-24 05:36:46am, DYNAMIC, random_0, true, RIGHT, 5698, 0.0, 1.0, 0.0, 1.0
18,2020-02-24 05:36:50am, DYNAMIC, random_0, true, RIGHT, 4150, 0.0, 1.0, 0.0, 1.0
19,2020-02-24 05:36:54am, DYNAMIC, random_0, true, RIGHT, 3999, 1.0, 1.0, 1.0, 1.0
20,2020-02-24 05:36:58am, DYNAMIC, random_0, true, RIGHT, 4157, 0.0, 1.0, 0.0, 1.0
21,2020-02-24 05:37:02am, DYNAMIC, random_0, false, LEFT, 4548, 1.0, 1.0, 1.0, 1.0
22,2020-02-24 05:37:06am, DYNAMIC, random_0, false, LEFT, 3978, 0.0, 0.0, 0.0, 0.0
23,2020-02-24 05:37:10am, DYNAMIC, random_0, true, RIGHT, 3974, 0.0, 0.0, 0.0, 0.0
24,2020-02-24 05:37:15am, DYNAMIC, random_0, true, RIGHT, 4335, 1.0, 0.0, 1.0, 0.0
25,2020-02-24 05:37:19am, DYNAMIC, random_0, true, RIGHT, 4123, 1.0, 0.0, 1.0, 0.0
26,2020-02-24 05:37:23am, DYNAMIC, random_0, true, RIGHT, 4310, 1.0, 0.0, 1.0, 0.0
27,2020-02-24 05:37:30am, DYNAMIC, random_0, true, RIGHT, 6961, 1.0, 1.0, 1.0, 1.0
28,2020-02-24 05:37:34am, DYNAMIC, random_0, true, RIGHT, 3911, 1.0, 1.0, 1.0, 1.0
29,2020-02-24 05:37:38am, DYNAMIC, random_0, true, RIGHT, 4072, 1.0, 1.0, 1.0, 1.0
30,2020-02-24 05:37:43am, DYNAMIC, random_0, true, RIGHT, 4488, 1.0, 1.0, 1.0, 1.0
31,2020-02-24 05:37:46am, DYNAMIC, random_0, true, RIGHT, 3587, 0.0, 1.0, 0.0, 1.0
32,2020-02-24 05:37:50am, DYNAMIC, random_0, false, LEFT, 4139, 1.0, 0.0, 0.0, 1.0
33,2020-02-24 05:37:54am, DYNAMIC, random_0, false, LEFT, 3776, 0.0, 0.0, 0.0, 0.0
34,2020-02-24 05:37:58am, DYNAMIC, random_0, true, RIGHT, 3946, 0.0, 0.0, 0.0, 0.0
35,2020-02-24 05:38:02am, DYNAMIC, random_0, true, RIGHT, 4351, 1.0, 0.0, 1.0, 0.0
36,2020-02-24 05:38:06am, DYNAMIC, random_0, true, RIGHT, 4000, 0.0, 0.0, 0.0, 0.0
37,2020-02-24 05:38:12am, DYNAMIC, random_0, false, LEFT, 6055, 0.0, 0.0, 0.0, 0.0
38,2020-02-24 05:38:16am, DYNAMIC, random_0, true, RIGHT, 4034, 0.0, 0.0, 0.0, 0.0
39,2020-02-24 05:38:20am, DYNAMIC, random_0, true, RIGHT, 4044, 0.0, 0.0, 0.0, 0.0
40,2020-02-24 05:38:24am, DYNAMIC, random_0, false, LEFT, 3811, 0.0, 0.0, 0.0, 0.0
41,2020-02-24 05:38:28am, DYNAMIC, random_0, true, RIGHT, 3493, 0.0, 0.0, 0.0, 0.0
42,2020-02-24 05:38:32am, DYNAMIC, random_0, true, RIGHT, 4180, 0.0, 0.0, 0.0, 0.0
43,2020-02-24 05:38:36am, DYNAMIC, random_0, false, LEFT, 3624, 0.0, 0.0, 0.0, 0.0
44,2020-02-24 05:38:39am, DYNAMIC, random_0, true, RIGHT, 3480, 0.0, 0.0, 0.0, 0.0
45,2020-02-24 05:38:43am, DYNAMIC, random_0, false, LEFT, 3614, 0.0, 0.0, 0.0, 0.0
46,2020-02-24 05:38:47am, DYNAMIC, random_0, true, RIGHT, 4136, 0.0, 0.0, 0.0, 0.0
47,2020-02-24 05:38:51am, DYNAMIC, random_0, true, RIGHT, 3809, 0.0, 0.0, 0.0, 0.0
48,2020-02-24 05:38:54am, DYNAMIC, random_0, true, RIGHT, 3671, 0.0, 0.0, 0.0, 0.0
49,2020-02-24 05:38:58am, DYNAMIC, random_0, false, LEFT, 3810, 0.0, 0.0, 0.0, 0.0
50,2020-02-24 05:39:03am, DYNAMIC, random_0, true, RIGHT, 4673, 0.0, 0.0, 0.0, 0.0
51,2020-02-24 05:39:08am, DYNAMIC, random_0, true, RIGHT, 5006, 0.0, 0.0, 0.0, 0.0
52,2020-02-24 05:39:12am, DYNAMIC, random_0, false, LEFT, 3856, 0.0, 0.0, 0.0, 0.0
53,2020-02-24 05:39:15am, DYNAMIC, random_0, true, RIGHT, 3415, 0.0, 0.0, 0.0, 0.0
54,2020-02-24 05:39:19am, DYNAMIC, random_0, false, LEFT, 4016, 0.0, 0.0, 0.0, 0.0
55,2020-02-24 05:39:23am, DYNAMIC, random_0, true, RIGHT, 4017, 0.0, 0.0, 0.0, 0.0
56,2020-02-24 05:39:27am, DYNAMIC, random_0, false, LEFT, 3728, 0.0, 0.0, 0.0, 0.0
57,2020-02-24 05:39:30am, DYNAMIC, random_0, true, RIGHT, 3520, 0.0, 0.0, 0.0, 0.0
58,2020-02-24 05:39:34am, DYNAMIC, random_0, false, LEFT, 4031, 0.0, 0.0, 0.0, 0.0
59,2020-02-24 05:39:38am, DYNAMIC, random_0, true, RIGHT, 3544, 0.0, 0.0, 0.0, 0.0
60,2020-02-24 05:39:41am, DYNAMIC, random_0, true, RIGHT, 3576, 0.0, 0.0, 0.0, 0.0
61,2020-02-24 05:39:45am, DYNAMIC, random_0, true, RIGHT, 3218, 0.0, 0.0, 0.0, 0.0
62,2020-02-24 05:39:48am, DYNAMIC, random_0, true, RIGHT, 3239, 0.0, 0.0, 0.0, 0.0
63,2020-02-24 05:39:51am, DYNAMIC, random_0, true, RIGHT, 3472, 0.0, 0.0, 0.0, 0.0
64,2020-02-24 05:39:58am, DYNAMIC, random_0, true, RIGHT, 6185, 0.0, 0.0, 0.0, 0.0
65,2020-02-24 05:40:01am, DYNAMIC, random_0, true, RIGHT, 3855, 0.0, 0.0, 0.0, 0.0
66,2020-02-24 05:40:05am, DYNAMIC, random_0, true, RIGHT, 3882, 0.0, 0.0, 0.0, 0.0
67,2020-02-24 05:40:09am, DYNAMIC, random_0, false, LEFT, 3724, 0.0, 0.0, 0.0, 0.0
68,2020-02-24 05:40:13am, DYNAMIC, random_0, true, RIGHT, 3569, 0.0, 0.0, 0.0, 0.0
69,2020-02-24 05:40:16am, DYNAMIC, random_0, true, RIGHT, 3736, 0.0, 0.0, 0.0, 0.0
70,2020-02-24 05:40:20am, DYNAMIC, random_0, true, RIGHT, 3600, 0.0, 0.0, 0.0, 0.0
71,2020-02-24 05:40:24am, DYNAMIC, random_0, true, RIGHT, 3729, 0.0, 0.0, 0.0, 0.0
72,2020-02-24 05:40:27am, DYNAMIC, random_0, false, LEFT, 3854, 0.0, 0.0, 0.0, 0.0
73,2020-02-24 05:40:31am, DYNAMIC, random_0, true, RIGHT, 3761, 0.0, 0.0, 0.0, 0.0
74,2020-02-24 05:40:35am, DYNAMIC, random_0, true, RIGHT, 4049, 0.0, 0.0, 0.0, 0.0
75,2020-02-24 05:40:39am, DYNAMIC, random_0, false, LEFT, 4127, 0.0, 0.0, 0.0, 0.0
76,2020-02-24 05:40:43am, DYNAMIC, random_0, true, RIGHT, 3946, 0.0, 0.0, 0.0, 0.0
77,2020-02-24 05:40:48am, DYNAMIC, random_0, true, RIGHT, 4362, 0.0, 0.0, 0.0, 0.0
78,2020-02-24 05:40:53am, DYNAMIC, random_0, true, RIGHT, 4877, 0.0, 0.0, 0.0, 0.0
79,2020-02-24 05:40:58am, DYNAMIC, random_0, false, LEFT, 5701, 0.0, 0.0, 0.0, 0.0
80,2020-02-24 05:41:03am, DYNAMIC, random_0, true, RIGHT, 4169, 0.0, 0.0, 0.0, 0.0
81,2020-02-24 05:41:07am, DYNAMIC, random_0, false, LEFT, 4209, 0.0, 0.0, 0.0, 0.0
82,2020-02-24 05:41:11am, DYNAMIC, random_0, true, RIGHT, 4071, 0.0, 1.0, 0.0, 1.0
83,2020-02-24 05:41:18am, DYNAMIC, random_0, true, RIGHT, 7546, 0.0, 0.0, 0.0, 0.0
84,2020-02-24 05:41:23am, DYNAMIC, random_0, true, RIGHT, 4477, 0.0, 0.0, 0.0, 0.0
85,2020-02-24 05:41:27am, DYNAMIC, random_0, true, RIGHT, 4065, 0.0, 0.0, 0.0, 0.0
86,2020-02-24 05:41:31am, DYNAMIC, random_0, true, RIGHT, 3999, 0.0, 0.0, 0.0, 0.0
87,2020-02-24 05:41:35am, DYNAMIC, random_0, true, RIGHT, 4336, 0.0, 0.0, 0.0, 0.0
88,2020-02-24 05:41:40am, DYNAMIC, random_0, true, RIGHT, 4194, 0.0, 0.0, 0.0, 0.0
89,2020-02-24 05:41:44am, DYNAMIC, random_0, true, RIGHT, 4249, 0.0, 0.0, 0.0, 0.0
90,2020-02-24 05:41:48am, DYNAMIC, random_0, true, RIGHT, 4070, 0.0, 0.0, 0.0, 0.0
91,2020-02-24 05:41:52am, DYNAMIC, random_0, false, LEFT, 4048, 0.0, 0.0, 0.0, 0.0
92,2020-02-24 05:41:56am, DYNAMIC, random_0, true, RIGHT, 3969, 0.0, 1.0, 0.0, 1.0
93,2020-02-24 05:42:00am, DYNAMIC, random_0, true, RIGHT, 4351, 0.0, 1.0, 0.0, 1.0
94,2020-02-24 05:42:04am, DYNAMIC, random_0, true, RIGHT, 3752, 0.0, 0.0, 0.0, 0.0
95,2020-02-24 05:42:08am, DYNAMIC, random_0, true, RIGHT, 4063, 0.0, 0.0, 0.0, 0.0
96,2020-02-24 05:42:13am, DYNAMIC, random_0, false, LEFT, 4946, 1.0, 0.0, 0.0, 1.0
97,2020-02-24 05:42:17am, DYNAMIC, random_0, false, LEFT, 4374, 1.0, 0.0, 0.0, 1.0
98,2020-02-24 05:42:22am, DYNAMIC, random_0, false, LEFT, 4481, 1.0, 0.0, 0.0, 1.0
99,2020-02-24 05:42:26am, DYNAMIC, random_0, false, LEFT, 4359, 1.0, 0.0, 0.0, 1.0
