trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:20:24am, DYNAMIC, random_0, true, RIGHT, 17563, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 05:20:32am, DYNAMIC, random_0, true, RIGHT, 6764, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:20:39am, DYNAMIC, random_0, true, RIGHT, 7849, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:20:47am, DYNAMIC, random_0, true, RIGHT, 7795, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:20:51am, DYNAMIC, random_0, true, RIGHT, 4349, 1.0, 1.0, 1.0, 1.0
5,2020-02-24 05:20:56am, DYNAMIC, random_0, true, RIGHT, 4884, 1.0, 1.0, 1.0, 1.0
6,2020-02-24 05:21:01am, DYNAMIC, random_0, true, RIGHT, 4765, 1.0, 1.0, 1.0, 1.0
7,2020-02-24 05:21:06am, DYNAMIC, random_0, true, RIGHT, 4869, 1.0, 1.0, 1.0, 1.0
8,2020-02-24 05:21:11am, DYNAMIC, random_0, true, RIGHT, 4776, 1.0, 1.0, 1.0, 1.0
9,2020-02-24 05:21:15am, DYNAMIC, random_0, true, RIGHT, 4774, 0.0, 1.0, 0.0, 1.0
10,2020-02-24 05:21:20am, DYNAMIC, random_0, false, LEFT, 4950, 1.0, 0.0, 0.0, 1.0
11,2020-02-24 05:21:24am, DYNAMIC, random_0, false, LEFT, 3532, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:21:30am, DYNAMIC, random_0, true, RIGHT, 5251, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:21:35am, DYNAMIC, random_0, true, RIGHT, 5559, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:21:40am, DYNAMIC, random_0, false, LEFT, 5594, 0.0, 1.0, 1.0, 0.0
15,2020-02-24 05:21:46am, DYNAMIC, random_0, false, LEFT, 5276, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:21:52am, DYNAMIC, random_0, true, RIGHT, 5827, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:21:58am, DYNAMIC, random_0, true, RIGHT, 6383, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:22:02am, DYNAMIC, random_0, false, LEFT, 4403, 0.0, 1.0, 1.0, 0.0
19,2020-02-24 05:22:07am, DYNAMIC, random_0, true, RIGHT, 4680, 0.0, 0.0, 0.0, 0.0
20,2020-02-24 05:22:13am, DYNAMIC, random_0, true, RIGHT, 5534, 0.0, 0.0, 0.0, 0.0
21,2020-02-24 05:22:18am, DYNAMIC, random_0, true, RIGHT, 5965, 1.0, 0.0, 1.0, 0.0
22,2020-02-24 05:22:23am, DYNAMIC, random_0, true, RIGHT, 5350, 1.0, 0.0, 1.0, 0.0
23,2020-02-24 05:22:29am, DYNAMIC, random_0, true, RIGHT, 5179, 1.0, 0.0, 1.0, 0.0
24,2020-02-24 05:22:34am, DYNAMIC, random_0, true, RIGHT, 5060, 1.0, 0.0, 1.0, 0.0
25,2020-02-24 05:22:39am, DYNAMIC, random_0, true, RIGHT, 4733, 1.0, 1.0, 1.0, 1.0
26,2020-02-24 05:22:43am, DYNAMIC, random_0, true, RIGHT, 4562, 1.0, 1.0, 1.0, 1.0
27,2020-02-24 05:22:48am, DYNAMIC, random_0, true, RIGHT, 4641, 1.0, 1.0, 1.0, 1.0
28,2020-02-24 05:22:52am, DYNAMIC, random_0, true, RIGHT, 4462, 1.0, 1.0, 1.0, 1.0
29,2020-02-24 05:22:57am, DYNAMIC, random_0, true, RIGHT, 4350, 1.0, 1.0, 1.0, 1.0
30,2020-02-24 05:23:02am, DYNAMIC, random_0, true, RIGHT, 4283, 0.0, 1.0, 0.0, 1.0
31,2020-02-24 05:23:06am, DYNAMIC, random_0, false, LEFT, 5234, 1.0, 1.0, 1.0, 1.0
32,2020-02-24 05:23:10am, DYNAMIC, random_0, false, LEFT, 4211, 0.0, 0.0, 0.0, 0.0
33,2020-02-24 05:23:14am, DYNAMIC, random_0, false, LEFT, 4103, 0.0, 0.0, 0.0, 0.0
34,2020-02-24 05:23:18am, DYNAMIC, random_0, true, RIGHT, 3905, 0.0, 0.0, 0.0, 0.0
35,2020-02-24 05:23:23am, DYNAMIC, random_0, false, LEFT, 4214, 0.0, 1.0, 1.0, 0.0
36,2020-02-24 05:23:27am, DYNAMIC, random_0, false, LEFT, 4197, 0.0, 0.0, 0.0, 0.0
37,2020-02-24 05:23:32am, DYNAMIC, random_0, false, LEFT, 4853, 0.0, 0.0, 0.0, 0.0
38,2020-02-24 05:23:36am, DYNAMIC, random_0, false, LEFT, 4587, 0.0, 0.0, 0.0, 0.0
39,2020-02-24 05:23:41am, DYNAMIC, random_0, true, RIGHT, 4756, 0.0, 0.0, 0.0, 0.0
40,2020-02-24 05:23:46am, DYNAMIC, random_0, true, RIGHT, 4111, 1.0, 0.0, 1.0, 0.0
