trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:45:11am, DYNAMIC, random_0, true, RIGHT, 9098, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 05:45:16am, DYNAMIC, random_0, true, RIGHT, 5080, 1.0, 0.0, 1.0, 0.0
2,2020-02-24 05:45:19am, DYNAMIC, random_0, false, LEFT, 3467, 0.0, 1.0, 1.0, 0.0
3,2020-02-24 05:45:23am, DYNAMIC, random_0, true, RIGHT, 3065, 0.0, 0.0, 0.0, 0.0
4,2020-02-24 05:45:25am, DYNAMIC, random_0, true, RIGHT, 2654, 0.0, 0.0, 0.0, 0.0
5,2020-02-24 05:45:28am, DYNAMIC, random_0, false, LEFT, 2838, 0.0, 0.0, 0.0, 0.0
6,2020-02-24 05:45:31am, DYNAMIC, random_0, false, LEFT, 3024, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:45:34am, DYNAMIC, random_0, false, LEFT, 2954, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:45:37am, DYNAMIC, random_0, true, RIGHT, 2988, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:45:40am, DYNAMIC, random_0, true, RIGHT, 3290, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:45:43am, DYNAMIC, random_0, false, LEFT, 3042, 0.0, 1.0, 1.0, 0.0
11,2020-02-24 05:45:46am, DYNAMIC, random_0, true, RIGHT, 2682, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:45:49am, DYNAMIC, random_0, true, RIGHT, 3090, 1.0, 0.0, 1.0, 0.0
13,2020-02-24 05:45:52am, DYNAMIC, random_0, false, LEFT, 2629, 0.0, 1.0, 1.0, 0.0
14,2020-02-24 05:45:54am, DYNAMIC, random_0, true, RIGHT, 2631, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:45:57am, DYNAMIC, random_0, false, LEFT, 2584, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:46:00am, DYNAMIC, random_0, true, RIGHT, 3350, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:46:03am, DYNAMIC, random_0, true, RIGHT, 2942, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:46:06am, DYNAMIC, random_0, false, LEFT, 2374, 0.0, 0.0, 0.0, 0.0
19,2020-02-24 05:46:08am, DYNAMIC, random_0, false, LEFT, 2502, 0.0, 0.0, 0.0, 0.0
20,2020-02-24 05:46:11am, DYNAMIC, random_0, true, RIGHT, 2553, 0.0, 0.0, 0.0, 0.0
21,2020-02-24 05:46:14am, DYNAMIC, random_0, true, RIGHT, 3190, 0.0, 0.0, 0.0, 0.0
22,2020-02-24 05:46:17am, DYNAMIC, random_0, false, LEFT, 2710, 0.0, 1.0, 1.0, 0.0
23,2020-02-24 05:46:19am, DYNAMIC, random_0, true, RIGHT, 2772, 0.0, 0.0, 0.0, 0.0
24,2020-02-24 05:46:22am, DYNAMIC, random_0, true, RIGHT, 2496, 1.0, 0.0, 1.0, 0.0
25,2020-02-24 05:46:25am, DYNAMIC, random_0, false, LEFT, 2972, 0.0, 1.0, 1.0, 0.0
26,2020-02-24 05:46:27am, DYNAMIC, random_0, false, LEFT, 2435, 0.0, 0.0, 0.0, 0.0
27,2020-02-24 05:46:30am, DYNAMIC, random_0, false, LEFT, 2877, 0.0, 0.0, 0.0, 0.0
28,2020-02-24 05:46:33am, DYNAMIC, random_0, true, RIGHT, 2587, 0.0, 0.0, 0.0, 0.0
29,2020-02-24 05:46:35am, DYNAMIC, random_0, false, LEFT, 2536, 0.0, 0.0, 0.0, 0.0
30,2020-02-24 05:46:39am, DYNAMIC, random_0, true, RIGHT, 4036, 1.0, 0.0, 1.0, 0.0
31,2020-02-24 05:46:43am, DYNAMIC, random_0, true, RIGHT, 3226, 1.0, 0.0, 1.0, 0.0
32,2020-02-24 05:46:46am, DYNAMIC, random_0, true, RIGHT, 3051, 1.0, 1.0, 1.0, 1.0
33,2020-02-24 05:46:48am, DYNAMIC, random_0, true, RIGHT, 2560, 1.0, 1.0, 1.0, 1.0
34,2020-02-24 05:46:51am, DYNAMIC, random_0, true, RIGHT, 2526, 1.0, 1.0, 1.0, 1.0
35,2020-02-24 05:46:53am, DYNAMIC, random_0, true, RIGHT, 2562, 1.0, 1.0, 1.0, 1.0
36,2020-02-24 05:46:56am, DYNAMIC, random_0, true, RIGHT, 2770, 1.0, 1.0, 1.0, 1.0
37,2020-02-24 05:46:59am, DYNAMIC, random_0, true, RIGHT, 2568, 1.0, 1.0, 1.0, 1.0
38,2020-02-24 05:47:01am, DYNAMIC, random_0, true, RIGHT, 2478, 1.0, 1.0, 1.0, 1.0
39,2020-02-24 05:47:04am, DYNAMIC, random_0, true, RIGHT, 3118, 1.0, 1.0, 1.0, 1.0
40,2020-02-24 05:47:06am, DYNAMIC, random_0, true, RIGHT, 2398, 1.0, 1.0, 1.0, 1.0
41,2020-02-24 05:47:09am, DYNAMIC, random_0, true, RIGHT, 2408, 1.0, 1.0, 1.0, 1.0
42,2020-02-24 05:47:12am, DYNAMIC, random_0, true, RIGHT, 2730, 1.0, 1.0, 1.0, 1.0
43,2020-02-24 05:47:14am, DYNAMIC, random_0, true, RIGHT, 2520, 1.0, 1.0, 1.0, 1.0
44,2020-02-24 05:47:17am, DYNAMIC, random_0, true, RIGHT, 2422, 1.0, 1.0, 1.0, 1.0
45,2020-02-24 05:47:19am, DYNAMIC, random_0, true, RIGHT, 2440, 1.0, 1.0, 1.0, 1.0
46,2020-02-24 05:47:21am, DYNAMIC, random_0, true, RIGHT, 2404, 0.0, 1.0, 0.0, 1.0
47,2020-02-24 05:47:24am, DYNAMIC, random_0, true, RIGHT, 2938, 0.0, 0.0, 0.0, 0.0
48,2020-02-24 05:47:27am, DYNAMIC, random_0, false, LEFT, 2582, 0.0, 0.0, 0.0, 0.0
49,2020-02-24 05:47:30am, DYNAMIC, random_0, false, LEFT, 2593, 1.0, 0.0, 0.0, 1.0
50,2020-02-24 05:47:32am, DYNAMIC, random_0, false, LEFT, 2462, 0.0, 0.0, 0.0, 0.0
51,2020-02-24 05:47:35am, DYNAMIC, random_0, false, LEFT, 2479, 0.0, 0.0, 0.0, 0.0
52,2020-02-24 05:47:37am, DYNAMIC, random_0, true, RIGHT, 2521, 0.0, 0.0, 0.0, 0.0
53,2020-02-24 05:47:40am, DYNAMIC, random_0, false, LEFT, 2607, 0.0, 0.0, 0.0, 0.0
54,2020-02-24 05:47:42am, DYNAMIC, random_0, false, LEFT, 2538, 0.0, 0.0, 0.0, 0.0
55,2020-02-24 05:47:45am, DYNAMIC, random_0, false, LEFT, 2417, 0.0, 0.0, 0.0, 0.0
56,2020-02-24 05:47:47am, DYNAMIC, random_0, true, RIGHT, 2520, 0.0, 0.0, 0.0, 0.0
57,2020-02-24 05:47:50am, DYNAMIC, random_0, true, RIGHT, 3246, 0.0, 0.0, 0.0, 0.0
58,2020-02-24 05:47:53am, DYNAMIC, random_0, true, RIGHT, 2499, 0.0, 0.0, 0.0, 0.0
59,2020-02-24 05:47:55am, DYNAMIC, random_0, true, RIGHT, 2377, 0.0, 0.0, 0.0, 0.0
60,2020-02-24 05:47:58am, DYNAMIC, random_0, false, LEFT, 2827, 0.0, 0.0, 0.0, 0.0
61,2020-02-24 05:48:01am, DYNAMIC, random_0, true, RIGHT, 2461, 0.0, 0.0, 0.0, 0.0
62,2020-02-24 05:48:03am, DYNAMIC, random_0, true, RIGHT, 2682, 0.0, 0.0, 0.0, 0.0
63,2020-02-24 05:48:05am, DYNAMIC, random_0, true, RIGHT, 2388, 0.0, 0.0, 0.0, 0.0
64,2020-02-24 05:48:08am, DYNAMIC, random_0, false, LEFT, 2425, 0.0, 0.0, 0.0, 0.0
65,2020-02-24 05:48:11am, DYNAMIC, random_0, true, RIGHT, 2535, 0.0, 0.0, 0.0, 0.0
66,2020-02-24 05:48:13am, DYNAMIC, random_0, false, LEFT, 2522, 0.0, 0.0, 0.0, 0.0
67,2020-02-24 05:48:16am, DYNAMIC, random_0, true, RIGHT, 2890, 0.0, 0.0, 0.0, 0.0
68,2020-02-24 05:48:19am, DYNAMIC, random_0, true, RIGHT, 2568, 0.0, 0.0, 0.0, 0.0
69,2020-02-24 05:48:21am, DYNAMIC, random_0, true, RIGHT, 2282, 0.0, 0.0, 0.0, 0.0
70,2020-02-24 05:48:25am, DYNAMIC, random_0, true, RIGHT, 4337, 0.0, 0.0, 0.0, 0.0
71,2020-02-24 05:48:28am, DYNAMIC, random_0, false, LEFT, 2818, 0.0, 0.0, 0.0, 0.0
72,2020-02-24 05:48:31am, DYNAMIC, random_0, true, RIGHT, 3297, 0.0, 0.0, 0.0, 0.0
73,2020-02-24 05:48:34am, DYNAMIC, random_0, true, RIGHT, 2756, 0.0, 0.0, 0.0, 0.0
74,2020-02-24 05:48:36am, DYNAMIC, random_0, true, RIGHT, 2442, 0.0, 0.0, 0.0, 0.0
75,2020-02-24 05:48:39am, DYNAMIC, random_0, true, RIGHT, 2593, 0.0, 0.0, 0.0, 0.0
76,2020-02-24 05:48:42am, DYNAMIC, random_0, true, RIGHT, 2927, 0.0, 0.0, 0.0, 0.0
77,2020-02-24 05:48:45am, DYNAMIC, random_0, false, LEFT, 2706, 0.0, 0.0, 0.0, 0.0
78,2020-02-24 05:48:47am, DYNAMIC, random_0, true, RIGHT, 2548, 0.0, 0.0, 0.0, 0.0
79,2020-02-24 05:48:50am, DYNAMIC, random_0, false, LEFT, 2650, 0.0, 0.0, 0.0, 0.0
80,2020-02-24 05:48:53am, DYNAMIC, random_0, true, RIGHT, 2908, 0.0, 0.0, 0.0, 0.0
81,2020-02-24 05:48:56am, DYNAMIC, random_0, false, LEFT, 2992, 0.0, 0.0, 0.0, 0.0
82,2020-02-24 05:48:58am, DYNAMIC, random_0, true, RIGHT, 2586, 0.0, 1.0, 0.0, 1.0
83,2020-02-24 05:49:01am, DYNAMIC, random_0, true, RIGHT, 2702, 0.0, 0.0, 0.0, 0.0
84,2020-02-24 05:49:03am, DYNAMIC, random_0, true, RIGHT, 2486, 0.0, 0.0, 0.0, 0.0
85,2020-02-24 05:49:07am, DYNAMIC, random_0, false, LEFT, 3444, 0.0, 0.0, 0.0, 0.0
86,2020-02-24 05:49:13am, DYNAMIC, random_0, true, RIGHT, 5515, 0.0, 1.0, 0.0, 1.0
87,2020-02-24 05:49:15am, DYNAMIC, random_0, true, RIGHT, 2635, 0.0, 0.0, 0.0, 0.0
88,2020-02-24 05:49:18am, DYNAMIC, random_0, false, LEFT, 2524, 0.0, 0.0, 0.0, 0.0
89,2020-02-24 05:49:21am, DYNAMIC, random_0, true, RIGHT, 2810, 0.0, 1.0, 0.0, 1.0
90,2020-02-24 05:49:23am, DYNAMIC, random_0, false, LEFT, 2592, 0.0, 0.0, 0.0, 0.0
91,2020-02-24 05:49:26am, DYNAMIC, random_0, true, RIGHT, 2611, 0.0, 1.0, 0.0, 1.0
92,2020-02-24 05:49:29am, DYNAMIC, random_0, false, LEFT, 2954, 0.0, 0.0, 0.0, 0.0
93,2020-02-24 05:49:31am, DYNAMIC, random_0, true, RIGHT, 2826, 0.0, 1.0, 0.0, 1.0
94,2020-02-24 05:49:34am, DYNAMIC, random_0, true, RIGHT, 2748, 0.0, 0.0, 0.0, 0.0
95,2020-02-24 05:49:37am, DYNAMIC, random_0, true, RIGHT, 2604, 0.0, 0.0, 0.0, 0.0
96,2020-02-24 05:49:39am, DYNAMIC, random_0, false, LEFT, 2486, 1.0, 0.0, 0.0, 1.0
97,2020-02-24 05:49:42am, DYNAMIC, random_0, false, LEFT, 2477, 1.0, 0.0, 0.0, 1.0
98,2020-02-24 05:49:44am, DYNAMIC, random_0, false, LEFT, 2514, 1.0, 0.0, 0.0, 1.0
99,2020-02-24 05:49:47am, DYNAMIC, random_0, false, LEFT, 2621, 1.0, 0.0, 0.0, 1.0
