trial_number, time, schedule_type, schedule_name, is_biased_choice, side_choice, RT, observed_reward, unobserved_reward, biased_reward, unbiased_reward
0,2020-02-24 05:21:45am, DYNAMIC, random_0, true, RIGHT, 33578, 1.0, 0.0, 1.0, 0.0
1,2020-02-24 05:21:48am, DYNAMIC, random_0, false, LEFT, 3095, 0.0, 1.0, 1.0, 0.0
2,2020-02-24 05:21:51am, DYNAMIC, random_0, true, RIGHT, 2889, 1.0, 0.0, 1.0, 0.0
3,2020-02-24 05:21:55am, DYNAMIC, random_0, true, RIGHT, 4729, 1.0, 0.0, 1.0, 0.0
4,2020-02-24 05:21:59am, DYNAMIC, random_0, true, RIGHT, 3913, 1.0, 0.0, 1.0, 0.0
5,2020-02-24 05:22:03am, DYNAMIC, random_0, true, RIGHT, 4100, 0.0, 0.0, 0.0, 0.0
6,2020-02-24 05:22:06am, DYNAMIC, random_0, false, LEFT, 2973, 0.0, 0.0, 0.0, 0.0
7,2020-02-24 05:22:10am, DYNAMIC, random_0, true, RIGHT, 3172, 0.0, 0.0, 0.0, 0.0
8,2020-02-24 05:22:13am, DYNAMIC, random_0, false, LEFT, 3711, 0.0, 0.0, 0.0, 0.0
9,2020-02-24 05:22:17am, DYNAMIC, random_0, true, RIGHT, 4017, 0.0, 0.0, 0.0, 0.0
10,2020-02-24 05:22:20am, DYNAMIC, random_0, false, LEFT, 2654, 0.0, 0.0, 0.0, 0.0
11,2020-02-24 05:22:24am, DYNAMIC, random_0, true, RIGHT, 3748, 0.0, 0.0, 0.0, 0.0
12,2020-02-24 05:22:28am, DYNAMIC, random_0, false, LEFT, 3803, 0.0, 0.0, 0.0, 0.0
13,2020-02-24 05:22:31am, DYNAMIC, random_0, true, RIGHT, 3726, 0.0, 0.0, 0.0, 0.0
14,2020-02-24 05:22:35am, DYNAMIC, random_0, false, LEFT, 3650, 0.0, 0.0, 0.0, 0.0
15,2020-02-24 05:22:38am, DYNAMIC, random_0, true, RIGHT, 3053, 0.0, 0.0, 0.0, 0.0
16,2020-02-24 05:22:42am, DYNAMIC, random_0, false, LEFT, 4463, 0.0, 0.0, 0.0, 0.0
17,2020-02-24 05:22:47am, DYNAMIC, random_0, false, LEFT, 4772, 0.0, 0.0, 0.0, 0.0
18,2020-02-24 05:22:50am, DYNAMIC, random_0, true, RIGHT, 3116, 1.0, 0.0, 1.0, 0.0
19,2020-02-24 05:22:59am, DYNAMIC, random_0, false, LEFT, 8238, 0.0, 1.0, 1.0, 0.0
20,2020-02-24 05:23:03am, DYNAMIC, random_0, false, LEFT, 4715, 1.0, 1.0, 1.0, 1.0
21,2020-02-24 05:23:06am, DYNAMIC, random_0, true, RIGHT, 2959, 0.0, 0.0, 0.0, 0.0
22,2020-02-24 05:23:10am, DYNAMIC, random_0, false, LEFT, 4171, 0.0, 0.0, 0.0, 0.0
23,2020-02-24 05:23:14am, DYNAMIC, random_0, false, LEFT, 3903, 0.0, 1.0, 1.0, 0.0
24,2020-02-24 05:23:18am, DYNAMIC, random_0, true, RIGHT, 3432, 1.0, 0.0, 1.0, 0.0
25,2020-02-24 05:23:22am, DYNAMIC, random_0, true, RIGHT, 4544, 1.0, 0.0, 1.0, 0.0
26,2020-02-24 05:23:27am, DYNAMIC, random_0, true, RIGHT, 4637, 1.0, 0.0, 1.0, 0.0
27,2020-02-24 05:23:30am, DYNAMIC, random_0, true, RIGHT, 2935, 1.0, 0.0, 1.0, 0.0
28,2020-02-24 05:23:33am, DYNAMIC, random_0, true, RIGHT, 3544, 1.0, 0.0, 1.0, 0.0
29,2020-02-24 05:23:37am, DYNAMIC, random_0, true, RIGHT, 3557, 1.0, 0.0, 1.0, 0.0
30,2020-02-24 05:23:40am, DYNAMIC, random_0, true, RIGHT, 3385, 1.0, 1.0, 1.0, 1.0
31,2020-02-24 05:23:44am, DYNAMIC, random_0, true, RIGHT, 3710, 1.0, 1.0, 1.0, 1.0
32,2020-02-24 05:23:48am, DYNAMIC, random_0, true, RIGHT, 3638, 1.0, 1.0, 1.0, 1.0
33,2020-02-24 05:23:56am, DYNAMIC, random_0, true, RIGHT, 8032, 1.0, 1.0, 1.0, 1.0
34,2020-02-24 05:24:00am, DYNAMIC, random_0, true, RIGHT, 4023, 1.0, 1.0, 1.0, 1.0
35,2020-02-24 05:24:04am, DYNAMIC, random_0, true, RIGHT, 4314, 1.0, 1.0, 1.0, 1.0
36,2020-02-24 05:24:08am, DYNAMIC, random_0, true, RIGHT, 4084, 1.0, 1.0, 1.0, 1.0
37,2020-02-24 05:24:12am, DYNAMIC, random_0, true, RIGHT, 3866, 1.0, 1.0, 1.0, 1.0
38,2020-02-24 05:24:18am, DYNAMIC, random_0, true, RIGHT, 6060, 1.0, 1.0, 1.0, 1.0
39,2020-02-24 05:24:22am, DYNAMIC, random_0, true, RIGHT, 3933, 1.0, 1.0, 1.0, 1.0
40,2020-02-24 05:24:26am, DYNAMIC, random_0, true, RIGHT, 3912, 0.0, 1.0, 0.0, 1.0
41,2020-02-24 05:24:31am, DYNAMIC, random_0, false, LEFT, 5420, 1.0, 0.0, 0.0, 1.0
42,2020-02-24 05:24:35am, DYNAMIC, random_0, false, LEFT, 3395, 0.0, 0.0, 0.0, 0.0
43,2020-02-24 05:24:38am, DYNAMIC, random_0, true, RIGHT, 3608, 0.0, 0.0, 0.0, 0.0
44,2020-02-24 05:24:43am, DYNAMIC, random_0, false, LEFT, 3825, 0.0, 0.0, 0.0, 0.0
45,2020-02-24 05:24:46am, DYNAMIC, random_0, false, LEFT, 4064, 1.0, 0.0, 0.0, 1.0
