,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-1.71697035e-01  8.36946547e-01 -9.56240058e-01  1.37309090e-03
   7.81568542e-06  1.74577460e-01  6.26571402e-02  7.61384547e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[15.],[[[0 0 0 0 1]]],[[20.]],[1],[45.],[[0 0 0 0 0]],"[[-0.18451916  0.99612111  0.00376979  0.52991885  0.00153692  0.31738681
   0.05274101  0.09841642  0.          0.          0.          1.
   0.          0.3       ]]"
2,[33.],[[[0 0 0 1 0]]],[[15.]],[3],[11.],[[0 0 0 0 0]],"[[-2.71925122e-01  9.31592464e-01 -3.51639807e-01  6.61151186e-02
   3.27310554e-04  5.79710603e-01  7.74943978e-02  2.76352674e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  4.00000000e-01]]"
3,[15.],[[[0 0 0 0 1]]],[[20.]],[1],[45.],[[0 0 0 0 0]],"[[-2.95017064e-01  9.95937169e-01 -1.29931793e-01  2.21959919e-01
   8.62952729e-04  5.64779043e-01  6.22991435e-02  1.50098994e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-6.35425568e-01  4.76484030e-01 -1.48143500e-01  1.90893060e-03
   2.76293402e-04  9.91517723e-01  3.34716868e-03  2.94982898e-03
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-6.57342136e-01  7.92115748e-01 -9.01948631e-01  1.94597742e-04
   5.41726422e-06  8.27999294e-01  1.86320450e-02  1.53168634e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[39.],[[[0 0 0 1 0]]],[[13.]],[4],[0.],[[0 0 0 0 0]],"[[-6.77971244e-01  9.59369242e-01 -9.24486995e-01  3.03323992e-04
   3.77265906e-06  6.88262284e-01  2.49007270e-02  2.86529928e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-9.30912137e-01 -2.48425320e-01  7.71619916e-01  3.93958035e-04
   5.99740027e-03  9.93588209e-01  1.97734043e-05  5.54183885e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-9.32631433e-01  4.75236088e-01  9.60697711e-01  4.23966423e-02
   1.60076246e-02  9.41424787e-01  1.60385971e-04  1.04960982e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-8.43283594e-01  6.37674689e-01  9.74427938e-01  1.74949706e-01
   2.23733820e-02  8.02276790e-01  3.67900648e-04  3.21701991e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
