,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-1.71398059e-01  8.72794509e-01 -9.75622237e-01  1.23497320e-03
   5.82788880e-06  1.42179266e-01  5.90049401e-02  7.97575057e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[15.],[[[0 0 0 0 1]]],[[20.]],[1],[45.],[[0 0 0 0 0]],"[[-0.18646976  0.99613237 -0.0242846   0.48740214  0.0014167   0.33874637
   0.0577582   0.11467659  0.          0.          1.          0.
   0.          0.3       ]]"
2,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-5.55808246e-01  4.84500349e-01 -3.59370820e-02  6.05416577e-03
   6.82496466e-04  9.85542655e-01  4.49563842e-03  3.22508905e-03
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-5.85064828e-01  7.36756861e-01 -8.35522652e-01  3.42139771e-04
   1.04356932e-05  8.39020789e-01  2.10984424e-02  1.39528200e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-8.03038239e-01 -9.08113569e-02  8.50776315e-01  3.32510588e-03
   1.59081127e-02  9.80706692e-01  5.82076027e-05  1.89543198e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-8.04457426e-01  7.92110264e-01 -8.04266632e-01  1.20751050e-04
   5.11727012e-06  9.37677920e-01  8.59540515e-03  5.36007695e-02
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-9.37904418e-01 -3.46438974e-01  7.75639117e-01  2.27061071e-04
   5.83843375e-03  9.93920445e-01  1.37073321e-05  3.19607750e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-9.38560605e-01  1.47282913e-01  9.72274661e-01  7.81684928e-03
   1.62376743e-02  9.75890100e-01  5.35483596e-05  1.91439153e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-9.35009360e-01  5.74372351e-01  9.87237692e-01  7.69837201e-02
   1.76225584e-02  9.05174255e-01  2.04463853e-04  1.49949801e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-7.26977050e-01  6.54666364e-01  9.90813494e-01  3.63829613e-01
   3.09094954e-02  6.04683578e-01  5.29210258e-04  4.81072930e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
