,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-1.72488019e-01  7.36818492e-01 -8.59539092e-01  2.36453698e-03
   2.28275712e-05  3.23293805e-01  7.32536763e-02  6.01065218e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[15.],[[[0 0 0 0 1]]],[[20.]],[1],[45.],[[0 0 0 0 0]],"[[-0.18069653  0.99608219  0.06566653  0.61962765  0.001791    0.2682364
   0.04200436  0.06834053  0.          0.          0.          0.
   1.          0.3       ]]"
2,[14.],[[[0 0 0 0 1]]],[[19.]],[1],[42.],[[0 0 0 0 0]],"[[-0.2144758   0.99559164  0.14192255  0.66863394  0.00214688  0.25734013
   0.03055415  0.04132496  1.          0.          0.          0.
   0.          0.4       ]]"
3,[6.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],"[[-6.50474489e-01  1.53051659e-01  1.29285976e-01  1.17196399e-03
   9.63861239e-04  9.96919274e-01  7.46006379e-04  1.98977228e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-6.55695736e-01  7.92113125e-01 -9.00575042e-01  1.98081063e-04
   5.48997605e-06  8.27324927e-01  1.87454000e-02  1.53726056e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-7.15876281e-01  8.36941242e-01 -9.57226634e-01  1.22066493e-04
   3.15536658e-06  8.17357600e-01  1.68416258e-02  1.65675521e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-9.11118984e-01 -3.29731673e-01  7.99507916e-01  3.37493460e-04
   7.41167646e-03  9.92234230e-01  1.61470034e-05  3.71427632e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-9.12032902e-01  1.73910365e-01  9.74321604e-01  1.09658791e-02
   1.84545163e-02  9.70510423e-01  6.66895357e-05  2.51302322e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-9.10706878e-01  6.08475268e-01  9.88176048e-01  1.06751040e-01
   1.91663578e-02  8.73812079e-01  2.50793033e-04  1.96744531e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-6.74153328e-01  6.83887482e-01  9.91433680e-01  4.92415726e-01
   3.10791414e-02  4.75841016e-01  6.05057226e-04  5.90309646e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
