,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-1.72056332e-01  7.92128980e-01 -9.21293855e-01  1.67426514e-03
   1.20611185e-05  2.28893697e-01  6.75827190e-02  7.01837242e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-2.65186429e-01  7.37194359e-01 -8.62014532e-01  1.63465319e-03
   2.03766340e-05  4.43069875e-01  6.19627200e-02  4.93312418e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  3.00000000e-01]]"
2,[13.],[[[0 0 0 0 1]]],[[18.]],[1],[40.],[[0 0 0 0 0]],"[[-0.27490616  0.99554276  0.00512612  0.40204647  0.00150398  0.46318999
   0.04769934  0.08556027  1.          0.          0.          0.
   0.          0.4       ]]"
3,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[-9.81026411e-01  1.03801019e-01 -1.83365922e-02  4.02309452e-05
   1.05109510e-04  9.99678969e-01  1.35223017e-04  4.04273633e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-9.81357813e-01  8.36942971e-01 -9.29121375e-01  2.36807809e-05
   1.28487852e-06  9.56049979e-01  4.71100630e-03  3.92141752e-02
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-9.94150519e-01 -4.94073838e-01  4.46595609e-01  1.42847266e-05
   8.84297595e-04  9.99091506e-01  9.58293367e-06  3.52118917e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-9.94185030e-01  1.26822606e-01  9.61420774e-01  4.47587389e-03
   1.20428549e-02  9.83441770e-01  3.81746540e-05  1.31982233e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-9.94732916e-01  1.69502720e-01  9.83615458e-01  6.19893009e-03
   1.34450300e-02  9.80311990e-01  4.24838145e-05  1.50617609e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-9.77947235e-01  5.14718354e-01  9.91474628e-01  4.35547195e-02
   1.52777759e-02  9.41020191e-01  1.38450458e-04  8.90550382e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-8.03487778e-01  5.99921227e-01  9.93888259e-01  2.01560006e-01
   2.80850101e-02  7.69950628e-01  3.74532654e-04  2.98032592e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
