,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-1.71697035e-01  8.36946547e-01 -9.56240058e-01  1.37309090e-03
   7.81568542e-06  1.74577460e-01  6.26571402e-02  7.61384547e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[12.],[[[0 0 0 0 1]]],[[17.]],[1],[38.],[[0 0 0 0 0]],"[[-0.1870165   0.99589938  0.04527244  0.58373874  0.00171482  0.29207936
   0.04538845  0.07707863  1.          0.          0.          0.
   0.          0.3       ]]"
2,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[0.01336982 0.54329455 0.04959697 0.39984065 0.00690827 0.50278628
  0.04967213 0.04079268 1.         0.         0.         0.
  0.         0.4       ]]"
3,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-6.41509473e-01  6.51299834e-01  9.03067440e-02  1.42906774e-02
   8.79303669e-04  9.77679431e-01  4.20358125e-03  2.94703757e-03
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-6.89124465e-01  7.92115152e-01 -8.56513560e-01  2.01694871e-04
   6.16543275e-06  8.69596064e-01  1.56224249e-02  1.14573635e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-7.55760849e-01  7.92101800e-01 -9.22016084e-01  9.24821798e-05
   3.37757683e-06  8.86712909e-01  1.22072650e-02  1.00983940e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-9.16531861e-01 -3.59208345e-01  7.98634648e-01  2.76431296e-04
   7.17123505e-03  9.92537796e-01  1.42538229e-05  3.11273311e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-9.17287588e-01  1.72693595e-01  9.75242972e-01  1.05414437e-02
   1.81163009e-02  9.71275210e-01  6.45872569e-05  2.41861130e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-9.15102661e-01  6.02695644e-01  9.88516450e-01  1.01110414e-01
   1.89322773e-02  8.79696608e-01  2.41931673e-04  1.87408241e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-6.82728767e-01  6.78843081e-01  9.91683245e-01  4.71054763e-01
   3.12499031e-02  4.97044146e-01  5.93970355e-04  5.72129138e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
