,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-1.71697035e-01  8.36946547e-01 -9.56240058e-01  1.37309090e-03
   7.81568542e-06  1.74577460e-01  6.26571402e-02  7.61384547e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[13.],[[[0 0 0 0 1]]],[[18.]],[1],[40.],[[0 0 0 0 0]],"[[-0.18614773  0.99586737  0.03699136  0.57363379  0.00167977  0.296828
   0.04682677  0.08103164  0.          0.          1.          0.
   0.          0.3       ]]"
2,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.58241534  0.5259831   0.18758476  0.01798281  0.00180873  0.97533154
   0.0033333   0.00154353  0.          0.          1.          0.
   0.          0.4       ]]"
3,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-6.03728473e-01  8.72794032e-01 -9.31605697e-01  3.16477090e-04
   4.99467251e-06  6.85220718e-01  2.77343076e-02  2.86723405e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-8.73368979e-01 -1.71808153e-01  8.18941832e-01  1.12287491e-03
   9.87395085e-03  9.88969922e-01  3.23066088e-05  9.53136805e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-8.74217510e-01  7.36719012e-01 -7.33373225e-01  7.90265985e-05
   5.45044304e-06  9.73142028e-01  4.69940715e-03  2.20741406e-02
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-9.43827391e-01 -2.55344868e-01  5.55087149e-01  1.22825775e-04
   1.95967173e-03  9.97892559e-01  2.39354886e-05  1.07047913e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-9.44706976e-01  1.61568150e-01  9.51163530e-01  7.30460556e-03
   1.43071255e-02  9.78330195e-01  5.59911568e-05  2.14673264e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-9.41137433e-01  5.68180084e-01  9.77477670e-01  6.86957538e-02
   1.64951216e-02  9.14595902e-01  1.98449823e-04  1.46789716e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-7.49462843e-01  6.46270871e-01  9.83910143e-01  3.11374605e-01
   2.93800142e-02  6.58697426e-01  5.02622221e-04  4.53205066e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
