,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-1.71398059e-01  8.72794509e-01 -9.75622237e-01  1.23497320e-03
   5.82788880e-06  1.42179266e-01  5.90049401e-02  7.97575057e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.42172635  0.6226086   0.13824756  0.07104854  0.00276486  0.90866876
   0.01059952  0.0069184   0.          0.          1.          0.
   0.          0.3       ]]"
2,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-4.55804437e-01  8.72794151e-01 -9.44096804e-01  6.08048227e-04
   6.35087781e-06  4.76496726e-01  4.26274538e-02  4.80261415e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-7.92593122e-01  3.72270942e-02  8.48636031e-01  6.96982536e-03
   1.67583413e-02  9.76174235e-01  9.38193043e-05  3.86017700e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-7.95249462e-01  7.92110324e-01 -7.68568635e-01  1.53821893e-04
   6.37976609e-06  9.41206872e-01  8.65044072e-03  4.99824248e-02
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-8.46756160e-01  7.92100728e-01 -9.18763340e-01  5.07871373e-05
   2.38979942e-06  9.29441750e-01  7.90020823e-03  6.26047477e-02
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-9.53188479e-01 -4.38432276e-01  7.68211007e-01  1.20457174e-04
   5.18351933e-03  9.94686365e-01  9.42177121e-06  1.88884940e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-9.53540444e-01  1.25395343e-01  9.75480080e-01  6.35324931e-03
   1.54043054e-02  9.78195012e-01  4.59519979e-05  1.56032843e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-9.48857486e-01  5.53466618e-01  9.88746405e-01  6.37257919e-02
   1.68847851e-02  9.19196963e-01  1.79790237e-04  1.25983361e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-7.54249096e-01  6.37278616e-01  9.91920531e-01  3.01867336e-01
   3.02588418e-02  6.67355180e-01  4.77079797e-04  4.15126051e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
