,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[-6.74281180e-01  1.38681054e-01  1.94645017e-01  1.24964176e-03
   1.19116006e-03  9.96853530e-01  5.77215222e-04  1.28485030e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-6.78287745e-01  8.36943448e-01 -9.32619393e-01  1.76122892e-04
   4.11226574e-06  7.97207594e-01  1.93914399e-02  1.83220699e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-8.94889951e-01 -2.73397714e-01  8.08786273e-01  5.34687249e-04
   8.40887241e-03  9.91035044e-01  2.09179070e-05  5.23655558e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-8.95345151e-01  7.36718714e-01 -7.53499746e-01  6.16164180e-05
   4.49655590e-06  9.74551380e-01  4.32184897e-03  2.10606307e-02
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-9.64795828e-01 -4.18949783e-01  7.56501973e-01  1.16105453e-04
   4.66181710e-03  9.95212197e-01  9.60374382e-06  2.03599967e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-9.64882672e-01  7.36717880e-01 -7.76058853e-01  3.35719815e-05
   2.96505323e-06  9.81349766e-01  3.10879573e-03  1.55049600e-02
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-9.86185312e-01 -4.76689041e-01  5.78009427e-01  3.11590520e-05
   1.75116630e-03  9.98208523e-01  8.93662036e-06  2.53087762e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-9.86274540e-01  1.26352966e-01  9.65909719e-01  4.82705748e-03
   1.27423927e-02  9.82389688e-01  3.94624549e-05  1.35378787e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-9.77228224e-01  5.14546394e-01  9.83796835e-01  4.22415249e-02
   1.47877354e-02  9.42821085e-01  1.40536999e-04  9.19619652e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-8.11662912e-01  5.99756837e-01  9.88492429e-01  1.88369468e-01
   2.68568434e-02  7.84376323e-01  3.67846136e-04  2.95233749e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
