,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-1.72056332e-01  7.92128980e-01 -9.21293855e-01  1.67426514e-03
   1.20611185e-05  2.28893697e-01  6.75827190e-02  7.01837242e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-2.50990272e-01  7.92200565e-01 -9.23249841e-01  1.28459337e-03
   1.15187104e-05  3.14700067e-01  6.15462139e-02  6.22457564e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-3.19788873e-01  8.36954892e-01 -9.57866788e-01  8.65780574e-04
   7.43758847e-06  3.25835288e-01  5.38300052e-02  6.19461417e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-6.71304703e-01  2.35282838e-01  8.70334864e-01  5.02614267e-02
   3.12106498e-02  9.18196738e-01  3.12919205e-04  1.82176173e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-6.81434274e-01  7.36722946e-01 -6.52417123e-01  4.58015536e-04
   1.86505713e-05  9.40599322e-01  1.12735070e-02  4.76505272e-02
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-7.37855434e-01  7.92111695e-01 -9.16968465e-01  1.06879110e-04
   3.71571218e-06  8.78008187e-01  1.31944166e-02  1.08686782e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-9.08540964e-01 -3.38115782e-01  8.03612053e-01  3.35395365e-04
   7.63888657e-03  9.92009521e-01  1.58315288e-05  3.55923135e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-9.09558475e-01  1.38930395e-01  9.75769222e-01  9.35242418e-03
   1.87164824e-02  9.71868813e-01  6.01386819e-05  2.12622081e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-9.10351574e-01  6.04813099e-01  9.89378333e-01  1.05686702e-01
   1.93197113e-02  8.74726236e-01  2.48107332e-04  1.92896168e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-6.76965237e-01  6.83800697e-01  9.92316008e-01  4.88378435e-01
   3.10832877e-02  4.79879528e-01  6.00392988e-04  5.83869478e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
