,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-1.71398059e-01  8.72794509e-01 -9.75622237e-01  1.23497320e-03
   5.82788880e-06  1.42179266e-01  5.90049401e-02  7.97575057e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[14.],[[[0 0 0 0 1]]],[[19.]],[1],[42.],[[0 0 0 0 0]],"[[-0.18740007  0.99596858 -0.00584131  0.51223493  0.00149713  0.32834777
   0.05438138  0.1035388   1.          0.          0.          0.
   0.          0.3       ]]"
2,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-0.16528177  0.55848151 -0.00127317  0.14487742  0.00378273  0.78710532
   0.03414589  0.03008861  0.          0.          1.          0.
   0.          0.4       ]]"
3,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-1.92825124e-01  8.36947560e-01 -9.47375655e-01  1.38627493e-03
   8.37662355e-06  1.96979046e-01  6.25556484e-02  7.39070654e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  5.00000000e-01]]"
4,[14.],[[[0 0 0 0 1]]],[[19.]],[1],[42.],[[0 0 0 0 0]],"[[-0.20662546  0.99590564 -0.00245872  0.49028656  0.00151274  0.35575986
   0.05301967  0.09942115  0.          0.          1.          0.
   0.          0.6       ]]"
5,[24.],[[[0 0 1 0 0]]],[[11.]],[3],[8.],[[0 0 0 0 0]],"[[-4.70117331e-01  6.70119107e-01 -7.16955960e-01  9.87424050e-04
   3.12417469e-05  8.45726252e-01  2.67949942e-02  1.26460075e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-5.20921588e-01  7.92127609e-01 -9.21219170e-01  3.91821290e-04
   7.44721365e-06  6.77742004e-01  3.20097320e-02  2.89848953e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-7.87774801e-01 -5.72325140e-02  8.50873590e-01  4.43148194e-03
   1.70964487e-02  9.78399336e-01  7.03170444e-05  2.44300827e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-7.97446191e-01  6.79503441e-01  9.68731225e-01  2.63338208e-01
   2.38908511e-02  7.12243438e-01  4.80831921e-04  4.66647325e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-5.70712924e-01  7.85301089e-01  9.78506565e-01  7.62216032e-01
   2.13823412e-02  2.15645954e-01  6.71813730e-04  8.39700297e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
