,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-1.72056332e-01  7.92128980e-01 -9.21293855e-01  1.67426514e-03
   1.20611185e-05  2.28893697e-01  6.75827190e-02  7.01837242e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[14.],[[[0 0 0 0 1]]],[[19.]],[1],[42.],[[0 0 0 0 0]],"[[-0.18319729  0.9959271   0.055217    0.60232264  0.00175245  0.27941763
   0.04374387  0.07276334  1.          0.          0.          0.
   0.          0.3       ]]"
2,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[0.04950706 0.54425162 0.05952874 0.46955156 0.00730926 0.43061796
  0.05094708 0.04157416 0.         0.         0.         0.
  1.         0.4       ]]"
3,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[ 4.81740050e-02  9.98894453e-01 -3.96496922e-01  1.66810930e-01
   2.38616907e-04  1.23650469e-01  1.17599815e-01  5.91700196e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  5.00000000e-01]]"
4,[13.],[[[0 0 0 0 1]]],[[18.]],[1],[40.],[[0 0 0 0 0]],"[[0.01949617 0.99606496 0.0249991  0.77290285 0.00127451 0.09478839
  0.04475921 0.08627503 1.         0.         0.         0.
  0.         0.6       ]]"
5,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-0.00368978  0.75319088  0.02980901  0.57676637  0.00354101  0.29664004
   0.05510376  0.06794883  0.          0.          1.          0.
   0.          0.7       ]]"
6,[27.],[[[0 0 1 0 0]]],[[12.]],[3],[9.],[[0 0 0 0 0]],"[[-8.77751559e-02  7.36934304e-01 -8.47423077e-01  3.38932476e-03
   2.58734963e-05  2.35926241e-01  8.21685046e-02  6.78490102e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-3.69872004e-01  6.23760462e-01  8.98087740e-01  7.90296376e-01
   2.88522039e-02  1.79680780e-01  1.04342401e-03  1.27178762e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[12.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],"[[-7.95348525e-01  1.70225516e-01  8.76864135e-01  1.56552009e-02
   1.91964786e-02  9.65004683e-01  1.37005904e-04  6.67825816e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-8.15864265e-01  7.10030079e-01  9.58759844e-01  2.60224491e-01
   2.12134216e-02  7.18017697e-01  4.93139087e-04  5.12646111e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
