,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.23607738  0.99841374 -0.12914509  0.03007873  0.16214551  0.80414575
   0.00201795  0.00161207  0.          0.          1.          0.
   0.          0.02      ]]"
1,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-6.12744212e-01  9.99855876e-01 -2.87058562e-01  2.73965998e-03
   1.20407864e-01  8.75751138e-01  6.04717294e-04  4.96648601e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[18.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],"[[-8.66921961e-01  9.99978065e-01 -3.44567776e-01  6.49206049e-04
   1.17080644e-01  8.81750584e-01  2.84795999e-04  2.34828010e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-8.83326352e-01  1.00000000e+00 -7.88051605e-01  8.55250182e-05
   1.75007638e-02  9.82192755e-01  1.13571405e-04  1.07398722e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-02]]"
4,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.69720483  0.22838476 -0.2104927   0.00260597  0.14393203  0.84662229
   0.00297683  0.0038628   0.          0.          1.          0.
   0.          0.06      ]]"
5,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-7.68608570e-01  1.00000000e+00 -8.82600665e-01  9.45923821e-05
   1.03344247e-02  9.89326954e-01  1.23278689e-04  1.20810815e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-02]]"
6,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.58865082  0.20811975 -0.19169551  0.00469622  0.14113182  0.84436882
   0.00423574  0.00556737  0.          0.          1.          0.
   0.          0.08      ]]"
7,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-7.20940232e-01  9.99998868e-01 -8.65221918e-01  1.27872074e-04
   1.07149687e-02  9.88872111e-01  1.44185513e-04  1.40903096e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-02]]"
8,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.5275439   0.24106076 -0.12310931  0.00816324  0.17569277  0.80460358
   0.00509638  0.00644399  0.          0.          1.          0.
   0.          0.1       ]]"
9,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-6.87479377e-01  1.00000000e+00 -8.93192828e-01  1.31372901e-04
   9.16731544e-03  9.90408182e-01  1.47464569e-04  1.45631944e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e-01]]"
