,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.23132396  0.99957734 -0.36148545  0.01198117  0.06411285  0.92131954
   0.00139184  0.00119466  0.          0.          1.          0.
   0.          0.02      ]]"
1,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-5.41424036e-01  9.99757946e-01 -3.26221973e-01  3.26335221e-03
   9.69377533e-02  8.98552835e-01  6.79121760e-04  5.66825795e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[27.],[[[0 0 1 0 0]]],[[12.]],[3],[9.],[[0 0 0 0 0]],"[[-6.54872060e-01  9.99997377e-01 -7.61579335e-01  2.79506698e-04
   1.61121730e-02  9.83193517e-01  2.12735671e-04  2.02023904e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.41613767  0.34779248  0.04454851  0.02471923  0.2925753   0.66898769
   0.00644329  0.00727441  0.          0.          1.          0.
   0.          0.05      ]]"
4,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-6.86268270e-01  9.99999702e-01 -8.44209433e-01  1.65454840e-04
   1.14235505e-02  9.88086343e-01  1.64547993e-04  1.60056457e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.48000538  0.27167201 -0.06533441  0.01263569  0.20998976  0.76449049
   0.0058001   0.00708396  0.          0.          1.          0.
   0.          0.07      ]]"
6,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-7.03099489e-01  9.99997795e-01 -8.15721929e-01  1.74343120e-04
   1.31826838e-02  9.86313462e-01  1.67829086e-04  1.61659671e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-02]]"
7,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.49164581  0.28559402 -0.05569887  0.01236692  0.21995762  0.75549585
   0.00552043  0.00665931  0.          0.          1.          0.
   0.          0.09      ]]"
8,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-6.81101084e-01  1.00000000e+00 -8.89302015e-01  1.37769224e-04
   9.27721616e-03  9.90284860e-01  1.51103959e-04  1.49097497e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e-01]]"
9,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.48708737  0.24054115 -0.10376188  0.01062899  0.18254562  0.79369479
   0.00580995  0.00732067  0.          0.          1.          0.
   0.          0.11      ]]"
