,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328444
   0.00157544  0.00132107  0.          0.          1.          0.
   0.          0.02      ]]"
1,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-5.58059931e-01  9.99226689e-01 -9.49354619e-02  7.41608860e-03
   2.37078682e-01  7.53879011e-01  9.15515353e-04  7.10682361e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[21.],[[[0 1 0 0 0]]],[[7.]],[4],[0.],[[0 0 0 0 0]],"[[-8.81384254e-01  9.99996424e-01 -4.43244129e-01  4.00738296e-04
   7.89165720e-02  9.20256853e-01  2.30225618e-04  1.95592598e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.58814555  0.48743725  0.12165114  0.01325242  0.42140278  0.55917805
   0.00308329  0.00308337  0.          0.          1.          0.
   0.          0.05      ]]"
4,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-7.49795794e-01  1.00000000e+00 -8.15083683e-01  1.40713571e-04
   1.37780160e-02  9.85788047e-01  1.49573418e-04  1.43680183e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.54735541  0.26567185 -0.10384619  0.00797723  0.19272363  0.788773
   0.00470716  0.00581902  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[-4.51045752e-01 -3.36272329e-01 -9.90465879e-01  2.57797597e-04
   3.27096810e-03  9.83543277e-01  3.81123507e-03  9.11664031e-03
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-02]]"
7,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.45649153 -0.1283534   0.25294951  0.03702937  0.46674696  0.45359325
   0.01757977  0.02505071  0.          1.          0.          0.
   0.          0.09      ]]"
8,[21.],[[[0 1 0 0 0]]],[[7.]],[4],[0.],[[0 0 0 0 0]],"[[-9.42707717e-01  9.99996781e-01 -7.80064344e-01  6.72683891e-05
   1.91103928e-02  9.80629206e-01  9.95885639e-05  9.36388751e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e-01]]"
9,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.76401091  0.20936128 -0.25792634  0.00157186  0.12542386  0.86736554
   0.00242216  0.00321648  0.          0.          1.          0.
   0.          0.11      ]]"
