,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.23132396  0.99957734 -0.36148545  0.01198117  0.06411285  0.92131954
   0.00139184  0.00119466  0.          0.          1.          0.
   0.          0.02      ]]"
1,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-5.41424036e-01  9.99757946e-01 -3.26221973e-01  3.26335221e-03
   9.69377533e-02  8.98552835e-01  6.79121760e-04  5.66825795e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[27.],[[[0 0 1 0 0]]],[[12.]],[3],[9.],[[0 0 0 0 0]],"[[-6.54872060e-01  9.99997377e-01 -7.61579335e-01  2.79506698e-04
   1.61121730e-02  9.83193517e-01  2.12735671e-04  2.02023904e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.41613767  0.34779248  0.04454851  0.02471923  0.2925753   0.66898769
   0.00644329  0.00727441  0.          0.          1.          0.
   0.          0.05      ]]"
4,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-6.86268270e-01  9.99999702e-01 -8.44209433e-01  1.65454840e-04
   1.14235505e-02  9.88086343e-01  1.64547993e-04  1.60056457e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.48000538  0.27167201 -0.06533441  0.01263569  0.20998976  0.76449049
   0.0058001   0.00708396  0.          0.          1.          0.
   0.          0.07      ]]"
6,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-6.74505532e-01  1.00000000e+00 -8.93680751e-01  1.39226016e-04
   9.04232543e-03  9.90515947e-01  1.52147797e-04  1.50385968e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-02]]"
7,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.48049611  0.24017254 -0.1008366   0.01108541  0.18349896  0.79200143
   0.00593649  0.00747774  0.          0.          1.          0.
   0.          0.09      ]]"
8,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-6.55038774e-01  1.00000000e+00 -9.17802572e-01  1.36395553e-04
   7.96882156e-03  9.91592169e-01  1.51511515e-04  1.51045082e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e-01]]"
9,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.46426389  0.23090313 -0.10302699  0.01187432  0.17919385  0.79464585
   0.00629622  0.00798979  0.          1.          0.          0.
   0.          0.11      ]]"
