,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.23607738  0.99841374 -0.12914509  0.03007873  0.16214551  0.80414575
   0.00201795  0.00161207  0.          0.          1.          0.
   0.          0.02      ]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-6.11802578e-01  9.99776363e-01 -2.15052918e-01  3.66787286e-03
   1.59439057e-01  8.35668683e-01  6.78971759e-04  5.45337680e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-6.90412045e-01  1.00000000e+00 -8.49695206e-01  1.58262614e-04
   1.11854570e-02  9.88338590e-01  1.60927913e-04  1.56767215e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.48660761  0.26577729 -0.07508114  0.0118261   0.203648    0.7717995
   0.00570899  0.00701736  0.          0.          1.          0.
   0.          0.05      ]]"
4,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-6.75784588e-01  1.00000000e+00 -8.94028306e-01  1.38179661e-04
   9.03839432e-03  9.90522146e-01  1.51548782e-04  1.49799613e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.4821201   0.23936573 -0.10258535  0.01092964  0.18253548  0.79317629
   0.00590866  0.00744986  0.          0.          1.          0.
   0.          0.07      ]]"
6,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-6.69342399e-01  1.00000000e+00 -8.99684608e-01  1.38722680e-04
   8.75995774e-03  9.90798593e-01  1.52111548e-04  1.50673688e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-02]]"
7,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.4760797   0.23799583 -0.10106015  0.01131049  0.18258578  0.79246354
   0.00603082  0.00760934  0.          1.          0.          0.
   0.          0.09      ]]"
8,[15.],[[[0 1 0 0 0]]],[[5.]],[4],[0.],[[0 0 0 0 0]],"[[-8.98536742e-01  9.99921143e-01 -3.52746248e-01  5.40376117e-04
   1.16168439e-01  8.82818639e-01  2.58876884e-04  2.13639345e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e-01]]"
9,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-9.14156437e-01  9.99995768e-01 -6.73418403e-01  1.24587619e-04
   2.99625583e-02  9.69656706e-01  1.34015034e-04  1.22087251e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e-01]]"
