,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328444
   0.00157544  0.00132107  1.          0.          0.          0.
   0.          0.02      ]]"
1,[1.],[[[1 0 0 0 0]]],[[2.]],[1],[4.],[[0 0 0 0 0]],"[[-0.15565155  0.90754801 -0.30541754  0.02163293  0.07372257  0.90033948
   0.00226877  0.00203625  0.          0.          1.          0.
   0.          0.03      ]]"
2,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-5.46147645e-01  9.99794006e-01 -3.18659335e-01  3.29388399e-03
   1.00377440e-01  8.95082831e-01  6.79893186e-04  5.65977884e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[22.],[[[0 0 1 0 0]]],[[10.]],[3],[7.],[[0 0 0 0 0]],"[[-6.74527645e-01  9.99976397e-01 -6.14716053e-01  4.96409542e-04
   3.15320827e-02  9.67444658e-01  2.76375475e-04  2.50474084e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-02]]"
4,[24.],[[[0 0 1 0 0]]],[[11.]],[3],[8.],[[0 0 0 0 0]],"[[-7.25088179e-01  9.99979317e-01 -7.27024674e-01  2.35958985e-04
   2.00086664e-02  9.79383290e-01  1.92207430e-04  1.79890296e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.49066445  0.34284052  0.00567093  0.01528022  0.27366683  0.69993156
   0.00519286  0.00592842  0.          0.          1.          0.
   0.          0.07      ]]"
6,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-6.76476479e-01  1.00000000e+00 -9.00945365e-01  1.33422291e-04
   8.76556151e-03  9.90804315e-01  1.49020998e-04  1.47612780e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-02]]"
7,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.48493361  0.23400053 -0.11017892  0.0104856   0.17768848  0.79850042
   0.00587568  0.00744979  0.          0.          1.          0.
   0.          0.09      ]]"
8,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-6.55706286e-01  1.00000000e+00 -9.18013096e-01  1.35841299e-04
   7.96595961e-03  9.91596282e-01  1.51190121e-04  1.50729131e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e-01]]"
9,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.46511862  0.23046261 -0.10397986  0.01178472  0.17867516  0.79528534
   0.00628058  0.00797416  0.          0.          1.          0.
   0.          0.11      ]]"
