,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.23132396  0.99957734 -0.36148545  0.01198117  0.06411285  0.92131954
   0.00139184  0.00119466  0.          0.          1.          0.
   0.          0.02      ]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],"[[-5.35120606e-01  9.99899685e-01 -4.55570430e-01  1.93058536e-03
   5.59599884e-02  9.41096842e-01  5.41703543e-04  4.70811879e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[24.],[[[0 0 1 0 0]]],[[11.]],[3],[8.],[[0 0 0 0 0]],"[[-6.41488373e-01  9.99987125e-01 -7.07901597e-01  3.79910751e-04
   2.02487055e-02  9.78894055e-01  2.46741110e-04  2.30606922e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.38185778  0.39437285  0.1051017   0.03481651  0.34401056  0.60747623
   0.00659155  0.0071051   0.          1.          0.          0.
   0.          0.05      ]]"
4,[15.],[[[0 1 0 0 0]]],[[5.]],[4],[0.],[[0 0 0 0 0]],"[[-9.09235001e-01  9.99961376e-01 -4.06595413e-04  1.79329840e-03
   3.97670776e-01  5.99883735e-01  3.75019765e-04  2.77192594e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-9.29932594e-01  9.99999464e-01 -6.37117088e-01  1.36237213e-04
   3.56508307e-02  9.63948965e-01  1.38875635e-04  1.24986691e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-02]]"
6,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.70890552  0.32097393 -0.1007632   0.0037135   0.22306605  0.76724499
   0.00273819  0.00323735  0.          0.          1.          0.
   0.          0.08      ]]"
7,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-8.05441082e-01  9.99996781e-01 -7.60614991e-01  1.39287731e-04
   1.84782054e-02  9.81098354e-01  1.46334685e-04  1.37789233e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-02]]"
8,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.59764636  0.28214619 -0.10650221  0.00621202  0.19928984  0.78568119
   0.00396963  0.00484734  0.          0.          1.          0.
   0.          0.1       ]]"
9,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-7.36248612e-01  9.99999225e-01 -8.43568027e-01  1.31527951e-04
   1.19753107e-02  9.87606704e-01  1.45465892e-04  1.41082244e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e-01]]"
