,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],"[[-2.16700241e-01  9.99824941e-01 -4.98062700e-01  7.05532497e-03
   3.52032594e-02  9.55647528e-01  1.10432913e-03  9.89648979e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-02]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],"[[-4.88601983e-01  9.99867558e-01 -4.75310236e-01  2.20050430e-03
   4.93794382e-02  9.47320580e-01  5.85855916e-04  5.13632840e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[22.],[[[0 0 1 0 0]]],[[10.]],[3],[7.],[[0 0 0 0 0]],"[[-6.15230918e-01  9.99969423e-01 -6.51322842e-01  5.54925529e-04
   2.54594870e-02  9.73415434e-01  2.97038176e-04  2.73165671e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[22.],[[[0 0 1 0 0]]],[[10.]],[3],[7.],[[0 0 0 0 0]],"[[-6.79897070e-01  9.99949634e-01 -6.84662819e-01  3.53028998e-04
   2.32306123e-02  9.75962877e-01  2.35489031e-04  2.18053625e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-02]]"
4,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.42145687  0.39493334  0.088108    0.02742908  0.33796495  0.62235767
   0.005886    0.00636221  0.          1.          0.          0.
   0.          0.06      ]]"
5,[21.],[[[0 1 0 0 0]]],[[7.]],[4],[0.],[[0 0 0 0 0]],"[[-9.13558722e-01  9.99996960e-01 -4.56112564e-01  3.25932517e-04
   7.67786652e-02  9.22512054e-01  2.07043660e-04  1.76293746e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-02]]"
6,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.63178509  0.46439719  0.08439723  0.00967993  0.39036623  0.59419739
   0.00284405  0.00291239  0.          0.          1.          0.
   0.          0.08      ]]"
7,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-7.76066780e-01  9.99999464e-01 -7.66562998e-01  1.55429341e-04
   1.75332092e-02  9.82008934e-01  1.55490430e-04  1.46916209e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-02]]"
8,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.56435996  0.29050812 -0.08301863  0.00792899  0.21169911  0.77070779
   0.00437676  0.00528731  0.          1.          0.          0.
   0.          0.1       ]]"
9,[15.],[[[0 1 0 0 0]]],[[5.]],[4],[0.],[[0 0 0 0 0]],"[[-9.05614793e-01  9.99917626e-01 -2.82114446e-01  6.94268150e-04
   1.54341042e-01  8.44450235e-01  2.84700684e-04  2.29756901e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e-01]]"
