,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 1.         0.         0.         0.
  0.         0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[0.001]],[2],[0.],[[0 0 0 0 0]],"[[0.80237639 0.95110655 0.27087229 0.81459612 0.00721492 0.01499065
  0.00666927 0.15652913 1.         0.         0.         0.
  0.         0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[0.001]],[2],[0.],[[0 0 0 0 0]],"[[0.8395853  0.96278733 0.35224238 0.85404956 0.0056608  0.01095044
  0.00534439 0.12399492 1.         0.         0.         0.
  0.         0.5       ]]"
4,[9.],[[[1 0 0 0 0]]],[[4.]],[3],[3.],[[0 0 0 0 0]],"[[0.81768715 0.99999994 0.34528744 0.85737407 0.00585929 0.01119461
  0.00538834 0.12018362 1.         0.         0.         0.
  0.         0.6       ]]"
5,[4.],[[[1 0 0 0 0]]],[[2.]],[3],[1.],[[0 0 0 0 0]],"[[0.83074808 0.99985963 0.39352268 0.8756066  0.00523433 0.0095968
  0.00485695 0.1047053  1.         0.         0.         0.
  0.         0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[0.001]],[3],[0.],[[0 0 0 0 0]],"[[0.84207976 0.97937512 0.44896811 0.89116222 0.00475267 0.00837193
  0.0044743  0.09123893 1.         0.         0.         0.
  0.         0.8       ]]"
7,[2.],[[[1 0 0 0 0]]],[[1.]],[3],[0.],[[0 0 0 0 0]],"[[0.83122313 0.99732959 0.49344316 0.90624833 0.00447671 0.00750627
  0.00416247 0.07760621 1.         0.         0.         0.
  0.         0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[2.],[[0 0 0 0 0]],"[[0.82682985 0.976174   0.53448331 0.91435987 0.00435668 0.00709205
  0.00406853 0.07012291 1.         0.         0.         0.
  0.         1.        ]]"
9,[1.],[[[1 0 0 0 0]]],[[2.]],[1],[4.],[[0 0 0 0 0]],"[[0.8111583  0.98892093 0.56907582 0.92357385 0.00424829 0.00664971
  0.00391231 0.06161588 1.         0.         0.         0.
  0.         1.1       ]]"
