,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-0.43203676  0.99988919 -0.06786785  0.24046519  0.18393528  0.40653589
   0.07490535  0.09415827  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[-0.14912696  0.98091304  0.12372714  0.49930409  0.11153533  0.21990764
   0.05500459  0.11424847  1.          0.          0.          0.
   0.          0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[0.09125966 0.96523976 0.2598221  0.69425076 0.05733857 0.10508545
  0.03325872 0.1100665  0.         0.         0.         0.
  1.         0.4       ]]"
3,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[0.32843694 0.9827714  0.15940303 0.71051699 0.03303253 0.0687563
  0.02220084 0.16549344 1.         0.         0.         0.
  0.         0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[0.54557765 0.97077298 0.28055972 0.80756623 0.01528995 0.02981544
  0.01188999 0.13543829 1.         0.         0.         0.
  0.         0.6       ]]"
5,[3.],[[[1 0 0 0 0]]],[[4.]],[1],[9.],[[0 0 0 0 0]],"[[0.67204034 0.99912024 0.34838232 0.85272408 0.00915926 0.01699829
  0.007666   0.11345235 1.         0.         0.         0.
  0.         0.7       ]]"
6,[4.],[[[1 0 0 0 0]]],[[2.]],[3],[1.],[[0 0 0 0 0]],"[[0.74314189 0.99983913 0.39548826 0.87367356 0.00684902 0.01233603
  0.00600424 0.10113715 1.         0.         0.         0.
  0.         0.8       ]]"
7,[2.],[[[1 0 0 0 0]]],[[1.]],[3],[0.],[[0 0 0 0 0]],"[[0.78483927 0.99792814 0.44804782 0.89203548 0.00555858 0.00962695
  0.00501211 0.0877669  1.         0.         0.         0.
  0.         0.9       ]]"
8,[9.],[[[1 0 0 0 0]]],[[4.]],[3],[3.],[[0 0 0 0 0]],"[[0.77100563 0.99999976 0.4301016  0.88627875 0.00595374 0.01044516
  0.00531602 0.0920063  1.         0.         0.         0.
  0.         1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[0.80162072 0.97803581 0.48173949 0.89982647 0.00512406 0.00870245
  0.00470241 0.08164464 1.         0.         0.         0.
  0.         1.1       ]]"
