,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 1.         0.         0.         0.
  0.         0.3       ]]"
2,[4.],[[[1 0 0 0 0]]],[[3.]],[2],[4.],[[0 0 0 0 0]],"[[0.79407668 0.99973536 0.2409862  0.81033504 0.00729544 0.01525397
  0.00660128 0.16051418 1.         0.         0.         0.
  0.         0.4       ]]"
3,[6.],[[[1 0 0 0 0]]],[[4.]],[2],[6.],[[0 0 0 0 0]],"[[0.82980144 0.99999022 0.28155851 0.83063257 0.00617983 0.01253578
  0.00572461 0.14492723 0.         1.         0.         0.
  0.         0.5       ]]"
4,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-0.12859651  0.99983174  0.35014498  0.66105282  0.0871439   0.13946165
   0.04337759  0.06896405  1.          0.          0.          0.
   0.          0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[0.02698831 0.97367096 0.41744578 0.75744843 0.05581135 0.08736149
  0.03101151 0.06836722 0.         0.         0.         0.
  1.         0.7       ]]"
6,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.25637659  1.         -0.30182663  0.36858544  0.05106764  0.15817079
   0.03243453  0.3897416   1.          0.          0.          0.
   0.          0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[0.001]],[2],[0.],[[0 0 0 0 0]],"[[ 0.61867309  0.98677117 -0.07298568  0.59357792  0.01728601  0.04674566
   0.01397679  0.32841355  1.          0.          0.          0.
   0.          0.9       ]]"
8,[4.],[[[1 0 0 0 0]]],[[3.]],[2],[4.],[[0 0 0 0 0]],"[[0.79454368 0.99987435 0.03481992 0.68649971 0.00918407 0.02314259
  0.00829655 0.27287704 0.         0.         0.         1.
  0.         1.        ]]"
9,[24.],[[[0 0 0 1 0]]],[[16.]],[2],[24.],[[0 0 0 0 0]],"[[ 0.50841993  1.         -0.26850778  0.43361318  0.02554998  0.08040246
   0.0191162   0.44131818  1.          0.          0.          0.
   0.          1.1       ]]"
