,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.18095176  0.82936525 -0.25152034  0.20934439  0.13146457  0.38424522
   0.06645891  0.20848697  0.          0.          1.          0.
   0.          0.2       ]]"
1,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.34695849  0.93137944 -0.01755302  0.28550351  0.16686307  0.36772624
   0.0734477   0.10645942  0.          0.          1.          0.
   0.          0.3       ]]"
2,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.48956567  0.95951128  0.1055965   0.2846531   0.19736397  0.37487695
   0.07857016  0.06453583  1.          0.          0.          0.
   0.          0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[-0.29554889  0.94673324  0.23312077  0.47070864  0.14132033  0.2490501
   0.06414483  0.07477605  1.          0.          0.          0.
   0.          0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[3.],[[0 0 0 0 0]],"[[-0.12343319  0.93650168  0.32647359  0.6265102   0.09285779  0.15581819
   0.04732363  0.07749013  0.          0.          1.          0.
   0.          0.6       ]]"
5,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.35832462  0.96072805  0.32843286  0.49679947  0.14821544  0.23557666
   0.06435531  0.0550531   1.          0.          0.          0.
   0.          0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[-0.22839718  0.94388872  0.38174778  0.60421824  0.11074989  0.17291145
   0.05262777  0.0594927   1.          0.          0.          0.
   0.          0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[-0.10429385  0.93146122  0.42643294  0.69258082  0.08027285  0.1237267
   0.04152672  0.06189288  1.          0.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[0.01470964 0.92349207 0.46522129 0.76153743 0.05700926 0.08697663
  0.03195263 0.06252412 0.         1.         0.         0.
  0.         1.        ]]"
9,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.41039205  0.19882864  0.51464343  0.28417212  0.20021582  0.35989264
   0.10764461  0.0480748   0.          0.          1.          0.
   0.          1.1       ]]"
