,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-0.42013589  0.99958783 -0.03885442  0.26015815  0.18134648  0.39132294
   0.07445068  0.09272173  0.          0.          1.          0.
   0.          0.2       ]]"
1,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.53328669  0.98928404  0.10513635  0.27066216  0.20674086  0.38516799
   0.07923641  0.0581926   0.          0.          1.          0.
   0.          0.3       ]]"
2,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.62676686  0.98196936  0.17101887  0.25084582  0.2285459   0.39549643
   0.08268405  0.04242787  0.          1.          0.          0.
   0.          0.4       ]]"
3,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[-0.71088147  0.98994714  0.31197101  0.27490044  0.24572951  0.36743841
   0.08407228  0.02785933  1.          0.          0.          0.
   0.          0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[-0.6087023   0.96666855  0.32996958  0.33715785  0.21818267  0.33004549
   0.08037829  0.03423569  1.          0.          0.          0.
   0.          0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[-0.50570881  0.94691169  0.35089877  0.40802607  0.18866742  0.28759754
   0.07479736  0.04091152  0.          0.          1.          0.
   0.          0.7       ]]"
6,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.67914385  1.          0.13240352  0.21303642  0.24037552  0.42363077
   0.0835411   0.0394161   0.          0.          0.          1.
   0.          0.8       ]]"
7,[21.],[[[0 0 0 1 0]]],[[14.]],[2],[21.],[[0 0 0 0 0]],"[[-0.73677522  1.         -0.47560358  0.04661923  0.20366505  0.61576486
   0.06780342  0.06614742  0.          0.          1.          0.
   0.          0.9       ]]"
8,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.77554893  1.         -0.40698832  0.04991849  0.21575201  0.60870755
   0.07008742  0.05553453  0.          0.          0.          0.
   1.          1.        ]]"
9,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[-0.29627049  1.         -0.38299957  0.15947378  0.14631075  0.44088084
   0.06487823  0.1884564   0.          0.          1.          0.
   0.          1.1       ]]"
