,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328444
   0.00157544  0.00132107  0.          0.          1.          0.
   0.          0.02      ]]"
1,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-5.58059931e-01  9.99226689e-01 -9.49354619e-02  7.41608860e-03
   2.37078682e-01  7.53879011e-01  9.15515353e-04  7.10682361e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-6.37272656e-01  9.92949426e-01  2.64091313e-01  1.30034722e-02
   6.25067532e-01  3.60556692e-01  8.10119149e-04  5.62213187e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-6.05210781e-01  9.91641521e-01  5.01841545e-01  2.06375699e-02
   8.14708650e-01  1.63539067e-01  6.77151082e-04  4.37559909e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-02]]"
4,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-8.85947645e-01  9.99949515e-01  7.18406618e-01  5.10827685e-03
   9.40081239e-01  5.45260422e-02  1.78683811e-04  1.05746374e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-8.22778046e-01  9.99585927e-01  9.35123324e-01  7.60945259e-03
   9.70022917e-01  2.21535768e-02  1.37651921e-04  7.64331126e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-02]]"
6,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[13.],[[0 0 0 0 0]],"[[-6.99018657e-01  9.99146044e-01  9.84743416e-01  1.50812995e-02
   9.64996099e-01  1.96350124e-02  1.85472192e-04  1.02123253e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-02]]"
7,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-8.85668635e-01  9.99955237e-01  9.84102070e-01  5.43435197e-03
   9.77535307e-01  1.68758854e-02  9.99301556e-05  5.44490322e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-02]]"
8,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[13.],[[0 0 0 0 0]],"[[-7.36147463e-01  9.99165714e-01  9.91229296e-01  1.23351663e-02
   9.68900323e-01  1.85140464e-02  1.61780175e-04  8.87177375e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e-01]]"
9,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-8.92147839e-01  9.99953449e-01  9.85800385e-01  5.24580665e-03
   9.77947891e-01  1.66558586e-02  9.74197319e-05  5.30344259e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e-01]]"
