,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.23132396  0.99957734 -0.36148545  0.01198117  0.06411285  0.92131954
   0.00139184  0.00119466  0.          0.          1.          0.
   0.          0.02      ]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-5.42329609e-01  9.99623835e-01 -2.56072044e-01  4.33537830e-03
   1.28699601e-01  8.65578592e-01  7.63171003e-04  6.23250380e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-6.19300365e-01  9.90132928e-01  2.04672962e-01  1.27528049e-02
   5.57131886e-01  4.28598285e-01  8.87706177e-04  6.29279530e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-6.46296382e-01  9.93958831e-01  4.30997193e-01  1.55592896e-02
   7.76039422e-01  2.07308978e-01  6.58768695e-04  4.33559675e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-02]]"
4,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-8.40648353e-01  9.99847174e-01  7.04418480e-01  6.50830986e-03
   9.33076441e-01  6.00743107e-02  2.13620180e-04  1.27295207e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-9.26980436e-01  9.99956131e-01  9.08221364e-01  4.27585607e-03
   9.72686708e-01  2.28765234e-02  1.03260907e-04  5.74780097e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-02]]"
6,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[-6.87715590e-01  9.98359263e-01  9.82774079e-01  1.60344746e-02
   9.63674486e-01  1.99905578e-02  1.93690183e-04  1.06832122e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-02]]"
7,[9.],[[[0 1 0 0 0]]],[[6.]],[2],[9.],[[0 0 0 0 0]],"[[-8.59358788e-01  9.99931276e-01  9.84489381e-01  6.27891766e-03
   9.76326406e-01  1.72262341e-02  1.08996253e-04  5.94677767e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-02]]"
8,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[-6.73453927e-01  9.98757184e-01  9.91337776e-01  1.73474886e-02
   9.62890446e-01  1.94536019e-02  1.98871727e-04  1.09455992e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e-01]]"
9,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-7.90835142e-01  9.99840498e-01  9.86728013e-01  9.14242771e-03
   9.72586155e-01  1.80606041e-02  1.36192859e-04  7.45364159e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e-01]]"
