,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328444
   0.00157544  0.00132107  0.          0.          1.          0.
   0.          0.02      ]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],"[[-5.59553206e-01  9.99914527e-01 -4.44714874e-01  1.80550525e-03
   5.98626658e-02  9.37361658e-01  5.20161528e-04  4.49961430e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-8.05894911e-01  9.99590814e-01  5.40516265e-02  3.48854787e-03
   4.34619963e-01  5.61004877e-01  5.12193656e-04  3.74414492e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[9.],[[[0 1 0 0 0]]],[[6.]],[2],[9.],[[0 0 0 0 0]],"[[-8.38743389e-01  9.99287069e-01  4.57451105e-01  5.72868297e-03
   8.28772962e-01  1.64938331e-01  3.40638828e-04  2.19292677e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-02]]"
4,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-7.75341034e-01  9.95448530e-01  5.67132771e-01  8.71121231e-03
   8.78419995e-01  1.12300664e-01  3.49407812e-04  2.18673638e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-9.13688719e-01  9.99944687e-01  8.11947882e-01  4.50672861e-03
   9.59840417e-01  3.54426540e-02  1.33484500e-04  7.66159792e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-02]]"
6,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[-6.59358501e-01  9.97983873e-01  9.66560245e-01  1.86476596e-02
   9.59034860e-01  2.19745301e-02  2.20544447e-04  1.22477024e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-02]]"
7,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-9.15791631e-01  9.99981761e-01  9.78159547e-01  4.60129697e-03
   9.78364646e-01  1.68926325e-02  9.15910496e-05  4.99147209e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-02]]"
8,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-7.88675249e-01  9.99431193e-01  9.90535975e-01  9.25785955e-03
   9.72742796e-01  1.77887827e-02  1.36132468e-04  7.44431381e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e-01]]"
9,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[13.],[[0 0 0 0 0]],"[[-6.96159720e-01  9.99286771e-01  9.90528345e-01  1.53316809e-02
   9.65206087e-01  1.91760194e-02  1.84734323e-04  1.01540965e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e-01]]"
