,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328444
   0.00157544  0.00132107  0.          0.          1.          0.
   0.          0.02      ]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-5.65676928e-01  9.99679625e-01 -2.43316323e-01  4.08520084e-03
   1.37867585e-01  8.56718421e-01  7.33204884e-04  5.95628226e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-02]]"
2,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-5.58886647e-01  9.76240158e-01  3.01787138e-01  2.07680669e-02
   6.41646028e-01  3.35832685e-01  1.03369134e-03  7.19574571e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-02]]"
3,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-8.15364957e-01  9.99815702e-01  5.78327358e-01  7.05662975e-03
   8.88455451e-01  1.04005769e-01  2.97527586e-04  1.84644858e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-02]]"
4,[9.],[[[0 1 0 0 0]]],[[6.]],[2],[9.],[[0 0 0 0 0]],"[[-8.58312368e-01  9.99785781e-01  8.55499029e-01  6.16530050e-03
   9.62972343e-01  3.06335203e-02  1.45909406e-04  8.28787597e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-02]]"
5,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[-6.40483320e-01  9.98319924e-01  9.74141657e-01  2.06771959e-02
   9.57414150e-01  2.15506423e-02  2.30364429e-04  1.27733569e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-02]]"
6,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-8.74888480e-01  9.99958217e-01  9.81098115e-01  5.76290814e-03
   9.76813972e-01  1.72618460e-02  1.04291154e-04  5.69115546e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-02]]"
7,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[13.],[[0 0 0 0 0]],"[[-7.31141388e-01  9.99173045e-01  9.90774512e-01  1.26753291e-02
   9.68442798e-01  1.86269619e-02  1.64635087e-04  9.03203691e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-02]]"
8,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-8.08073938e-01  9.99826014e-01  9.87881184e-01  8.32114462e-03
   9.73768115e-01  1.77123640e-02  1.28298328e-04  7.01254321e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e-01]]"
9,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[-6.48583591e-01  9.98855889e-01  9.90988910e-01  1.98464580e-02
   9.59956944e-01  1.98618900e-02  2.15776992e-04  1.18926888e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e-01]]"
