,0,1
0,0.9492466,0.050753355
1,0.6164552,0.38354477
2,0.6554828,0.3445172
3,0.8586032,0.14139679
4,0.46995336,0.5300467
5,0.54286927,0.45713067
6,0.50786364,0.49213633
7,0.8787092,0.12129083
8,0.8544459,0.14555411
9,0.63207173,0.36792833
10,0.9883221,0.011677887
11,0.9569347,0.043065324
12,0.8849174,0.115082584
13,0.982249,0.017750967
14,0.9747732,0.025226709
15,0.97214913,0.027850885
16,0.9273542,0.07264578
17,0.9462034,0.05379661
18,0.9734832,0.026516745
19,0.9730819,0.026918072
20,0.93034506,0.06965497
21,0.94780654,0.052193508
22,0.9371498,0.062850155
23,0.93930554,0.060694434
24,0.97378516,0.026214803
25,0.97381014,0.026189806
26,0.93386877,0.06613125
27,0.97683764,0.02316232
28,0.9546016,0.04539846
29,0.96107715,0.03892292
30,0.95555836,0.04444166
31,0.9556997,0.04430034
32,0.95407706,0.045922942
33,0.95368004,0.046319984
34,0.97605157,0.023948371
35,0.97468555,0.025314458
36,0.93667495,0.06332501
37,0.9770551,0.022944937
38,0.95465046,0.0453495
39,0.9313598,0.06864022
40,0.8614166,0.13858345
41,0.74288976,0.25711024
42,0.6680902,0.33190978
43,0.6319328,0.3680673
44,0.6006344,0.39936557
45,0.5766754,0.42332456
46,0.56178695,0.43821302
47,0.9676623,0.0323378
48,0.9373528,0.06264718
49,0.7169901,0.28300986
50,0.7211415,0.27885848
51,0.71154785,0.28845212
52,0.68069565,0.31930435
53,0.655342,0.34465802
54,0.6368568,0.36314312
55,0.6237868,0.3762131
56,0.6156363,0.38436368
57,0.61228293,0.3877171
58,0.6134755,0.38652453
59,0.61854887,0.38145104
60,0.62641495,0.37358502
61,0.95419466,0.04580527
62,0.9220354,0.07796456
63,0.76214415,0.2378559
64,0.8504251,0.14957486
65,0.86402714,0.13597281
66,0.8646369,0.13536312
67,0.8827596,0.11724044
68,0.898691,0.101309046
69,0.9116648,0.088335164
70,0.9226149,0.07738512
71,0.93126273,0.068737276
72,0.7494115,0.25058857
73,0.87985796,0.120142095
74,0.77074456,0.22925542
75,0.6876216,0.3123784
76,0.6950182,0.30498186
77,0.6093687,0.39063138
78,0.62384075,0.37615928
79,0.63554054,0.36445943
80,0.52483785,0.4751622
81,0.45527795,0.544722
82,0.47870907,0.5212909
83,0.4147773,0.5852227
84,0.37672478,0.6232753
85,0.40225843,0.5977416
86,0.36271933,0.63728064
87,0.3880092,0.6119908
88,0.35068217,0.6493178
89,0.3293034,0.67069656
90,0.35472932,0.6452707
91,0.32936692,0.670633
92,0.3545082,0.64549184
93,0.32774016,0.67225987
94,0.35262713,0.6473729
95,0.37659678,0.62340325
96,0.3387973,0.6612027
97,0.3627438,0.6372562
98,0.32994914,0.67005086
99,0.35388142,0.6461186
