,0,1
0,0.9492466,0.050753355
1,0.6164552,0.38354477
2,0.96204114,0.037958935
3,0.6451312,0.35486886
4,0.70793176,0.2920683
5,0.45534143,0.54465854
6,0.8406023,0.15939774
7,0.5719783,0.4280217
8,0.9072182,0.09278175
9,0.9241936,0.07580638
10,0.6377594,0.3622406
11,0.6187758,0.3812242
12,0.924833,0.075166985
13,0.76118594,0.23881404
14,0.9742594,0.025740605
15,0.8743486,0.12565143
16,0.67187124,0.32812876
17,0.99593663,0.0040633897
18,0.9703982,0.02960188
19,0.92702323,0.07297675
20,0.94582766,0.05417231
21,0.9434598,0.056540173
22,0.94855225,0.05144774
23,0.95020574,0.049794305
24,0.952313,0.047686998
25,0.97546625,0.024533786
26,0.9741014,0.025898527
27,0.972423,0.027576957
28,0.9207326,0.079267375
29,0.8137311,0.18626894
30,0.8392263,0.16077374
31,0.9304544,0.06954562
32,0.95678437,0.043215618
33,0.94080985,0.059190158
34,0.9494313,0.05056877
35,0.94941396,0.05058603
36,0.95262,0.047380015
37,0.97555023,0.024449846
38,0.9744133,0.025586719
39,0.93602955,0.06397043
40,0.9514411,0.04855886
41,0.9420915,0.057908475
42,0.9439736,0.05602641
43,0.9414357,0.05856438
44,0.89280087,0.10719908
45,0.6554954,0.3445046
46,0.66413796,0.33586207
47,0.58641154,0.41358846
48,0.5515111,0.4484889
49,0.9658142,0.034185827
50,0.9338384,0.06616158
51,0.7030291,0.29697087
52,0.7182432,0.28175682
53,0.73074263,0.26925746
54,0.7060888,0.29391122
55,0.67871666,0.32128334
56,0.86209214,0.13790786
57,0.7608346,0.23916546
58,0.58357483,0.41642523
59,0.6097571,0.39024284
60,0.6480346,0.35196546
61,0.6692488,0.33075115
62,0.6640282,0.3359718
63,0.6479157,0.3520843
64,0.6324459,0.36755413
65,0.6206217,0.37937835
66,0.6129999,0.38700014
67,0.6096941,0.39030588
68,0.69218445,0.3078156
69,0.54229295,0.45770705
70,0.5770156,0.42298442
71,0.71395797,0.28604198
72,0.8351469,0.1648531
73,0.86422807,0.13577192
74,0.5188018,0.48119813
75,0.4580826,0.5419174
76,0.55383056,0.44616947
77,0.46272397,0.537276
78,0.5709093,0.4290907
79,0.46837255,0.53162736
80,0.5034339,0.49656615
81,0.6027325,0.3972675
82,0.71036154,0.28963846
83,0.7690899,0.2309101
84,0.7782007,0.22179927
85,0.74867946,0.2513206
86,0.45001215,0.5499879
87,0.5222284,0.47777155
88,0.5903536,0.40964636
89,0.41309622,0.58690375
90,0.38840467,0.6115953
91,0.46849918,0.5315008
92,0.41854265,0.5814574
93,0.45316193,0.5468381
94,0.5382508,0.4617492
95,0.4666138,0.5333862
96,0.55149823,0.44850177
97,0.4630683,0.53693175
98,0.546303,0.453697
99,0.63220316,0.36779684
