,0,1
0,0.9492466,0.050753355
1,0.6164552,0.38354477
2,0.96204114,0.037958935
3,0.6451312,0.35486886
4,0.9569632,0.04303686
5,0.9435237,0.056476288
6,0.84642464,0.15357544
7,0.765903,0.23409702
8,0.3965523,0.60344774
9,0.4676099,0.5323901
10,0.4402726,0.55972743
11,0.59688324,0.40311676
12,0.5752592,0.42474085
13,0.60707915,0.39292088
14,0.6139878,0.38601223
15,0.7956824,0.2043176
16,0.9524952,0.047504824
17,0.861204,0.13879594
18,0.7486624,0.2513376
19,0.8855359,0.11446415
20,0.8911104,0.10888961
21,0.8644376,0.13556233
22,0.9983918,0.0016081946
23,0.96983016,0.030169882
24,0.8188908,0.18110916
25,0.7246385,0.27536148
26,0.9151414,0.084858574
27,0.8960911,0.10390893
28,0.9652856,0.034714393
29,0.9792467,0.020753296
30,0.9265814,0.073418655
31,0.83535576,0.1646443
32,0.9110917,0.0889083
33,0.96805173,0.031948283
34,0.9583448,0.041655116
35,0.9596267,0.04037338
36,0.9594305,0.040569518
37,0.959916,0.040083982
38,0.9600142,0.039985757
39,0.9100672,0.089932844
40,0.78689414,0.21310583
41,0.8458768,0.15412317
42,0.8452869,0.15471306
43,0.8557238,0.14427619
44,0.78817546,0.21182457
45,0.5862755,0.41372445
46,0.5519781,0.44802183
47,0.54344106,0.45655894
48,0.5599823,0.44001767
49,0.6047342,0.39526582
50,0.67778575,0.32221425
51,0.74693525,0.25306475
52,0.7789166,0.22108337
53,0.87093055,0.12906948
54,0.8901311,0.109868936
55,0.64197475,0.35802525
56,0.5714323,0.42856774
57,0.679622,0.320378
58,0.58625114,0.41374886
59,0.70197946,0.2980206
60,0.59470665,0.40529335
61,0.5888962,0.41110379
62,0.61022687,0.3897732
63,0.6278069,0.3721931
64,0.63222283,0.36777723
65,0.72543544,0.2745646
66,0.57005584,0.4299442
67,0.7490405,0.2509595
68,0.8724598,0.12754013
69,0.57141006,0.42859
70,0.52280253,0.47719747
71,0.5343797,0.46562037
72,0.55421096,0.44578904
73,0.6720268,0.32797322
74,0.8141156,0.18588443
75,0.55909336,0.44090667
76,0.5250914,0.47490856
77,0.54202175,0.45797825
78,0.6577379,0.34226206
79,0.5278183,0.47218168
80,0.5426881,0.45731193
81,0.5659829,0.4340171
82,0.58271784,0.4172821
83,0.68531346,0.3146866
84,0.81504655,0.18495351
85,0.85932344,0.14067654
86,0.52281773,0.47718233
87,0.61885583,0.38114423
88,0.45580584,0.54419416
89,0.46358332,0.5364167
90,0.56480366,0.43519634
91,0.68682617,0.31317377
92,0.7574268,0.24257319
93,0.77291214,0.22708787
94,0.7493197,0.25068036
95,0.4540382,0.54596186
96,0.5303819,0.46961808
97,0.40969408,0.590306
98,0.4982175,0.5017825
99,0.59411013,0.40588984
