,0,1
0,0.9492466,0.050753355
1,0.6164552,0.38354477
2,0.6554828,0.3445172
3,0.8586032,0.14139679
4,0.8372857,0.16271426
5,0.46577808,0.5342218
6,0.46964663,0.5303533
7,0.5636601,0.43633988
8,0.63159317,0.36840677
9,0.945063,0.05493702
10,0.9317879,0.06821204
11,0.81689227,0.18310772
12,0.9960108,0.003989215
13,0.9731135,0.026886556
14,0.96882,0.03118006
15,0.9672057,0.032794278
16,0.9148389,0.08516114
17,0.9750865,0.024913423
18,0.9232059,0.076794095
19,0.9367322,0.06326786
20,0.8310881,0.1689119
21,0.8069611,0.1930389
22,0.9083253,0.09167463
23,0.87775755,0.1222424
24,0.888005,0.111994945
25,0.89035285,0.10964721
26,0.8899065,0.11009344
27,0.75234234,0.24765767
28,0.8230353,0.17696464
29,0.8425587,0.1574413
30,0.89548653,0.104513414
31,0.9675859,0.032414064
32,0.93444157,0.065558404
33,0.9501038,0.049896248
34,0.9470621,0.052937962
35,0.951493,0.04850702
36,0.8147677,0.18523231
37,0.8990568,0.10094316
38,0.7813659,0.21863413
39,0.678317,0.321683
40,0.70262927,0.29737076
41,0.601317,0.398683
42,0.53486377,0.46513614
43,0.49588493,0.50411516
44,0.47558632,0.52441365
45,0.5286292,0.47137088
46,0.48522666,0.5147733
47,0.46596164,0.5340384
48,0.52483815,0.4751618
49,0.57930565,0.42069426
50,0.49983484,0.5001651
51,0.55600476,0.44399524
52,0.48439372,0.5156063
53,0.5250346,0.4749654
54,0.44733474,0.55266523
55,0.5000224,0.4999776
56,0.5317507,0.4682494
57,0.5199743,0.4800257
58,0.46484715,0.5351528
59,0.40150484,0.5984952
60,0.36777326,0.6322267
61,0.35156813,0.6484319
62,0.3467155,0.6532845
63,0.3930653,0.6069348
64,0.3737132,0.62628686
65,0.41760814,0.58239186
66,0.3808345,0.61916554
67,0.36327583,0.6367242
68,0.35715684,0.6428431
69,0.4001488,0.5998512
70,0.37093818,0.62906176
71,0.41455713,0.5854429
72,0.45619762,0.5438023
73,0.49428657,0.50571346
74,0.52673846,0.47326154
75,0.5515304,0.44846958
76,0.5672373,0.4327627
77,0.45827195,0.54172796
78,0.4023543,0.5976457
79,0.4423097,0.5576902
80,0.39471656,0.6052835
81,0.36981827,0.6301817
82,0.405094,0.59490603
83,0.37009424,0.62990576
84,0.40314993,0.5968501
85,0.43560094,0.56439906
86,0.46079084,0.5392092
87,0.4000919,0.59990805
88,0.36545408,0.6345459
89,0.40210152,0.5978985
90,0.43723714,0.5627629
91,0.46895948,0.5310405
92,0.4062054,0.59379464
93,0.44094238,0.5590576
94,0.3908201,0.60917985
95,0.42653155,0.5734685
96,0.3831675,0.6168325
97,0.4192134,0.5807865
98,0.379554,0.62044597
99,0.4157118,0.5842882
