,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[ 0.30061293  0.73243707 -0.41227552  0.10418641  0.02716633  0.85279506
   0.00768738  0.0081648   0.          0.          1.          0.
   0.          0.2       ]]"
1,[22.],[[[0 0 1 0 0]]],[[10.]],[3],[7.],[[0 0 0 0 0]],"[[-4.27327216e-01  9.99988616e-01 -6.92868888e-01  1.10207743e-03
   1.79262683e-02  9.80127215e-01  4.34948481e-04  4.09360742e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-0.48956811  0.96747291  0.10434553  0.01932125  0.41208172  0.56622076
   0.0013601   0.00101617  0.          0.          1.          0.
   0.          0.4       ]]"
3,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-6.56154990e-01  9.97323036e-01  2.86621243e-01  1.22386822e-02
   6.52818143e-01  3.33686620e-01  7.45064346e-04  5.11516118e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-7.10426033e-01  9.96630907e-01  4.18827385e-01  1.09491376e-02
   7.80255556e-01  2.07891896e-01  5.45102346e-04  3.58252553e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[13.],[[0 0 0 0 0]],"[[-5.28652608e-01  9.97562587e-01  8.20870638e-01  3.63425724e-02
   9.17009950e-01  4.59156074e-02  4.61596908e-04  2.70215998e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-6.49577498e-01  9.99700010e-01  9.51714754e-01  1.95975564e-02
   9.56392884e-01  2.36445088e-02  2.34375606e-04  1.30688743e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-2.92907178e-01  9.97138858e-01  9.86318111e-01  1.25709891e-01
   8.48612189e-01  2.46705469e-02  6.44347281e-04  3.63006082e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[1.75234005e-02 9.97804224e-01 9.81905997e-01 4.41940457e-01
  5.35259485e-01 2.09580641e-02 1.17066444e-03 6.71410235e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.00000000e+00]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[3.],[[0 0 0 0 0]],"[[4.72397476e-01 9.94893670e-01 9.79480505e-01 9.05012906e-01
  8.82850885e-02 5.25562279e-03 9.09931550e-04 5.36357576e-04
  0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
