,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],"[[-2.16700241e-01  9.99824941e-01 -4.98062700e-01  7.05532404e-03
   3.52032557e-02  9.55647409e-01  1.10432901e-03  9.89648863e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-0.42921987  0.99301791  0.15118939  0.02919555  0.4475989   0.5205707
   0.0015257   0.00110912  0.          0.          1.          0.
   0.          0.3       ]]"
2,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-4.51017767e-01  9.91914868e-01  4.74222064e-01  4.48511988e-02
   7.55756140e-01  1.97524056e-01  1.12760731e-03  7.40995689e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-5.60254872e-01  9.97491002e-01  5.50560474e-01  2.71097571e-02
   8.32633018e-01  1.39098018e-01  7.08718027e-04  4.50514111e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-6.80398762e-01  9.98427510e-01  5.63101172e-01  1.44518567e-02
   8.62591267e-01  1.22184865e-01  4.73960303e-04  2.97977182e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-6.12524152e-01  9.98931646e-01  8.73056173e-01  2.35420652e-02
   9.41507518e-01  3.44551802e-02  3.14894423e-04  1.80386502e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-7.00228870e-01  9.99700248e-01  9.67728555e-01  1.49361091e-02
   9.63603079e-01  2.11630333e-02  1.91674262e-04  1.06054169e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-3.43344629e-01  9.97063577e-01  9.88762438e-01  9.82594118e-02
   8.76774192e-01  2.40946077e-02  5.58289001e-04  3.13436787e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[9.00341198e-02 9.86832678e-01 9.20824766e-01 5.37282705e-01
  4.36262190e-01 2.41572894e-02 1.44437666e-03 8.53501027e-04
  0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.00000000e+00]]"
9,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[3.96164209e-01 9.96901751e-01 9.58557725e-01 8.61918390e-01
  1.28522679e-01 7.85778649e-03 1.06983294e-03 6.31297822e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
