,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.23132396  0.99957734 -0.36148545  0.01198117  0.06411285  0.92131954
   0.00139184  0.00119466  0.          0.          1.          0.
   0.          0.2       ]]"
1,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-0.41380268  0.99180287  0.24826658  0.03905009  0.54524565  0.41303355
   0.00156504  0.00110565  0.          1.          0.          0.
   0.          0.3       ]]"
2,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-7.65285730e-01  9.99832869e-01  5.03204823e-01  8.80088843e-03
   8.44834089e-01  1.45711154e-01  3.99418001e-04  2.54428713e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-8.02635789e-01  9.98477697e-01  5.20376265e-01  7.29433447e-03
   8.59523654e-01  1.32618323e-01  3.45213659e-04  2.18470843e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-9.15950298e-01  9.99936044e-01  7.75442600e-01  4.40995721e-03
   9.53843892e-01  4.15196046e-02  1.43371202e-04  8.32206497e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[13.],[[0 0 0 0 0]],"[[-7.09441841e-01  9.98577118e-01  9.57564950e-01  1.41855562e-02
   9.63527381e-01  2.19904557e-02  1.90771505e-04  1.05910600e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[-5.85580051e-01  9.98930216e-01  9.86216187e-01  2.78407149e-02
   9.50479925e-01  2.12640818e-02  2.67267664e-04  1.48025632e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[-5.16269863e-01  9.99167562e-01  9.86831188e-01  4.02805433e-02
   9.36963201e-01  2.22391579e-02  3.32346419e-04  1.84703094e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-1.92631155e-01  9.97635007e-01  9.87331927e-01  1.99836448e-01
   7.74367034e-01  2.45088432e-02  8.22240079e-04  4.65471909e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[1.14495024e-01 9.98139024e-01 9.78958189e-01 5.73945165e-01
  4.06504035e-01 1.75930876e-02 1.24141388e-03 7.16265116e-04
  0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
